# Fri Mar 27 12:12:28 2009
# Computed using:
# *  Li & Draine 2001, ApJ, 554, 778  *
# *  AND                              *
# *  Draine & Li 2007, ApJ, 657, 810. *
# Implemented by K. Misselt, 2009, UofA.
#
# 1 2.240 C         # N atoms types, Density in gr/cm^3, Reference type T
# 12.01070 1 C      # Mass of atom (u), Stoichiometry, Type
#
# x (=2pi a/wave)  Wave (micron)    Q_abs     Q_sca    Q_ext    g

   28 from  3.500E-04 to  5.976E-03 (micron) on a logrithmic grid.
 1201 from  1.000E-03 to  1.000E+04 (micron) on a logrithmic grid.

 3.50000E-04 = radius (micron)

  3.94374E-01  5.65588E-03  4.86811E-04  7.50355E-07  4.87561E-04  2.50579E-02
  3.89112E-01  5.73236E-03  5.04866E-04  7.70575E-07  5.05637E-04  2.43866E-02
  3.83921E-01  5.80987E-03  5.22684E-04  7.89751E-07  5.23474E-04  2.37334E-02
  3.78798E-01  5.88844E-03  5.40267E-04  8.07877E-07  5.41075E-04  2.30978E-02
  3.73745E-01  5.96806E-03  5.57619E-04  8.24950E-07  5.58444E-04  2.24793E-02
  3.68758E-01  6.04876E-03  5.74742E-04  8.40973E-07  5.75583E-04  2.18774E-02
  3.63838E-01  6.13056E-03  5.91641E-04  8.55952E-07  5.92497E-04  2.12918E-02
  3.58984E-01  6.21346E-03  6.09060E-04  8.70226E-07  6.09930E-04  2.07218E-02
  3.54194E-01  6.29748E-03  6.29827E-04  8.85062E-07  6.30712E-04  2.01672E-02
  3.49468E-01  6.38264E-03  6.50321E-04  8.98839E-07  6.51220E-04  1.96275E-02
  3.44806E-01  6.46894E-03  6.70547E-04  9.11571E-07  6.71459E-04  1.91022E-02
  3.40206E-01  6.55642E-03  6.91823E-04  9.23982E-07  6.92747E-04  1.85911E-02
  3.35667E-01  6.64508E-03  7.15226E-04  9.36649E-07  7.16163E-04  1.80937E-02
  3.31188E-01  6.73493E-03  7.38322E-04  9.48267E-07  7.39270E-04  1.76096E-02
  3.26769E-01  6.82601E-03  7.61116E-04  9.58855E-07  7.62075E-04  1.71385E-02
  3.22410E-01  6.91831E-03  7.84633E-04  9.69114E-07  7.85602E-04  1.66800E-02
  3.18108E-01  7.01186E-03  8.09932E-04  9.79747E-07  8.10912E-04  1.62338E-02
  3.13864E-01  7.10668E-03  8.35493E-04  9.89735E-07  8.36483E-04  1.57996E-02
  3.09676E-01  7.20278E-03  8.62698E-04  9.99975E-07  8.63698E-04  1.53770E-02
  3.05545E-01  7.30018E-03  8.89827E-04  1.00933E-06  8.90836E-04  1.49657E-02
  3.01468E-01  7.39889E-03  9.20209E-04  1.01950E-06  9.21228E-04  1.45654E-02
  2.97446E-01  7.49894E-03  9.50194E-04  1.02863E-06  9.51223E-04  1.41759E-02
  2.93477E-01  7.60035E-03  9.79787E-04  1.03674E-06  9.80824E-04  1.37967E-02
  2.89562E-01  7.70312E-03  1.00899E-03  1.04385E-06  1.01003E-03  1.34278E-02
  2.85699E-01  7.80728E-03  1.04140E-03  1.05194E-06  1.04245E-03  1.30687E-02
  2.81887E-01  7.91286E-03  1.07619E-03  1.06054E-06  1.07725E-03  1.27191E-02
  2.78126E-01  8.01986E-03  1.11053E-03  1.06811E-06  1.11160E-03  1.23790E-02
  2.74415E-01  8.12831E-03  1.14442E-03  1.07468E-06  1.14549E-03  1.20479E-02
  2.70754E-01  8.23822E-03  1.17787E-03  1.08028E-06  1.17895E-03  1.17257E-02
  2.67142E-01  8.34962E-03  1.21672E-03  1.08803E-06  1.21781E-03  1.14120E-02
  2.63577E-01  8.46253E-03  1.25697E-03  1.09577E-06  1.25807E-03  1.11068E-02
  2.60061E-01  8.57696E-03  1.29669E-03  1.10247E-06  1.29779E-03  1.08097E-02
  2.56591E-01  8.69294E-03  1.33590E-03  1.10818E-06  1.33701E-03  1.05205E-02
  2.53168E-01  8.81049E-03  1.37459E-03  1.11293E-06  1.37570E-03  1.02391E-02
  2.49790E-01  8.92963E-03  1.41866E-03  1.11933E-06  1.41978E-03  9.96520E-03
  2.46457E-01  9.05038E-03  1.46578E-03  1.12633E-06  1.46691E-03  9.69856E-03
  2.43169E-01  9.17276E-03  1.51229E-03  1.13231E-06  1.51342E-03  9.43906E-03
  2.39925E-01  9.29680E-03  1.55819E-03  1.13730E-06  1.55933E-03  9.18649E-03
  2.36724E-01  9.42251E-03  1.60351E-03  1.14133E-06  1.60465E-03  8.94069E-03
  2.33565E-01  9.54993E-03  1.64946E-03  1.14491E-06  1.65060E-03  8.70145E-03
  2.30449E-01  9.67906E-03  1.70583E-03  1.15191E-06  1.70698E-03  8.46851E-03
  2.27374E-01  9.80995E-03  1.76148E-03  1.15788E-06  1.76264E-03  8.24180E-03
  2.24341E-01  9.94260E-03  1.81641E-03  1.16284E-06  1.81757E-03  8.02116E-03
  2.21349E-01  1.00770E-02  1.87064E-03  1.16683E-06  1.87181E-03  7.80641E-03
  2.18395E-01  1.02133E-02  1.92417E-03  1.16987E-06  1.92534E-03  7.59741E-03
  2.15481E-01  1.03514E-02  1.97917E-03  1.17279E-06  1.98034E-03  7.39399E-03
  2.12606E-01  1.04914E-02  2.04669E-03  1.17959E-06  2.04787E-03  7.19589E-03
  2.09768E-01  1.06333E-02  2.11334E-03  1.18536E-06  2.11453E-03  7.00310E-03
  2.06969E-01  1.07771E-02  2.17914E-03  1.19010E-06  2.18033E-03  6.81546E-03
  2.04209E-01  1.09228E-02  2.24410E-03  1.19386E-06  2.24529E-03  6.63284E-03
  2.01484E-01  1.10705E-02  2.30823E-03  1.19667E-06  2.30943E-03  6.45510E-03
  1.98796E-01  1.12202E-02  2.37154E-03  1.19856E-06  2.37274E-03  6.28212E-03
  1.96144E-01  1.13719E-02  2.44742E-03  1.20329E-06  2.44862E-03  6.11368E-03
  1.93527E-01  1.15257E-02  2.52913E-03  1.20891E-06  2.53034E-03  5.94971E-03
  1.90946E-01  1.16815E-02  2.60980E-03  1.21350E-06  2.61101E-03  5.79013E-03
  1.88397E-01  1.18395E-02  2.68945E-03  1.21711E-06  2.69067E-03  5.63481E-03
  1.85884E-01  1.19996E-02  2.76808E-03  1.21976E-06  2.76930E-03  5.48364E-03
  1.83403E-01  1.21619E-02  2.84571E-03  1.22148E-06  2.84693E-03  5.33652E-03
  1.80957E-01  1.23263E-02  2.92236E-03  1.22231E-06  2.92358E-03  5.19334E-03
  1.78542E-01  1.24930E-02  3.00908E-03  1.22513E-06  3.01031E-03  5.05392E-03
  1.76161E-01  1.26619E-02  3.10312E-03  1.22918E-06  3.10435E-03  4.91819E-03
  1.73809E-01  1.28332E-02  3.19597E-03  1.23224E-06  3.19720E-03  4.78609E-03
  1.71491E-01  1.30067E-02  3.28764E-03  1.23436E-06  3.28887E-03  4.65753E-03
  1.69203E-01  1.31826E-02  3.38983E-03  1.23818E-06  3.39107E-03  4.53235E-03
  1.66946E-01  1.33608E-02  3.49466E-03  1.24190E-06  3.49590E-03  4.41051E-03
  1.64718E-01  1.35415E-02  3.59817E-03  1.24465E-06  3.59941E-03  4.29192E-03
  1.62521E-01  1.37246E-02  3.70038E-03  1.24646E-06  3.70163E-03  4.17651E-03
  1.60352E-01  1.39102E-02  3.81442E-03  1.24991E-06  3.81567E-03  4.06414E-03
  1.58213E-01  1.40983E-02  3.93207E-03  1.25336E-06  3.93332E-03  3.95476E-03
  1.56102E-01  1.42889E-02  4.04823E-03  1.25585E-06  4.04949E-03  3.84831E-03
  1.54019E-01  1.44822E-02  4.16295E-03  1.25740E-06  4.16421E-03  3.74471E-03
  1.51964E-01  1.46780E-02  4.28687E-03  1.25993E-06  4.28813E-03  3.64385E-03
  1.49937E-01  1.48765E-02  4.42136E-03  1.26362E-06  4.42262E-03  3.54565E-03
  1.47937E-01  1.50776E-02  4.55417E-03  1.26634E-06  4.55544E-03  3.45008E-03
  1.45963E-01  1.52815E-02  4.68532E-03  1.26811E-06  4.68659E-03  3.35707E-03
  1.44015E-01  1.54882E-02  4.81484E-03  1.26898E-06  4.81611E-03  3.26655E-03
  1.42094E-01  1.56976E-02  4.96869E-03  1.27311E-06  4.96996E-03  3.17838E-03
  1.40198E-01  1.59099E-02  5.12191E-03  1.27646E-06  5.12319E-03  3.09258E-03
  1.38327E-01  1.61250E-02  5.27323E-03  1.27884E-06  5.27451E-03  3.00907E-03
  1.36481E-01  1.63431E-02  5.42267E-03  1.28029E-06  5.42395E-03  2.92780E-03
  1.34661E-01  1.65641E-02  5.57508E-03  1.28145E-06  5.57636E-03  2.84870E-03
  1.32865E-01  1.67880E-02  5.75321E-03  1.28516E-06  5.75450E-03  2.77167E-03
  1.31091E-01  1.70151E-02  5.92913E-03  1.28790E-06  5.93042E-03  2.69670E-03
