-1.0000E+00  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01
-8.3797E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01
 6.2033E-01  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00
 7.8237E-01  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00
 9.4440E-01  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00
 1.1064E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00
 1.2685E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00
 1.4305E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00
 1.5925E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00
 1.7546E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00
 1.9166E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00  6.4156E+00
 2.0786E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00  6.7096E+00
 2.2407E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00  6.9589E+00
 2.4027E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00  7.1600E+00
 2.5647E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00  7.3228E+00
 2.7268E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00  7.4519E+00
 2.8888E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00  7.5443E+00
 3.0508E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00  7.6020E+00
 3.2129E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00  7.6341E+00
 3.3749E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00  7.6507E+00
 3.5369E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00  7.6590E+00
 3.6990E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00  7.6649E+00
