2.20000000e-02	1.40323076e-03	0.00000000e+00
2.30000000e-02	7.97945830e-03	4.69134453e-06
2.40000000e-02	7.49523036e-03	1.24286889e-05
2.50000000e-02	7.12948372e-03	1.97410459e-05
2.60000000e-02	7.10372692e-03	2.68576512e-05
2.70000000e-02	7.42311130e-03	3.41210703e-05
2.80000000e-02	7.04191059e-03	4.13535813e-05
2.90000000e-02	7.37159769e-03	4.85603354e-05
3.00000000e-02	6.77403981e-03	5.56331542e-05
3.10000000e-02	6.84100750e-03	6.24406778e-05
3.20000000e-02	6.69676939e-03	6.92095663e-05
3.30000000e-02	6.60404489e-03	7.58599734e-05
3.40000000e-02	6.26920642e-03	8.22965991e-05
3.50000000e-02	6.38253637e-03	8.86224705e-05
3.60000000e-02	8.32459949e-03	9.59760384e-05
3.70000000e-02	1.00812136e-02	1.05178945e-04
3.80000000e-02	9.15911999e-03	1.14799112e-04
3.90000000e-02	9.81334284e-03	1.24285343e-04
4.00000000e-02	1.23941747e-02	1.35389102e-04
4.10000000e-02	1.33729333e-02	1.48272656e-04
4.20000000e-02	1.25384128e-02	1.61228329e-04
4.30000000e-02	1.19563090e-02	1.73475690e-04
4.40000000e-02	1.30432462e-02	1.85975468e-04
4.50000000e-02	1.33420252e-02	1.99168103e-04
4.60000000e-02	1.22653907e-02	2.11971811e-04
4.70000000e-02	1.23220557e-02	2.24265535e-04
4.80000000e-02	1.30535490e-02	2.36953337e-04
4.90000000e-02	1.21572121e-02	2.49558717e-04
5.00000000e-02	1.34038415e-02	2.62339244e-04
5.10000000e-02	1.74888708e-02	2.77785600e-04
5.20000000e-02	1.95339612e-02	2.96297016e-04
5.30000000e-02	1.78546175e-02	3.14991306e-04
5.40000000e-02	1.58867975e-02	3.31862013e-04
5.50000000e-02	1.59640680e-02	3.47787446e-04
5.60000000e-02	1.92609390e-02	3.65399950e-04
5.70000000e-02	2.08578610e-02	3.85459350e-04
5.80000000e-02	2.05745361e-02	4.06175548e-04
5.90000000e-02	2.03684817e-02	4.26647057e-04
6.00000000e-02	1.81946073e-02	4.45928601e-04
6.10000000e-02	1.81791532e-02	4.64115482e-04
6.20000000e-02	2.08218015e-02	4.83615959e-04
6.30000000e-02	2.06054443e-02	5.04329582e-04
6.40000000e-02	2.14399648e-02	5.25352286e-04
6.50000000e-02	2.07754392e-02	5.46459988e-04
6.60000000e-02	2.02036381e-02	5.66949527e-04
6.70000000e-02	2.18829818e-02	5.87992837e-04
6.80000000e-02	2.08733151e-02	6.09370986e-04
6.90000000e-02	2.07445310e-02	6.30179909e-04
7.00000000e-02	2.02654545e-02	6.50684901e-04
7.10000000e-02	2.03169681e-02	6.70976113e-04
7.20000000e-02	2.26402319e-02	6.92454713e-04
7.30000000e-02	2.27278051e-02	7.15138731e-04
7.40000000e-02	2.24290261e-02	7.37717147e-04
7.50000000e-02	2.20014631e-02	7.59932391e-04
7.60000000e-02	2.10896722e-02	7.81477959e-04
7.70000000e-02	2.10536127e-02	8.02549601e-04
7.80000000e-02	2.12854240e-02	8.23719120e-04
7.90000000e-02	2.11926995e-02	8.44958181e-04
8.00000000e-02	2.18417709e-02	8.66475417e-04
8.10000000e-02	2.20375227e-02	8.88415063e-04
8.20000000e-02	2.22538798e-02	9.10560765e-04
8.30000000e-02	2.04715089e-02	9.31923459e-04
8.40000000e-02	2.02448490e-02	9.52281638e-04
8.50000000e-02	2.18572250e-02	9.73332675e-04
8.60000000e-02	2.20375227e-02	9.95280049e-04
8.70000000e-02	2.24135720e-02	1.01750560e-03
8.80000000e-02	2.24908424e-02	1.03995780e-03
8.90000000e-02	2.25732642e-02	1.06248986e-03
9.00000000e-02	2.24290261e-02	1.08499100e-03
9.10000000e-02	2.15378406e-02	1.10697444e-03
9.20000000e-02	1.12711780e-01	1.17409925e-03
9.30000000e-02	2.04148439e-01	1.33252936e-03
9.40000000e-02	3.20826768e-01	1.59501696e-03
9.50000000e-02	4.38689909e-01	1.97477530e-03
9.60000000e-02	5.31105327e-01	2.45967291e-03
9.70000000e-02	3.87536893e-01	2.91899402e-03
9.80000000e-02	3.62861874e-01	3.29419341e-03
9.90000000e-02	5.14827026e-01	3.73303786e-03
1.00000000e-01	5.58407540e-01	4.26965514e-03
1.01000000e-01	6.03739518e-01	4.85072867e-03
1.02000000e-01	4.57286322e-01	5.38124159e-03
