2.20000000e-02	1.94197144e-03	0.00000000e+00
2.30000000e-02	1.40282417e-02	7.98510656e-06
2.40000000e-02	1.31720851e-02	2.15852699e-05
2.50000000e-02	1.24836889e-02	3.44131569e-05
2.60000000e-02	1.22522952e-02	4.67811490e-05
2.70000000e-02	1.24431950e-02	5.91288941e-05
2.80000000e-02	1.17605836e-02	7.12307834e-05
2.90000000e-02	1.19977622e-02	8.31099563e-05
3.00000000e-02	1.10721875e-02	9.46449311e-05
3.10000000e-02	1.09969845e-02	1.05679517e-04
3.20000000e-02	1.06556788e-02	1.16505849e-04
3.30000000e-02	1.03895761e-02	1.27028476e-04
3.40000000e-02	9.82266160e-03	1.37134595e-04
3.50000000e-02	9.83423128e-03	1.46963042e-04
3.60000000e-02	1.21192438e-02	1.57939779e-04
3.70000000e-02	1.41786476e-02	1.71088725e-04
3.80000000e-02	1.29175520e-02	1.84636825e-04
3.90000000e-02	1.36175179e-02	1.97904360e-04
4.00000000e-02	1.66834841e-02	2.13054861e-04
4.10000000e-02	1.77652496e-02	2.30279227e-04
4.20000000e-02	1.66372054e-02	2.47480455e-04
4.30000000e-02	1.58215427e-02	2.63709829e-04
4.40000000e-02	1.70479292e-02	2.80144565e-04
4.50000000e-02	1.73082471e-02	2.97322653e-04
4.60000000e-02	1.59025305e-02	3.13928042e-04
4.70000000e-02	1.58793911e-02	3.29819003e-04
4.80000000e-02	1.66719144e-02	3.46094655e-04
4.90000000e-02	1.55033764e-02	3.62182301e-04
5.00000000e-02	1.69033081e-02	3.78385643e-04
5.10000000e-02	2.16410937e-02	3.97657844e-04
5.20000000e-02	2.39434608e-02	4.20450121e-04
5.30000000e-02	2.18551328e-02	4.43349418e-04
5.40000000e-02	1.94312841e-02	4.63992626e-04
5.50000000e-02	1.94197144e-02	4.83418126e-04
5.60000000e-02	2.31625071e-02	5.04709236e-04
5.70000000e-02	2.49153142e-02	5.28748147e-04
5.80000000e-02	2.44756662e-02	5.53443637e-04
5.90000000e-02	2.41227909e-02	5.77742866e-04
6.00000000e-02	2.15138271e-02	6.00561175e-04
6.10000000e-02	2.13865606e-02	6.22011369e-04
6.20000000e-02	2.42905513e-02	6.44849925e-04
6.30000000e-02	2.39261062e-02	6.68958253e-04
6.40000000e-02	2.47649083e-02	6.93303761e-04
6.50000000e-02	2.39029669e-02	7.17637698e-04
6.60000000e-02	2.31451526e-02	7.41161758e-04
6.70000000e-02	2.49037445e-02	7.65186206e-04
6.80000000e-02	2.36600035e-02	7.89468080e-04
6.90000000e-02	2.34054705e-02	8.13000817e-04
7.00000000e-02	2.27575682e-02	8.36082337e-04
7.10000000e-02	2.26939349e-02	8.58808088e-04
7.20000000e-02	2.51177837e-02	8.82713948e-04
7.30000000e-02	2.50830746e-02	9.07814377e-04
7.40000000e-02	2.46260721e-02	9.32668950e-04
7.50000000e-02	2.40360182e-02	9.56999995e-04
7.60000000e-02	2.29368983e-02	9.80486453e-04
7.70000000e-02	2.27691378e-02	1.00333947e-03
7.80000000e-02	2.28906195e-02	1.02616935e-03
