2.20000000e-02	3.32808980e-03	0.00000000e+00
2.30000000e-02	3.24515725e-02	1.78898312e-05
2.40000000e-02	3.03074628e-02	4.92693488e-05
2.50000000e-02	2.85207047e-02	7.86834325e-05
2.60000000e-02	2.74756198e-02	1.06681595e-04
2.70000000e-02	2.70306159e-02	1.33934713e-04
2.80000000e-02	2.53382525e-02	1.60119147e-04
2.90000000e-02	2.50618107e-02	1.85319178e-04
3.00000000e-02	2.31334605e-02	2.09416814e-04
3.10000000e-02	2.24726971e-02	2.32219893e-04
3.20000000e-02	2.14545821e-02	2.54183532e-04
3.30000000e-02	2.05578318e-02	2.75189739e-04
3.40000000e-02	1.92835025e-02	2.95110407e-04
3.50000000e-02	1.88519835e-02	3.14178150e-04
3.60000000e-02	2.15894318e-02	3.34398857e-04
3.70000000e-02	2.40032408e-02	3.57195194e-04
3.80000000e-02	2.18928435e-02	3.80143236e-04
3.90000000e-02	2.24659546e-02	4.02322635e-04
4.00000000e-02	2.62147754e-02	4.26663000e-04
4.10000000e-02	2.72868302e-02	4.53413803e-04
4.20000000e-02	2.54191623e-02	4.79766799e-04
4.30000000e-02	2.40099833e-02	5.04481372e-04
4.40000000e-02	2.52843127e-02	5.29128520e-04
4.50000000e-02	2.52977976e-02	5.54419575e-04
4.60000000e-02	2.31806579e-02	5.78658803e-04
4.70000000e-02	2.28570187e-02	6.01677641e-04
4.80000000e-02	2.35784644e-02	6.24895382e-04
4.90000000e-02	2.18456461e-02	6.47607438e-04
5.00000000e-02	2.33289925e-02	6.70194757e-04
5.10000000e-02	2.88106315e-02	6.96264569e-04
5.20000000e-02	3.12918654e-02	7.26315817e-04
5.30000000e-02	2.84532799e-02	7.56188390e-04
5.40000000e-02	2.52303728e-02	7.83030216e-04
5.50000000e-02	2.49404460e-02	8.08115626e-04
5.60000000e-02	2.91140432e-02	8.35142870e-04
5.70000000e-02	3.08940588e-02	8.65146921e-04
5.80000000e-02	3.01051883e-02	8.95646545e-04
5.90000000e-02	2.94174550e-02	9.25407867e-04
6.00000000e-02	2.61473505e-02	9.53190269e-04
6.10000000e-02	2.57293166e-02	9.79128603e-04
6.20000000e-02	2.87701766e-02	1.00637835e-03
6.30000000e-02	2.81026707e-02	1.03481477e-03
6.40000000e-02	2.87971465e-02	1.06326468e-03
6.50000000e-02	2.75902420e-02	1.09145838e-03
6.60000000e-02	2.65181871e-02	1.11851259e-03
6.70000000e-02	2.82038080e-02	1.14587359e-03
6.80000000e-02	2.66193244e-02	1.17328515e-03
6.90000000e-02	2.61068956e-02	1.19964826e-03
7.00000000e-02	2.51966604e-02	1.22530004e-03
7.10000000e-02	2.49134761e-02	1.25035511e-03
7.20000000e-02	2.72261479e-02	1.27642492e-03
7.30000000e-02	2.69631910e-02	1.30351959e-03
7.40000000e-02	2.62687152e-02	1.33013555e-03
7.50000000e-02	2.54393898e-02	1.35598960e-03
7.60000000e-02	2.41043781e-02	1.38076148e-03
7.70000000e-02	2.37335415e-02	1.40468044e-03
7.80000000e-02	2.36526317e-02	1.42837353e-03
7.90000000e-02	2.32345977e-02	1.45181714e-03
8.00000000e-02	2.36054343e-02	1.47523716e-03
8.10000000e-02	2.34908121e-02	1.49878528e-03
8.20000000e-02	2.33896748e-02	1.52222553e-03
8.30000000e-02	2.12995050e-02	1.54457012e-03
8.40000000e-02	2.07870763e-02	1.56561341e-03
8.50000000e-02	2.20546631e-02	1.58703428e-03
8.60000000e-02	2.19265560e-02	1.60902489e-03
8.70000000e-02	2.19872383e-02	1.63098178e-03
8.80000000e-02	2.17579939e-02	1.65285440e-03
8.90000000e-02	2.15354919e-02	1.67450114e-03
9.00000000e-02	2.11107155e-02	1.69582424e-03
9.10000000e-02	2.00049482e-02	1.71638208e-03
9.20000000e-02	1.02957721e-01	1.77786341e-03
9.30000000e-02	1.80563705e-01	1.91962412e-03
9.40000000e-02	2.77722890e-01	2.14876742e-03
9.50000000e-02	3.73331305e-01	2.47429452e-03
9.60000000e-02	4.45138753e-01	2.88352955e-03
9.70000000e-02	3.21683882e-01	3.26694087e-03
9.80000000e-02	2.97478367e-01	3.57652199e-03
9.90000000e-02	4.14662728e-01	3.93259254e-03
1.00000000e-01	4.43183433e-01	4.36151562e-03
1.01000000e-01	4.72715510e-01	4.81946509e-03
1.02000000e-01	3.53980377e-01	5.23281303e-03
1.03000000e-01	3.16896719e-01	5.56825158e-03
1.04000000e-01	4.73861732e-01	5.96363081e-03
1.05000000e-01	5.53153336e-01	6.47713834e-03
1.06000000e-01	4.98202097e-01	7.00281606e-03
1.07000000e-01	4.77772372e-01	7.49080329e-03
1.08000000e-01	4.68872294e-01	7.96412562e-03
1.09000000e-01	4.67456373e-01	8.43228996e-03
1.10000000e-01	4.87211849e-01	8.90962407e-03
1.11000000e-01	4.66782124e-01	9.38662106e-03
1.12000000e-01	4.33002283e-01	9.83651326e-03
1.13000000e-01	4.39744766e-01	1.02728868e-02
1.14000000e-01	4.52488060e-01	1.07190032e-02
1.15000000e-01	4.35227302e-01	1.11628609e-02
1.16000000e-01	4.36845498e-01	1.15988973e-02
1.17000000e-01	3.73129030e-01	1.20038845e-02
1.18000000e-01	3.57621318e-01	1.23692597e-02
1.19000000e-01	3.66386547e-01	1.27312636e-02
1.20000000e-01	2.99703386e-01	1.30643086e-02
1.21000000e-01	2.23783023e-01	1.33260518e-02
1.22000000e-01	1.94790345e-01	1.35353385e-02
1.23000000e-01	2.65990969e-01	1.37657292e-02
1.24000000e-01	4.22888558e-01	1.41101689e-02
1.25000000e-01	4.48442570e-01	1.45458345e-02
1.26000000e-01	3.93693605e-01	1.49669026e-02
1.27000000e-01	4.36036400e-01	1.53817676e-02
1.28000000e-01	4.35497001e-01	1.58175343e-02
1.29000000e-01	4.31586361e-01	1.62510760e-02
1.30000000e-01	3.59104665e-01	1.66464215e-02
1.31000000e-01	3.88839016e-01	1.70203933e-02
1.32000000e-01	4.06976297e-01	1.74183010e-02
1.33000000e-01	3.66723671e-01	1.78051510e-02
1.34000000e-01	3.57688743e-01	1.81673572e-02
1.35000000e-01	3.80815461e-01	1.85366093e-02
1.36000000e-01	3.50272012e-01	1.89021530e-02
1.37000000e-01	3.29774862e-01	1.92421764e-02
1.38000000e-01	3.16761869e-01	1.95654448e-02
1.39000000e-01	2.67137191e-01	1.98573943e-02
1.40000000e-01	2.98489739e-01	2.01402078e-02
1.41000000e-01	3.13053503e-01	2.04459794e-02
1.42000000e-01	2.96736694e-01	2.07508745e-02
1.43000000e-01	2.94916223e-01	2.10467010e-02
1.44000000e-01	3.01523857e-01	2.13449210e-02
1.45000000e-01	2.94713949e-01	2.16430399e-02
1.46000000e-01	2.89387387e-01	2.19350906e-02
1.47000000e-01	2.99838236e-01	2.22297034e-02
1.48000000e-01	3.02400380e-01	2.25308227e-02
1.49000000e-01	3.13053503e-01	2.28385496e-02
1.50000000e-01	2.89185112e-01	2.31396690e-02
1.51000000e-01	2.88173740e-01	2.34283484e-02
1.52000000e-01	2.85679021e-01	2.37152748e-02
1.53000000e-01	2.27558814e-01	2.39718937e-02
1.54000000e-01	1.82249326e-01	2.41767977e-02
1.55000000e-01	2.63496250e-01	2.43996705e-02
1.56000000e-01	2.80757008e-01	2.46717972e-02
1.57000000e-01	2.60664407e-01	2.49425079e-02
1.58000000e-01	2.59585610e-01	2.52026329e-02
1.59000000e-01	2.55877244e-01	2.54603643e-02
1.60000000e-01	2.40571807e-01	2.57085888e-02
1.61000000e-01	2.23850448e-01	2.59408000e-02
1.62000000e-01	2.24120148e-01	2.61647853e-02
1.63000000e-01	2.22367102e-01	2.63880289e-02
1.64000000e-01	2.23715599e-01	2.66110702e-02
1.65000000e-01	2.26008043e-01	2.68359321e-02
1.66000000e-01	2.10163207e-01	2.70540177e-02
1.67000000e-01	2.12118527e-01	2.72651585e-02
1.68000000e-01	2.27423964e-01	2.74849298e-02
1.69000000e-01	2.20344357e-01	2.77088140e-02
1.70000000e-01	2.13871573e-01	2.79259219e-02
1.71000000e-01	2.00791155e-01	2.81332533e-02
1.72000000e-01	1.94183521e-01	2.83307406e-02
1.73000000e-01	2.08410161e-01	2.85320375e-02
1.74000000e-01	2.11444279e-01	2.87419647e-02
1.75000000e-01	2.08949560e-01	2.89521616e-02
1.76000000e-01	2.09826083e-01	2.91615494e-02
1.77000000e-01	2.06589691e-01	2.93697573e-02
1.78000000e-01	2.05308619e-01	2.95757065e-02
1.79000000e-01	1.80765979e-01	2.97687438e-02
1.80000000e-01	1.98229011e-01	2.99582413e-02
1.81000000e-01	1.92228201e-01	3.01534699e-02
1.82000000e-01	1.97015364e-01	3.03480916e-02
1.83000000e-01	1.93441848e-01	3.05433203e-02
1.84000000e-01	1.84272071e-01	3.07321772e-02
1.85000000e-01	1.76248516e-01	3.09124375e-02
1.86000000e-01	1.73551522e-01	3.10873375e-02
1.87000000e-01	1.78540960e-01	3.12633838e-02
1.88000000e-01	1.74225771e-01	3.14397671e-02
1.89000000e-01	1.66741614e-01	3.16102508e-02
1.90000000e-01	1.64718869e-01	3.17759811e-02
1.91000000e-01	1.63437797e-01	3.19400594e-02
1.92000000e-01	1.58380935e-01	3.21009688e-02
1.93000000e-01	1.58111235e-01	3.22592148e-02
1.94000000e-01	1.66404490e-01	3.24214727e-02
1.95000000e-01	1.65999941e-01	3.25876749e-02
1.96000000e-01	1.61684751e-01	3.27515173e-02
1.97000000e-01	1.61482477e-01	3.29131009e-02
1.98000000e-01	1.65730241e-01	3.30767072e-02
1.99000000e-01	1.63302947e-01	3.32412238e-02
2.00000000e-01	1.59324882e-01	3.34025378e-02
2.01000000e-01	1.56425614e-01	3.35604130e-02
2.02000000e-01	1.60875653e-01	3.37190636e-02
2.03000000e-01	1.57436987e-01	3.38782200e-02
2.04000000e-01	1.57032438e-01	3.40354547e-02
2.05000000e-01	1.53526347e-01	3.41907341e-02
2.06000000e-01	1.42940648e-01	3.43389676e-02
2.07000000e-01	1.51571026e-01	3.44862234e-02
2.08000000e-01	1.56897588e-01	3.46404577e-02
2.09000000e-01	1.54605144e-01	3.47962091e-02
2.10000000e-01	1.43075497e-01	3.49450494e-02
2.11000000e-01	1.51368752e-01	3.50922715e-02
2.12000000e-01	1.48874033e-01	3.52423929e-02
2.13000000e-01	1.52312700e-01	3.53929863e-02
2.14000000e-01	1.40580778e-01	3.55394330e-02
2.15000000e-01	1.42805798e-01	3.56811263e-02
2.16000000e-01	1.42670948e-01	3.58238647e-02
2.17000000e-01	1.33231472e-01	3.59618159e-02
2.18000000e-01	1.32152674e-01	3.60945080e-02
2.19000000e-01	1.36670138e-01	3.62289194e-02
2.20000000e-01	1.43817170e-01	3.63691630e-02
2.21000000e-01	1.34040570e-01	3.65080919e-02
2.22000000e-01	1.25005642e-01	3.66376150e-02
2.23000000e-01	1.26084439e-01	3.67631600e-02
2.24000000e-01	1.25679890e-01	3.68890422e-02
2.25000000e-01	1.24533668e-01	3.70141490e-02
2.26000000e-01	1.26826112e-01	3.71398289e-02
2.27000000e-01	1.20825302e-01	3.72636546e-02
2.28000000e-01	1.23657145e-01	3.73858958e-02
2.29000000e-01	1.24196544e-01	3.75098226e-02
2.30000000e-01	1.18937407e-01	3.76313896e-02
2.31000000e-01	1.24129119e-01	3.77529229e-02
2.32000000e-01	1.21836675e-01	3.78759058e-02
2.33000000e-01	1.19611655e-01	3.79966299e-02
2.34000000e-01	1.17116936e-01	3.81149942e-02
2.35000000e-01	1.14622217e-01	3.82308638e-02
2.36000000e-01	1.19746505e-01	3.83480482e-02
2.37000000e-01	1.17858609e-01	3.84668507e-02
2.38000000e-01	1.13543420e-01	3.85825517e-02
2.39000000e-01	1.07138061e-01	3.86928925e-02
2.40000000e-01	1.09632780e-01	3.88012779e-02
2.41000000e-01	1.06059264e-01	3.89091239e-02
2.42000000e-01	1.10846427e-01	3.90175768e-02
2.43000000e-01	1.19746505e-01	3.91328732e-02
2.44000000e-01	1.14554793e-01	3.92500239e-02
2.45000000e-01	1.13947969e-01	3.93642753e-02
2.46000000e-01	1.17993459e-01	3.94802460e-02
2.47000000e-01	1.11250976e-01	3.95948682e-02
2.48000000e-01	1.08284283e-01	3.97046358e-02
2.49000000e-01	1.04778192e-01	3.98111671e-02
2.50000000e-01	1.10239603e-01	3.99186760e-02
2.51000000e-01	1.08688832e-01	4.00281402e-02
2.52000000e-01	1.03294845e-01	4.01341320e-02
2.53000000e-01	1.05182741e-01	4.02383708e-02
2.54000000e-01	1.05385015e-01	4.03436547e-02
2.55000000e-01	1.06935786e-01	4.04498151e-02
2.56000000e-01	1.09228231e-01	4.05578971e-02
2.57000000e-01	1.17588910e-01	4.06713057e-02
2.58000000e-01	1.05182741e-01	4.07826915e-02
2.59000000e-01	1.08823682e-01	4.08896947e-02
2.60000000e-01	1.07475185e-01	4.09978441e-02
2.61000000e-01	1.06126688e-01	4.11046451e-02
2.62000000e-01	1.12127499e-01	4.12137722e-02
2.63000000e-01	1.12060074e-01	4.13258660e-02
2.64000000e-01	1.35051942e-01	4.14494220e-02
2.65000000e-01	1.36400439e-01	4.15851482e-02
2.66000000e-01	1.38288334e-01	4.17224925e-02
2.67000000e-01	1.29523106e-01	4.18563983e-02
2.68000000e-01	1.31950400e-01	4.19871350e-02
2.69000000e-01	1.29792805e-01	4.21180066e-02
2.70000000e-01	1.29320831e-01	4.22475634e-02
2.71000000e-01	1.32085249e-01	4.23782665e-02
2.72000000e-01	1.19881354e-01	4.25042498e-02
2.73000000e-01	1.23994269e-01	4.26261876e-02
2.74000000e-01	1.14419943e-01	4.27453947e-02
2.75000000e-01	1.09430505e-01	4.28573199e-02
2.76000000e-01	1.20353328e-01	4.29722118e-02
2.77000000e-01	1.26286714e-01	4.30955319e-02
2.78000000e-01	1.19476805e-01	4.32184136e-02
