# Mon Jul 22 14:51:12 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  1.05660E-02   -1.60758E-04   -1.05648E-02    1.36498E-06
    0.001014  9.75627E-03   -1.51960E-04   -9.75508E-03    2.39992E-07
    0.001027  1.08780E-02   -1.67735E-04   -1.08767E-02    9.20824E-07
    0.001041  7.03229E-03   -1.08017E-04   -7.03145E-03    1.80491E-06
    0.001055  8.70863E-03   -1.33789E-04   -8.70760E-03    8.23535E-07
    0.001069  1.30244E-02   -2.00651E-04   -1.30228E-02    9.72575E-07
    0.001084  6.93637E-03   -1.04400E-04   -6.93558E-03    1.50598E-06
    0.001099  1.16181E-02   -1.80522E-04   -1.16167E-02    7.11886E-06
    0.001113  1.16472E-02   -1.77321E-04   -1.16458E-02    1.43163E-06
    0.001128  1.28108E-02   -1.97356E-04   -1.28092E-02   -6.33697E-06
    0.001144  1.23596E-02   -1.86765E-04   -1.23582E-02    3.76521E-06
    0.001159  1.42874E-02   -2.16318E-04   -1.42857E-02    2.96333E-06
    0.001175  1.11606E-02   -1.73479E-04   -1.11592E-02   -5.46581E-07
    0.001191  8.88541E-03   -1.32285E-04   -8.88443E-03   -3.31311E-06
    0.001207  1.05805E-02   -1.61437E-04   -1.05792E-02    3.28786E-06
    0.001223  9.78272E-03   -1.49127E-04   -9.78157E-03   -4.39963E-06
    0.001240  1.48988E-02   -2.31969E-04   -1.48970E-02    7.98709E-06
    0.001257  1.61285E-02   -2.44747E-04   -1.61266E-02    5.43626E-06
    0.001274  1.18217E-02   -1.81646E-04   -1.18202E-02    5.13042E-07
    0.001291  6.17374E-03   -9.77365E-05   -6.17294E-03   -3.44814E-06
    0.001308  1.45596E-02   -2.25773E-04   -1.45578E-02   -1.54263E-06
    0.001326  1.14061E-02   -1.79579E-04   -1.14047E-02    7.15031E-06
    0.001344  1.84309E-02   -2.87669E-04   -1.84286E-02   -9.18006E-06
    0.001362  1.79940E-02   -2.71842E-04   -1.79919E-02    4.79733E-06
    0.001380  1.46958E-02   -2.29529E-04   -1.46940E-02   -9.19753E-06
    0.001399  2.04804E-02   -3.27689E-04   -2.04777E-02    3.70992E-06
    0.001418  1.21567E-02   -1.86456E-04   -1.21552E-02   -2.71574E-06
