# Mon Jul 22 14:51:12 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  1.14132E-02   -1.12401E-02   -1.98064E-03   -3.32243E-06
    0.001014  1.11878E-02   -1.10186E-02   -1.93847E-03    7.30964E-07
    0.001027  1.62087E-02   -1.59624E-02   -2.81478E-03    1.62624E-06
    0.001041  1.30827E-02   -1.28846E-02   -2.26806E-03    6.97604E-06
    0.001055  1.58693E-02   -1.56294E-02   -2.74873E-03    1.98933E-06
    0.001069  1.49470E-02   -1.47217E-02   -2.58517E-03   -3.32136E-06
    0.001084  1.24859E-02   -1.22957E-02   -2.17051E-03    6.55421E-06
    0.001099  1.61494E-02   -1.59027E-02   -2.81146E-03    4.17282E-06
    0.001113  1.99709E-02   -1.96677E-02   -3.46656E-03    2.36440E-06
    0.001128  1.46205E-02   -1.44004E-02   -2.52722E-03    8.04130E-06
    0.001144  1.51958E-02   -1.49628E-02   -2.65024E-03    4.64298E-06
    0.001159  2.06062E-02   -2.02930E-02   -3.57885E-03    3.99017E-06
    0.001175  1.99438E-02   -1.96419E-02   -3.45659E-03    1.24552E-05
    0.001191  2.40281E-02   -2.36658E-02   -4.15652E-03   -9.93317E-06
    0.001207  2.22596E-02   -2.19216E-02   -3.86409E-03   -2.17798E-05
    0.001223  2.57444E-02   -2.53528E-02   -4.47287E-03    6.53786E-06
    0.001240  1.98757E-02   -1.95746E-02   -3.44607E-03   -1.81725E-05
    0.001257  3.11786E-02   -3.07038E-02   -5.42014E-03    7.16461E-06
    0.001274  2.64361E-02   -2.60325E-02   -4.60125E-03   -5.63474E-06
    0.001291  2.14450E-02   -2.11178E-02   -3.73127E-03    1.42699E-05
    0.001308  1.69459E-02   -1.66876E-02   -2.94728E-03   -1.60867E-05
    0.001326  2.82947E-02   -2.78653E-02   -4.90972E-03   -2.91340E-05
    0.001344  2.74034E-02   -2.69839E-02   -4.77546E-03   -3.54617E-06
    0.001362  2.51210E-02   -2.47419E-02   -4.34649E-03    4.39027E-05
    0.001380  2.11201E-02   -2.08008E-02   -3.65813E-03    9.05037E-06
    0.001399  3.29531E-02   -3.24490E-02   -5.74075E-03    1.46995E-06
    0.001418  2.98076E-02   -2.93557E-02   -5.16940E-03    5.22067E-05
    0.001437  2.94411E-02   -2.89907E-02   -5.12917E-03   -2.22447E-06
    0.001457  2.94075E-02   -2.89662E-02   -5.07434E-03   -1.94568E-05
    0.001476  3.11453E-02   -3.06697E-02   -5.42120E-03   -2.72327E-06
    0.001496  3.96560E-02   -3.90470E-02   -6.92159E-03   -2.26031E-05
    0.001516  3.31024E-02   -3.25916E-02   -5.79141E-03    2.75094E-05
    0.001537  3.66246E-02   -3.60712E-02   -6.34156E-03   -1.61392E-05
    0.001558  2.40832E-02   -2.37184E-02   -4.17426E-03   -1.34511E-05
    0.001579  2.08723E-02   -2.05556E-02   -3.61999E-03   -2.21101E-05
    0.001600  2.78855E-02   -2.74641E-02   -4.82807E-03    3.13635E-05
    0.001622  3.64704E-02   -3.59194E-02   -6.31403E-03   -6.65576E-05
    0.001644  4.01902E-02   -3.95752E-02   -7.00124E-03   -9.14125E-05
    0.001666  3.81161E-02   -3.75332E-02   -6.63769E-03    1.07121E-05
    0.001689  4.25819E-02   -4.19322E-02   -7.40732E-03    6.72063E-05
    0.001711  4.38942E-02   -4.32246E-02   -7.63555E-03   -5.24517E-05
    0.001734  3.71735E-02   -3.66189E-02   -6.39346E-03    1.03105E-05
    0.001758  3.76176E-02   -3.70449E-02   -6.53630E-03    4.22594E-06
    0.001782  3.75070E-02   -3.69419E-02   -6.48414E-03    6.18326E-05
    0.001806  3.81109E-02   -3.75387E-02   -6.57598E-03   -4.86149E-05
    0.001830  4.60513E-02   -4.53404E-02   -8.05683E-03   -1.64234E-05
    0.001855  3.74191E-02   -3.68483E-02   -6.50609E-03    6.86375E-05
    0.001880  5.00823E-02   -4.93246E-02   -8.67449E-03    9.10542E-05
    0.001905  3.41759E-02   -3.36665E-02   -5.87372E-03   -4.26842E-05
    0.001931  4.91613E-02   -4.84278E-02   -8.45633E-03   -3.39895E-05
    0.001957  3.82638E-02   -3.76951E-02   -6.56784E-03   -1.57427E-05
    0.001984  5.07675E-02   -5.00158E-02   -8.69935E-03    2.57716E-05
    0.002011  3.83182E-02   -3.77354E-02   -6.65271E-03    5.96150E-05
    0.002038  4.18669E-02   -4.12177E-02   -7.33902E-03   -3.82349E-05
    0.002065  4.86612E-02   -4.79061E-02   -8.53379E-03    9.98671E-06
    0.002093  4.83384E-02   -4.76067E-02   -8.37157E-03    8.01335E-05
    0.002122  4.27722E-02   -4.21293E-02   -7.38158E-03   -2.61858E-06
    0.002150  4.97259E-02   -4.89790E-02   -8.58151E-03    7.23837E-05
    0.002179  3.85172E-02   -3.79465E-02   -6.59993E-03    4.52170E-06
    0.002209  5.25031E-02   -5.17227E-02   -9.01213E-03    6.10464E-05
    0.002239  6.28981E-02   -6.19443E-02   -1.09046E-02   -1.77431E-04
    0.002269  3.48565E-02   -3.43338E-02   -6.00227E-03   -5.04610E-05
    0.002300  5.52831E-02   -5.44309E-02   -9.66013E-03   -9.60861E-05
    0.002331  5.87945E-02   -5.79028E-02   -1.01920E-02    7.56165E-05
    0.002362  3.37356E-02   -3.32493E-02   -5.69724E-03    2.71403E-05
    0.002394  4.32302E-02   -4.25959E-02   -7.37024E-03   -7.21467E-05
    0.002427  5.40932E-02   -5.32954E-02   -9.24810E-03   -7.31840E-06
    0.002459  4.94477E-02   -4.87113E-02   -8.49312E-03   -2.31393E-05
    0.002493  4.34186E-02   -4.27833E-02   -7.38752E-03   -1.30553E-05
    0.002526  4.33537E-02   -4.27053E-02   -7.45533E-03   -2.85513E-06
    0.002561  4.70812E-02   -4.63769E-02   -8.09835E-03   -2.14658E-05
    0.002595  4.44248E-02   -4.37601E-02   -7.64072E-03   -1.69638E-04
    0.002630  7.49082E-02   -7.37995E-02   -1.28298E-02    1.61227E-04
    0.002666  7.33186E-02   -7.22242E-02   -1.26120E-02   -6.77452E-06
    0.002702  6.96853E-02   -6.86505E-02   -1.19557E-02   -1.95768E-05
    0.002738  6.18391E-02   -6.09290E-02   -1.05569E-02   -6.81292E-05
    0.002775  6.61312E-02   -6.51513E-02   -1.13264E-02   -8.21697E-05
    0.002813  7.17171E-02   -7.06305E-02   -1.24232E-02    5.23535E-05
    0.002851  6.83444E-02   -6.73331E-02   -1.16966E-02   -2.68694E-05
    0.002890  6.20845E-02   -6.11916E-02   -1.04753E-02    5.77223E-05
    0.002929  6.05307E-02   -5.96366E-02   -1.03507E-02   -1.70651E-04
    0.002968  6.10510E-02   -6.01794E-02   -1.02661E-02   -2.59935E-05
    0.003008  5.96295E-02   -5.87778E-02   -1.00277E-02   -1.18750E-04
    0.003049  6.71978E-02   -6.61979E-02   -1.15369E-02    2.27676E-05
    0.003090  6.67062E-02   -6.56895E-02   -1.15890E-02   -1.84339E-04
    0.003132  6.19348E-02   -6.10262E-02   -1.05520E-02   -1.30902E-04
    0.003174  6.30920E-02   -6.21667E-02   -1.07477E-02   -1.35065E-04
    0.003217  7.30227E-02   -7.19349E-02   -1.25419E-02   -1.36842E-04
    0.003261  7.24069E-02   -7.13461E-02   -1.23366E-02    4.55540E-05
    0.003305  6.18721E-02   -6.09724E-02   -1.04960E-02   -1.98850E-04
    0.003350  7.19212E-02   -7.08675E-02   -1.22500E-02   -1.90485E-04
    0.003395  6.70373E-02   -6.60738E-02   -1.13048E-02   -2.91830E-04
    0.003441  7.20232E-02   -7.10110E-02   -1.20185E-02    1.61664E-05
    0.003487  7.77522E-02   -7.66344E-02   -1.31168E-02   -2.53299E-04
    0.003535  7.54273E-02   -7.43385E-02   -1.27543E-02   -7.42859E-05
    0.003582  6.61815E-02   -6.52441E-02   -1.10805E-02   -2.16803E-04
    0.003631  5.73298E-02   -5.65356E-02   -9.48817E-03   -3.57017E-04
    0.003680  7.32118E-02   -7.21556E-02   -1.23716E-02   -2.92874E-04
    0.003730  7.02799E-02   -6.92680E-02   -1.18633E-02   -2.96667E-04
    0.003780  7.23034E-02   -7.12799E-02   -1.21053E-02   -2.15505E-04
    0.003831  7.20133E-02   -7.10047E-02   -1.19840E-02   -4.86312E-04
    0.003883  7.72761E-02   -7.61737E-02   -1.29837E-02   -3.62601E-04
    0.003936  8.96934E-02   -8.84366E-02   -1.49313E-02   -6.51659E-04
    0.003989  9.58157E-02   -9.44497E-02   -1.60957E-02   -6.35788E-04
    0.004043  7.83819E-02   -7.72236E-02   -1.34026E-02   -6.26468E-04
    0.004097  6.30679E-02   -6.21392E-02   -1.07699E-02   -3.73814E-04
    0.004153  6.94140E-02   -6.84009E-02   -1.18001E-02   -4.09930E-04
    0.004209  8.36015E-02   -8.23813E-02   -1.41983E-02   -8.28742E-04
    0.004266  2.54744E-02   -2.50861E-02   -4.42574E-03   -1.51166E-04
    0.004323  7.73743E-02   -7.62505E-02   -1.31164E-02   -5.90801E-04
    0.004382  5.12031E-02   -5.04273E-02   -8.84841E-03   -7.45619E-05
    0.004441  4.42304E-04   -4.35524E-04   -7.70206E-05    1.76616E-07
    0.004501  8.54790E-03   -8.41627E-03   -1.49393E-03    2.17721E-06
    0.004562  1.54138E-02   -1.51748E-02   -2.70178E-03    2.74480E-05
    0.004624  3.34260E-02   -3.29132E-02   -5.82604E-03   -3.21697E-05
    0.004686  3.09535E-02   -3.04763E-02   -5.40136E-03   -1.38378E-04
    0.004750  3.59543E-02   -3.53825E-02   -6.36988E-03    6.84063E-05
    0.004814  4.80638E-02   -4.73179E-02   -8.40501E-03   -1.55246E-05
    0.004879  5.45773E-02   -5.37183E-02   -9.60830E-03   -8.12433E-05
    0.004945  7.08313E-02   -6.96881E-02   -1.26392E-02   -1.10730E-04
    0.005012  4.67043E-02   -4.59793E-02   -8.12815E-03   -5.40313E-05
    0.005080  7.12473E-02   -7.01357E-02   -1.24574E-02   -2.11778E-04
    0.005148  5.03183E-02   -4.95145E-02   -8.86200E-03    1.35943E-04
    0.005218  8.85970E-02   -8.71412E-02   -1.59227E-02    7.92299E-04
    0.005289  1.05880E-01   -1.04243E-01   -1.84232E-02    7.94804E-06
    0.005360  9.31076E-02   -9.15880E-02   -1.66374E-02    2.80520E-04
    0.005433  8.36496E-02   -8.22911E-02   -1.48657E-02    2.54812E-05
    0.005506  4.09786E-02   -4.03642E-02   -6.84188E-03   -8.05254E-05
    0.005580  1.16991E-01   -1.15084E-01   -2.08577E-02   -3.23469E-04
    0.005656  8.88904E-02   -8.74141E-02   -1.59192E-02   -2.70328E-04
    0.005732  1.10634E-01   -1.08885E-01   -1.93325E-02    3.94952E-04
    0.005810  1.02420E-01   -1.00923E-01   -1.70858E-02   -5.50039E-04
    0.005888  1.03147E-01   -1.01426E-01   -1.84761E-02   -4.33247E-06
    0.005968  1.14802E-01   -1.13084E-01   -1.93704E-02   -2.42531E-04
    0.006049  1.36670E-01   -1.34504E-01   -2.38397E-02   -1.54595E-04
    0.006131  1.97665E-01   -1.94388E-01   -3.55578E-02   -3.34004E-04
    0.006213  1.22490E-01   -1.20487E-01   -2.16315E-02    7.88398E-04
    0.006297  1.92182E-01   -1.89060E-01   -3.40932E-02    4.65429E-04
    0.006383  1.57135E-01   -1.54630E-01   -2.74061E-02   -2.30803E-03
    0.006469  1.51413E-01   -1.48777E-01   -2.77153E-02   -7.80598E-04
    0.006556  1.37142E-01   -1.34829E-01   -2.45237E-02   -4.31897E-04
    0.006645  1.58793E-01   -1.56097E-01   -2.85776E-02   -1.20415E-03
    0.006735  1.64320E-01   -1.61685E-01   -2.86178E-02    1.30197E-03
    0.006826  1.42347E-01   -1.40173E-01   -2.39223E-02    9.30756E-04
    0.006918  1.30597E-01   -1.28560E-01   -2.20416E-02   -9.60064E-04
    0.007012  1.31097E-01   -1.28925E-01   -2.28988E-02    1.40895E-03
    0.007107  1.72585E-01   -1.69448E-01   -3.22063E-02    2.13305E-03
    0.007203  2.03883E-01   -2.00690E-01   -3.49705E-02    9.47355E-04
    0.007300  1.83387E-01   -1.80456E-01   -3.16375E-02    1.68002E-03
    0.007399  1.80665E-01   -1.77584E-01   -3.22843E-02    3.84803E-05
    0.007499  1.35612E-01   -1.33312E-01   -2.37057E-02   -2.33954E-03
    0.007600  1.92399E-01   -1.89257E-01   -3.34774E-02   -8.14584E-04
    0.007703  2.43260E-01   -2.39128E-01   -4.36633E-02   -2.36508E-03
    0.007807  1.68691E-01   -1.66355E-01   -2.62907E-02   -1.46302E-03
    0.007913  1.90986E-01   -1.88243E-01   -3.05389E-02   -7.06952E-04
    0.008020  1.73498E-01   -1.70742E-01   -2.92388E-02   -9.10313E-04
    0.008128  2.03397E-01   -2.00533E-01   -3.20913E-02   -2.17038E-03
    0.008238  2.44207E-01   -2.40443E-01   -4.11296E-02    1.91443E-03
    0.008350  2.68940E-01   -2.64741E-01   -4.58162E-02    9.15724E-04
    0.008463  1.67025E-01   -1.64509E-01   -2.68605E-02   -4.01262E-04
    0.008577  2.45929E-01   -2.42010E-01   -4.21668E-02    3.83363E-03
    0.008693  2.35024E-01   -2.31048E-01   -4.14969E-02   -2.94836E-03
    0.008810  2.78204E-01   -2.73899E-01   -4.69184E-02   -9.83017E-04
    0.008930  1.95554E-01   -1.92339E-01   -3.34620E-02    1.02381E-03
    0.009050  2.51114E-01   -2.46930E-01   -4.38092E-02   -4.39749E-03
    0.009173  1.91203E-01   -1.88311E-01   -3.06862E-02   -1.76543E-03
    0.009297  2.39332E-01   -2.36046E-01   -3.68915E-02    3.90117E-04
    0.009423  2.77187E-01   -2.72720E-01   -4.74363E-02   -5.24278E-03
    0.009550  1.96066E-01   -1.93654E-01   -2.74485E-02   -2.42403E-04
    0.009679  2.59568E-01   -2.55649E-01   -4.24607E-02   -7.87545E-04
    0.009810  2.35876E-01   -2.32496E-01   -3.70337E-02    6.19296E-04
    0.009943  2.40248E-01   -2.37291E-01   -3.39100E-02   -3.08565E-03
    0.010077  2.88949E-01   -2.84625E-01   -4.73410E-02    1.27975E-03
    0.010213  2.92344E-01   -2.88232E-01   -4.60586E-02    2.59032E-04
    0.010351  2.20682E-01   -2.17732E-01   -3.20978E-02   -5.35539E-03
    0.010491  2.89804E-01   -2.85634E-01   -4.63253E-02    3.50527E-03
    0.010633  2.69422E-01   -2.65649E-01   -4.13320E-02   -6.15129E-03
    0.010777  3.32110E-01   -3.27744E-01   -5.04352E-02    7.35067E-05
    0.010923  2.17122E-01   -2.14432E-01   -2.99435E-02   -4.78173E-04
    0.011071  3.25908E-01   -3.21274E-01   -5.12079E-02   -7.81923E-03
    0.011220  2.89616E-01   -2.85811E-01   -4.31950E-02   -7.43413E-04
    0.011372  2.76984E-01   -2.74099E-01   -3.49830E-02   -1.70113E-03
    0.011526  3.28103E-01   -3.23453E-01   -5.17696E-02   -5.20746E-03
    0.011681  2.75770E-01   -2.72764E-01   -3.55271E-02   -3.26197E-03
    0.011839  3.57613E-01   -3.53075E-01   -5.31892E-02   -3.03653E-03
    0.012000  2.65921E-01   -2.63125E-01   -3.36437E-02    2.81815E-04
    0.012162  3.09940E-01   -3.06524E-01   -3.99372E-02   -1.00641E-02
    0.012326  3.49333E-01   -3.44994E-01   -5.10540E-02   -3.16973E-03
    0.012493  3.36826E-01   -3.33560E-01   -4.17758E-02   -1.62768E-04
    0.012662  3.23032E-01   -3.19442E-01   -4.21662E-02   -1.04090E-02
    0.012833  3.28006E-01   -3.24556E-01   -4.23287E-02   -3.12643E-03
    0.013007  3.75432E-01   -3.71338E-01   -5.04023E-02   -7.15208E-03
    0.013183  3.42632E-01   -3.39658E-01   -3.96725E-02   -5.59941E-04
    0.013361  3.08093E-01   -3.05415E-01   -3.29879E-02   -1.02367E-02
    0.013542  3.96867E-01   -3.92605E-01   -5.26112E-02   -1.07152E-02
    0.013725  3.91539E-01   -3.88124E-01   -4.62554E-02   -3.01198E-03
    0.013910  3.61457E-01   -3.58582E-01   -3.76167E-02   -1.11032E-02
    0.014098  3.79773E-01   -3.76244E-01   -4.53430E-02   -9.77357E-03
    0.014289  4.12752E-01   -4.09127E-01   -4.84580E-02   -9.76044E-03
    0.014482  4.00529E-01   -3.97783E-01   -4.06086E-02   -3.88014E-03
    0.014678  3.50912E-01   -3.48551E-01   -3.09062E-02   -1.35862E-02
    0.014876  4.34803E-01   -4.31039E-01   -4.87904E-02   -1.78278E-02
    0.015078  4.53094E-01   -4.49773E-01   -4.79525E-02   -9.69429E-03
    0.015282  4.30096E-01   -4.27408E-01   -3.81012E-02   -1.45009E-02
    0.015488  4.39145E-01   -4.35888E-01   -4.41652E-02   -1.72454E-02
    0.015698  4.64388E-01   -4.61232E-01   -4.58968E-02   -1.44815E-02
    0.015910  4.56542E-01   -4.54186E-01   -3.76057E-02   -1.08940E-02
    0.016125  4.26473E-01   -4.24182E-01   -3.01333E-02   -2.06040E-02
    0.016343  4.88353E-01   -4.84980E-01   -4.37765E-02   -2.64432E-02
    0.016564  5.21716E-01   -5.18531E-01   -4.62085E-02   -2.08231E-02
    0.016788  5.18641E-01   -5.15879E-01   -3.92581E-02   -2.29869E-02
    0.017015  5.21458E-01   -5.18510E-01   -4.08427E-02   -2.57115E-02
    0.017245  5.33938E-01   -5.31236E-01   -4.01016E-02   -2.34875E-02
    0.017478  5.27360E-01   -5.25193E-01   -3.17652E-02   -2.30414E-02
    0.017715  5.22426E-01   -5.19904E-01   -2.79686E-02   -3.27137E-02
    0.017954  5.72914E-01   -5.69558E-01   -3.76674E-02   -3.96077E-02
    0.018197  6.10353E-01   -6.07044E-01   -4.09323E-02   -3.76506E-02
    0.018443  6.23378E-01   -6.20334E-01   -3.71974E-02   -3.79203E-02
    0.018693  6.26239E-01   -6.23347E-01   -3.43849E-02   -3.89551E-02
    0.018945  6.29212E-01   -6.26572E-01   -2.96757E-02   -3.92666E-02
    0.019201  6.29593E-01   -6.26898E-01   -2.28336E-02   -4.38906E-02
    0.019461  6.50274E-01   -6.46785E-01   -2.30758E-02   -5.45318E-02
    0.019724  6.95992E-01   -6.91866E-01   -2.92258E-02   -6.11111E-02
    0.019991  7.30792E-01   -7.26629E-01   -3.07267E-02   -6.24192E-02
    0.020261  7.47998E-01   -7.43996E-01   -2.79060E-02   -6.30540E-02
    0.020535  7.55136E-01   -7.51309E-01   -2.25266E-02   -6.40174E-02
    0.020813  7.62543E-01   -7.58561E-01   -1.53152E-02   -6.83028E-02
    0.021094  7.78720E-01   -7.73916E-01   -1.07069E-02   -7.81276E-02
    0.021380  8.13256E-01   -8.07391E-01   -1.19733E-02   -8.93655E-02
    0.021669  8.55354E-01   -8.48833E-01   -1.41534E-02   -9.68456E-02
    0.021962  8.88277E-01   -8.81413E-01   -1.26604E-02   -1.01639E-01
    0.022259  9.09381E-01   -9.02149E-01   -8.51825E-03   -1.06413E-01
    0.022560  9.26612E-01   -9.18844E-01   -3.09341E-03   -1.12264E-01
    0.022865  9.48664E-01   -9.39930E-01    2.94699E-03   -1.21269E-01
    0.023174  9.81381E-01   -9.71196E-01    6.78290E-03   -1.34172E-01
    0.023487  1.02208E+00   -1.01044E+00    8.32832E-03   -1.47121E-01
    0.023805  1.06221E+00   -1.04926E+00    1.08550E-02   -1.58493E-01
    0.024127  1.09592E+00   -1.08159E+00    1.54099E-02   -1.69529E-01
    0.024453  1.12459E+00   -1.10854E+00    2.08832E-02   -1.81660E-01
    0.024784  1.15415E+00   -1.13601E+00    2.54418E-02   -1.95718E-01
    0.025119  1.19155E+00   -1.17111E+00    2.85448E-02   -2.11385E-01
    0.025458  1.23534E+00   -1.21253E+00    3.24766E-02   -2.27471E-01
    0.025803  1.27961E+00   -1.25417E+00    3.78778E-02   -2.44500E-01
    0.026152  1.32247E+00   -1.29389E+00    4.38201E-02   -2.63458E-01
    0.026505  1.36261E+00   -1.33041E+00    4.98456E-02   -2.83801E-01
    0.026864  1.40247E+00   -1.36612E+00    5.51988E-02   -3.05843E-01
    0.027227  1.44453E+00   -1.40350E+00    5.88764E-02   -3.29938E-01
    0.027595  1.48899E+00   -1.44309E+00    6.08774E-02   -3.54727E-01
    0.027968  1.53592E+00   -1.48530E+00    6.29112E-02   -3.78749E-01
    0.028346  1.58471E+00   -1.52903E+00    6.70069E-02   -4.03517E-01
    0.028730  1.63324E+00   -1.57150E+00    7.23390E-02   -4.31282E-01
    0.029118  1.68055E+00   -1.61183E+00    7.71980E-02   -4.61675E-01
    0.029512  1.72752E+00   -1.65110E+00    8.08223E-02   -4.93912E-01
    0.029911  1.77196E+00   -1.68724E+00    8.15364E-02   -5.27186E-01
    0.030316  1.81620E+00   -1.72260E+00    8.05722E-02   -5.61546E-01
    0.030726  1.86071E+00   -1.75798E+00    7.74712E-02   -5.96016E-01
    0.031141  1.90510E+00   -1.79359E+00    7.30062E-02   -6.28915E-01
    0.031562  1.94804E+00   -1.82778E+00    6.91047E-02   -6.60712E-01
    0.031989  1.98756E+00   -1.85785E+00    6.60862E-02   -6.93112E-01
    0.032421  2.02160E+00   -1.88168E+00    6.14969E-02   -7.26050E-01
    0.032860  2.04927E+00   -1.89885E+00    5.39637E-02   -7.57981E-01
    0.033304  2.07175E+00   -1.91050E+00    4.37050E-02   -7.88777E-01
    0.033755  2.04049E+00   -1.87487E+00    2.35251E-02   -7.92202E-01
    0.034211  1.97350E+00   -1.80812E+00   -2.94705E-03   -7.75675E-01
    0.034674  1.92274E+00   -1.75970E+00   -4.94259E-03   -7.57172E-01
    0.035143  1.88689E+00   -1.72719E+00    1.59954E-02   -7.37556E-01
    0.035618  1.92231E+00   -1.75483E+00    3.46557E-02   -7.57954E-01
    0.036099  2.06031E+00   -1.86898E+00    5.32672E-02   -8.38649E-01
    0.036588  2.19657E+00   -1.97795E+00    7.18790E-02   -9.24451E-01
    0.037082  2.29582E+00   -2.05183E+00    7.93329E-02   -9.96881E-01
    0.037584  2.39826E+00   -2.12608E+00    8.55342E-02   -1.07412E+00
    0.038092  2.51038E+00   -2.20664E+00    9.03957E-02   -1.15845E+00
    0.038607  2.62882E+00   -2.29134E+00    9.57629E-02   -1.24660E+00
    0.039129  2.75895E+00   -2.38304E+00    1.01427E-01   -1.34493E+00
    0.039658  2.89593E+00   -2.47625E+00    1.08787E-01   -1.45262E+00
    0.040195  3.03742E+00   -2.56803E+00    1.16767E-01   -1.56948E+00
    0.040738  3.18386E+00   -2.65805E+00    1.23530E-01   -1.69625E+00
    0.041289  3.33350E+00   -2.74469E+00    1.27960E-01   -1.83157E+00
    0.041847  3.55698E+00   -2.87351E+00    1.40687E-01   -2.03065E+00
    0.042413  3.79679E+00   -3.00371E+00    1.48519E-01   -2.25058E+00
    0.042987  4.02191E+00   -3.11433E+00    1.25386E-01   -2.47130E+00
    0.043568  4.21059E+00   -3.19280E+00    5.70794E-02   -2.67418E+00
    0.044157  4.39537E+00   -3.26231E+00   -1.90186E-02   -2.87507E+00
    0.044754  4.55688E+00   -3.31370E+00   -9.21098E-02   -3.05471E+00
    0.045359  4.70789E+00   -3.35268E+00   -1.68543E-01   -3.22710E+00
    0.045973  4.84798E+00   -3.37845E+00   -2.55176E-01   -3.39237E+00
    0.046594  4.93490E+00   -3.36882E+00   -3.82988E-01   -3.51213E+00
    0.047224  5.01811E+00   -3.35453E+00   -5.15408E-01   -3.62366E+00
    0.047863  5.08488E+00   -3.33310E+00   -6.49306E-01   -3.71271E+00
    0.048510  5.11515E+00   -3.29934E+00   -7.77296E-01   -3.75930E+00
    0.049166  5.14652E+00   -3.26797E+00   -9.00238E-01   -3.80123E+00
    0.049831  5.16500E+00   -3.23116E+00   -1.01870E+00   -3.82747E+00
    0.050505  5.16172E+00   -3.18344E+00   -1.13374E+00   -3.83112E+00
    0.051188  5.16107E+00   -3.13399E+00   -1.24412E+00   -3.83680E+00
    0.051880  5.15127E+00   -3.07830E+00   -1.35155E+00   -3.83253E+00
    0.052582  5.12124E+00   -3.01394E+00   -1.45613E+00   -3.80573E+00
    0.053293  5.09707E+00   -2.95263E+00   -1.56066E+00   -3.78016E+00
    0.054013  5.06921E+00   -2.89248E+00   -1.66167E+00   -3.74619E+00
    0.054744  4.99724E+00   -2.81863E+00   -1.74686E+00   -3.66696E+00
    0.055484  4.93322E+00   -2.75014E+00   -1.82581E+00   -3.59336E+00
    0.056234  4.87534E+00   -2.68410E+00   -1.89840E+00   -3.52598E+00
    0.056995  4.78186E+00   -2.60978E+00   -1.94216E+00   -3.43120E+00
    0.057765  4.68776E+00   -2.53318E+00   -1.98040E+00   -3.33785E+00
    0.058546  4.60086E+00   -2.45676E+00   -2.02036E+00   -3.25034E+00
    0.059338  4.52700E+00   -2.39000E+00   -2.06182E+00   -3.17104E+00
    0.060141  4.47092E+00   -2.34029E+00   -2.10285E+00   -3.10315E+00
