# Mon Jul 22 14:51:12 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  1.37677E-01   -7.21474E-02    1.17259E-01    2.81360E-05
    0.001014  1.33264E-01   -6.98768E-02    1.13475E-01   -4.82121E-05
    0.001027  1.01924E-01   -5.34315E-02    8.67957E-02   -9.70703E-05
    0.001041  1.39184E-01   -7.29622E-02    1.18527E-01    8.94586E-05
    0.001055  1.90616E-01   -9.98983E-02    1.62341E-01   -2.80829E-05
    0.001069  1.25081E-01   -6.55482E-02    1.06530E-01    5.91487E-05
    0.001084  1.22873E-01   -6.44370E-02    1.04621E-01   -7.03656E-05
    0.001099  1.82209E-01   -9.55086E-02    1.55171E-01    7.28629E-05
    0.001113  1.18989E-01   -6.23720E-02    1.01331E-01    4.53689E-05
    0.001128  1.66059E-01   -8.71096E-02    1.41378E-01   -1.40537E-04
    0.001144  1.70013E-01   -8.90865E-02    1.44803E-01   -8.44501E-05
    0.001159  1.95669E-01   -1.02545E-01    1.66646E-01    1.62137E-04
    0.001175  2.47591E-01   -1.29880E-01    2.10790E-01   -1.23274E-04
    0.001191  1.99198E-01   -1.04353E-01    1.69676E-01   -2.96550E-05
    0.001207  2.36796E-01   -1.24194E-01    2.01613E-01   -6.16543E-05
    0.001223  1.49109E-01   -7.81689E-02    1.26975E-01   -1.00480E-04
    0.001240  1.34179E-01   -7.02829E-02    1.14298E-01   -3.23260E-05
    0.001257  1.38514E-01   -7.26662E-02    1.17921E-01   -4.54598E-05
    0.001274  2.00207E-01   -1.04952E-01    1.70492E-01   -5.34359E-06
    0.001291  2.32288E-01   -1.21761E-01    1.97816E-01   -2.32907E-06
    0.001308  2.02551E-01   -1.06191E-01    1.72482E-01   -3.07208E-04
    0.001326  2.31117E-01   -1.21062E-01    1.96871E-01   -1.00036E-05
    0.001344  2.41604E-01   -1.26699E-01    2.05717E-01   -3.24812E-04
    0.001362  2.27366E-01   -1.19106E-01    1.93671E-01    4.86706E-05
    0.001380  2.18854E-01   -1.14801E-01    1.86326E-01    2.34751E-04
    0.001399  1.92018E-01   -1.00755E-01    1.63459E-01    3.69185E-04
    0.001418  2.19957E-01   -1.15499E-01    1.87191E-01   -4.42949E-05
    0.001437  2.55170E-01   -1.33811E-01    2.17268E-01    1.08648E-04
    0.001457  2.24466E-01   -1.17694E-01    1.91133E-01    1.56200E-04
    0.001476  2.76859E-01   -1.45220E-01    2.35714E-01    3.19989E-04
    0.001496  2.01867E-01   -1.05914E-01    1.71847E-01   -1.52366E-04
    0.001516  3.14473E-01   -1.64894E-01    2.67772E-01   -8.60948E-05
    0.001537  2.24837E-01   -1.17882E-01    1.91453E-01   -2.03049E-04
    0.001558  3.06538E-01   -1.60771E-01    2.60992E-01    1.20126E-04
    0.001579  2.36927E-01   -1.24356E-01    2.01665E-01    2.04225E-04
    0.001600  2.91475E-01   -1.52974E-01    2.48102E-01   -1.47932E-04
    0.001622  3.14833E-01   -1.65115E-01    2.68057E-01   -1.90723E-04
    0.001644  3.03230E-01   -1.59110E-01    2.58128E-01   -9.79058E-05
    0.001666  2.81835E-01   -1.47834E-01    2.39945E-01   -2.23628E-04
    0.001689  2.82978E-01   -1.48473E-01    2.40894E-01    1.95363E-04
    0.001711  2.37689E-01   -1.24494E-01    2.02471E-01    3.59623E-04
    0.001734  3.52730E-01   -1.85106E-01    3.00251E-01    1.08040E-04
    0.001758  4.33319E-01   -2.27459E-01    3.68814E-01   -5.12851E-04
    0.001782  2.44531E-01   -1.28282E-01    2.08173E-01   -3.84083E-04
    0.001806  3.70598E-01   -1.94324E-01    3.15558E-01    2.93063E-04
    0.001830  4.13964E-01   -2.17272E-01    3.52356E-01   -2.86262E-04
    0.001855  2.25536E-01   -1.18087E-01    1.92142E-01    3.59544E-04
    0.001880  2.57741E-01   -1.34991E-01    2.19553E-01    3.51923E-04
    0.001905  3.76644E-01   -1.97497E-01    3.20702E-01    1.60460E-04
    0.001931  3.23113E-01   -1.69652E-01    2.74982E-01    7.68391E-05
    0.001957  2.57490E-01   -1.34750E-01    2.19403E-01    2.59526E-04
    0.001984  3.14515E-01   -1.64520E-01    2.68041E-01    4.88853E-04
    0.002011  3.04239E-01   -1.59464E-01    2.59087E-01    1.74316E-04
    0.002038  2.97507E-01   -1.55672E-01    2.53514E-01    2.71148E-04
    0.002065  5.77428E-01   -3.02868E-01    4.91614E-01    3.45873E-04
    0.002093  5.59835E-01   -2.94515E-01    4.76098E-01   -7.87308E-04
    0.002122  4.95337E-01   -2.60342E-01    4.21395E-01    2.11655E-04
    0.002150  4.14496E-01   -2.17611E-01    3.52764E-01   -5.88981E-04
    0.002179  5.26603E-01   -2.76378E-01    4.48234E-01    4.08824E-05
    0.002209  5.46144E-01   -2.87018E-01    4.64632E-01    1.83527E-04
    0.002239  4.96910E-01   -2.61094E-01    4.22774E-01   -1.73147E-04
    0.002269  4.81899E-01   -2.52937E-01    4.10165E-01   -2.96113E-05
    0.002300  3.67366E-01   -1.92744E-01    3.12721E-01   -7.52333E-04
    0.002331  4.54140E-01   -2.37291E-01    3.87192E-01    8.05030E-04
    0.002362  3.73779E-01   -1.95279E-01    3.18686E-01    3.71248E-04
    0.002394  5.44356E-01   -2.84571E-01    4.64028E-01    1.64295E-03
    0.002427  4.50233E-01   -2.36081E-01    3.83350E-01    2.98014E-04
    0.002459  3.90927E-01   -2.04271E-01    3.33282E-01   -4.91053E-04
    0.002493  4.38386E-01   -2.28849E-01    3.73882E-01    2.53047E-04
    0.002526  5.54266E-01   -2.90431E-01    4.72055E-01   -3.63457E-04
    0.002561  6.36542E-01   -3.33537E-01    5.42139E-01    9.90661E-04
    0.002595  4.34451E-01   -2.27457E-01    3.70120E-01    3.12176E-04
    0.002630  5.57983E-01   -2.91956E-01    4.75475E-01   -7.10077E-04
    0.002666  4.28074E-01   -2.24191E-01    3.64638E-01   -1.34404E-03
    0.002702  6.01044E-01   -3.13882E-01    5.12538E-01   -7.61652E-05
    0.002738  6.59334E-01   -3.45702E-01    5.61410E-01    2.30406E-04
    0.002775  5.88470E-01   -3.08786E-01    5.00918E-01   -7.84457E-04
    0.002813  4.77236E-01   -2.49229E-01    4.06947E-01   -1.41245E-04
    0.002851  2.88566E-01   -1.48995E-01    2.47081E-01   -4.57776E-04
    0.002890  5.58190E-01   -2.90929E-01    4.76330E-01   -2.03680E-03
    0.002929  4.89694E-01   -2.55507E-01    4.17706E-01   -8.99382E-04
    0.002968  5.51161E-01   -2.87635E-01    4.70111E-01   -4.57127E-04
    0.003008  4.53220E-01   -2.36204E-01    3.86754E-01   -1.23812E-03
    0.003049  5.17659E-01   -2.68734E-01    4.42392E-01   -1.41658E-04
    0.003090  5.99148E-01   -3.11735E-01    5.11620E-01    5.23830E-04
    0.003132  5.93082E-01   -3.09696E-01    5.05755E-01   -1.08948E-03
    0.003174  6.72352E-01   -3.52743E-01    5.72347E-01   -3.86140E-03
    0.003217  6.57372E-01   -3.44218E-01    5.60011E-01   -1.04848E-03
    0.003261  6.94403E-01   -3.63662E-01    5.91524E-01   -1.95481E-03
    0.003305  5.65758E-01   -2.95524E-01    4.82389E-01   -2.16271E-03
    0.003350  6.14841E-01   -3.20796E-01    5.24467E-01   -2.18544E-03
    0.003395  5.63804E-01   -2.93681E-01    4.81223E-01   -2.05378E-03
    0.003441  5.60552E-01   -2.91204E-01    4.78917E-01   -2.60758E-03
    0.003487  7.05394E-01   -3.67783E-01    6.01881E-01   -1.88029E-03
    0.003535  7.65092E-01   -3.99321E-01    6.52585E-01   -1.09633E-04
    0.003582  5.32821E-01   -2.76745E-01    4.55268E-01   -4.31815E-04
    0.003631  7.34461E-01   -3.81549E-01    6.27538E-01   -4.91832E-04
    0.003680  6.79815E-01   -3.54363E-01    5.80110E-01   -1.47125E-03
    0.003730  6.44664E-01   -3.36347E-01    5.49914E-01   -3.00350E-03
    0.003780  6.05088E-01   -3.14523E-01    5.16860E-01   -3.12886E-03
    0.003831  6.67464E-01   -3.47099E-01    5.70046E-01   -4.10086E-03
    0.003883  6.81187E-01   -3.52395E-01    5.82900E-01   -1.52935E-03
    0.003936  7.68986E-01   -3.96972E-01    6.58537E-01   -3.43025E-03
    0.003989  7.23792E-01   -3.74891E-01    6.19046E-01   -6.86714E-03
    0.004043  6.72383E-01   -3.48705E-01    5.74831E-01   -5.44518E-03
    0.004097  5.45749E-01   -2.83787E-01    4.66126E-01   -2.97142E-03
    0.004153  6.09710E-01   -3.18044E-01    5.20147E-01   -3.19954E-03
    0.004209  6.72502E-01   -3.50613E-01    5.73789E-01   -6.86095E-03
    0.004266  2.37525E-01   -1.24771E-01    2.02100E-01   -1.00219E-03
    0.004323  5.81332E-01   -3.01382E-01    4.97028E-01   -5.91452E-03
    0.004382  5.05863E-01   -2.61636E-01    4.32911E-01   -1.48669E-03
    0.004441  2.76364E-03   -1.44928E-03    2.35303E-03    1.69600E-07
    0.004501  3.70241E-02   -1.94295E-02    3.15154E-02    2.58772E-05
    0.004562  1.22063E-01   -6.40201E-02    1.03921E-01    8.18161E-05
    0.004624  2.11102E-01   -1.11013E-01    1.79544E-01    2.06242E-04
    0.004686  2.66339E-01   -1.40233E-01    2.26412E-01    2.52795E-04
    0.004750  2.71969E-01   -1.43290E-01    2.31124E-01   -4.92355E-05
    0.004814  2.43479E-01   -1.28073E-01    2.07012E-01   -2.46323E-03
    0.004879  4.63943E-01   -2.44718E-01    3.94095E-01   -2.32561E-03
    0.004945  5.62277E-01   -2.97250E-01    4.77222E-01   -2.49182E-03
    0.005012  4.28834E-01   -2.27220E-01    3.63601E-01   -2.35130E-03
    0.005080  4.83462E-01   -2.55030E-01    4.10593E-01   -2.48515E-03
