# Mon Jul 22 14:51:11 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  2.75561E+00   -2.93679E-01    2.73991E+00   -2.94614E-04
    0.001014  3.58735E+00   -3.83025E-01    3.56684E+00   -1.67610E-03
    0.001027  3.35936E+00   -3.58905E-01    3.34012E+00   -8.58151E-04
    0.001041  3.43114E+00   -3.67703E-01    3.41137E+00   -9.42742E-05
    0.001055  3.23752E+00   -3.45570E-01    3.21901E+00   -1.01605E-03
    0.001069  3.49405E+00   -3.73661E-01    3.47401E+00   -1.92675E-04
    0.001084  3.63605E+00   -3.89524E-01    3.61512E+00   -1.55592E-04
    0.001099  4.48905E+00   -4.79182E-01    4.46339E+00   -4.57701E-03
    0.001113  4.37423E+00   -4.67895E-01    4.34912E+00   -5.66581E-03
    0.001128  4.86970E+00   -5.21774E-01    4.84166E+00   -2.57645E-03
    0.001144  3.35546E+00   -3.59218E-01    3.33617E+00   -3.09247E-03
    0.001159  4.66873E+00   -4.99149E-01    4.64196E+00   -3.91784E-03
    0.001175  5.33945E+00   -5.72160E-01    5.30871E+00   -4.83207E-03
    0.001191  4.36304E+00   -4.67012E-01    4.33796E+00   -4.58252E-03
    0.001207  4.88843E+00   -5.23339E-01    4.86032E+00   -3.59795E-03
    0.001223  4.18286E+00   -4.50471E-01    4.15852E+00   -6.58536E-04
    0.001240  5.97684E+00   -6.43661E-01    5.94208E+00   -2.97333E-04
    0.001257  4.15039E+00   -4.45900E-01    4.12634E+00   -1.72632E-05
    0.001274  7.78213E+00   -8.36677E-01    7.73701E+00   -3.14519E-03
    0.001291  5.02203E+00   -5.40660E-01    4.99283E+00   -2.66570E-03
    0.001308  4.59872E+00   -4.95733E-01    4.57190E+00    3.87383E-04
    0.001326  6.04187E+00   -6.51057E-01    6.00667E+00   -1.69286E-03
    0.001344  5.40413E+00   -5.81914E-01    5.37268E+00   -5.86546E-03
    0.001362  7.01837E+00   -7.54538E-01    6.97766E+00   -6.42907E-03
    0.001380  4.96744E+00   -5.33453E-01    4.93868E+00    5.22768E-04
    0.001399  5.67436E+00   -6.10005E-01    5.64142E+00   -7.73369E-03
    0.001418  3.84479E+00   -4.14089E-01    3.82238E+00    2.63909E-03
    0.001437  7.51924E+00   -8.11119E-01    7.47533E+00   -4.86845E-03
    0.001457  6.78816E+00   -7.30841E-01    6.74864E+00   -1.00945E-02
    0.001476  5.69404E+00   -6.14137E-01    5.66077E+00   -5.75128E-03
    0.001496  7.28219E+00   -7.87747E-01    7.23941E+00   -5.65380E-04
    0.001516  5.86307E+00   -6.33610E-01    5.82868E+00    7.71896E-03
    0.001537  5.95790E+00   -6.41663E-01    5.92317E+00   -9.30937E-03
    0.001558  8.05729E+00   -8.73188E-01    8.00979E+00   -2.45430E-03
    0.001579  7.15764E+00   -7.71201E-01    7.11589E+00   -1.13850E-02
    0.001600  6.23877E+00   -6.74706E-01    6.20210E+00    3.76228E-03
    0.001622  9.16914E+00   -9.94589E-01    9.11497E+00    1.68562E-03
    0.001644  9.49826E+00   -1.02939E+00    9.44225E+00   -6.98805E-03
    0.001666  7.15701E+00   -7.74384E-01    7.11490E+00   -4.48398E-03
    0.001689  4.55496E+00   -4.90176E-01    4.52836E+00   -2.00144E-02
    0.001711  1.05908E+01   -1.15172E+00    1.05279E+01   -1.19493E-02
    0.001734  6.99497E+00   -7.59735E-01    6.95346E+00   -9.99525E-03
    0.001758  8.80705E+00   -9.58784E-01    8.75459E+00   -6.93871E-03
    0.001782  8.38761E+00   -9.08069E-01    8.33815E+00   -1.23421E-02
    0.001806  7.73570E+00   -8.37815E-01    7.69003E+00    1.61333E-03
    0.001830  8.46674E+00   -9.20158E-01    8.41642E+00    4.06680E-03
    0.001855  9.58514E+00   -1.04218E+00    9.52813E+00   -1.47596E-02
    0.001880  1.44895E+01   -1.58578E+00    1.44024E+01   -2.80854E-02
    0.001905  9.56865E+00   -1.04282E+00    9.51147E+00    1.47520E-02
    0.001931  1.39535E+01   -1.52313E+00    1.38700E+01   -8.85281E-03
    0.001957  1.00873E+01   -1.10263E+00    1.00266E+01   -1.16663E-02
    0.001984  1.05307E+01   -1.14914E+00    1.04676E+01   -1.04619E-02
    0.002011  9.53121E+00   -1.03448E+00    9.47461E+00   -5.76980E-03
    0.002038  1.00670E+01   -1.09536E+00    1.00069E+01   -1.05465E-02
    0.002065  1.53204E+01   -1.67433E+00    1.52284E+01    5.59216E-03
    0.002093  1.36653E+01   -1.49737E+00    1.35828E+01    3.55778E-02
    0.002122  9.07865E+00   -9.81197E-01    9.02506E+00    5.48453E-03
    0.002150  1.33013E+01   -1.44601E+00    1.32221E+01    3.33508E-02
    0.002179  1.37572E+01   -1.50645E+00    1.36742E+01    2.95857E-03
    0.002209  1.37371E+01   -1.50479E+00    1.36541E+01   -5.79845E-03
    0.002239  1.20378E+01   -1.31398E+00    1.19654E+01   -1.31691E-02
    0.002269  1.34136E+01   -1.46659E+00    1.33327E+01   -7.52577E-04
    0.002300  9.53547E+00   -1.02118E+00    9.48006E+00    4.86707E-02
    0.002331  1.09271E+01   -1.17393E+00    1.08632E+01    2.80165E-02
    0.002362  9.73509E+00   -1.05432E+00    9.67713E+00   -2.21415E-02
