# Mon Jul 22 14:51:12 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  4.96624E-02   -3.65254E-02    3.36488E-02    4.52414E-05
    0.001014  4.50767E-02   -3.31642E-02    3.05291E-02    1.30168E-05
    0.001027  6.22996E-02   -4.58337E-02    4.21958E-02    2.93938E-05
    0.001041  5.19414E-02   -3.82157E-02    3.51775E-02    2.41906E-05
    0.001055  5.92702E-02   -4.35793E-02    4.01721E-02    3.47912E-05
    0.001069  6.63866E-02   -4.88203E-02    4.49862E-02   -1.13526E-05
    0.001084  6.55450E-02   -4.82249E-02    4.43902E-02   -1.81190E-05
    0.001099  7.22658E-02   -5.31506E-02    4.89625E-02   -4.98319E-05
    0.001113  5.37330E-02   -3.95261E-02    3.63989E-02   -2.34891E-05
    0.001128  7.81515E-02   -5.75390E-02    5.28856E-02   -1.59331E-05
    0.001144  4.96505E-02   -3.65112E-02    3.36464E-02    6.15610E-07
    0.001159  1.00438E-01   -7.38794E-02    6.80418E-02    3.39755E-05
    0.001175  1.01455E-01   -7.45996E-02    6.87611E-02    3.48527E-05
    0.001191  6.84405E-02   -5.03218E-02    4.63873E-02   -4.18913E-05
    0.001207  3.62820E-02   -2.66914E-02    2.45749E-02    1.85925E-05
    0.001223  8.33641E-02   -6.13336E-02    5.64597E-02   -4.23039E-05
    0.001240  9.07488E-02   -6.67732E-02    6.14539E-02   -7.34532E-05
    0.001257  1.03013E-01   -7.58007E-02    6.97554E-02    5.16114E-05
    0.001274  6.50911E-02   -4.78556E-02    4.41204E-02    5.05315E-06
    0.001291  1.13012E-01   -8.31259E-02    7.65622E-02   -2.19956E-05
    0.001308  1.13954E-01   -8.37776E-02    7.72440E-02    2.11698E-05
    0.001326  7.04691E-02   -5.18168E-02    4.77581E-02   -3.66737E-05
    0.001344  6.88201E-02   -5.06258E-02    4.66169E-02   -3.61022E-05
    0.001362  1.33576E-01   -9.83207E-02    9.04185E-02    4.86888E-05
    0.001380  9.97121E-02   -7.33851E-02    6.75052E-02   -1.84144E-04
    0.001399  1.16906E-01   -8.60405E-02    7.91440E-02   -1.13418E-05
    0.001418  1.12008E-01   -8.24276E-02    7.58378E-02   -1.19909E-05
    0.001437  7.12827E-02   -5.24466E-02    4.82746E-02   -5.52630E-05
    0.001457  9.34149E-02   -6.86631E-02    6.33368E-02    9.54198E-05
    0.001476  8.20255E-02   -6.02960E-02    5.56092E-02   -1.98987E-05
    0.001496  9.55266E-02   -7.02784E-02    6.46996E-02   -7.79351E-05
    0.001516  1.21757E-01   -8.96745E-02    8.23595E-02   -1.73523E-04
    0.001537  8.41463E-02   -6.19150E-02    5.69814E-02   -7.74790E-05
    0.001558  1.25902E-01   -9.26686E-02    8.52260E-02   -8.72566E-05
    0.001579  9.70139E-02   -7.14040E-02    6.56721E-02   -2.23793E-04
    0.001600  1.37992E-01   -1.01564E-01    9.34138E-02    5.79863E-05
    0.001622  1.45679E-01   -1.07171E-01    9.86715E-02    1.83874E-04
    0.001644  1.52265E-01   -1.11942E-01    1.03214E-01    2.98560E-04
    0.001666  1.14341E-01   -8.41572E-02    7.74020E-02    3.13023E-06
    0.001689  1.46471E-01   -1.07826E-01    9.91310E-02   -2.45170E-05
    0.001711  1.38141E-01   -1.01665E-01    9.35237E-02    1.58266E-05
    0.001734  1.65893E-01   -1.22043E-01    1.12362E-01    2.18420E-04
    0.001758  1.03772E-01   -7.62973E-02    7.03334E-02    1.23052E-05
    0.001782  1.49445E-01   -1.10012E-01    1.01145E-01   -3.00468E-04
    0.001806  1.30256E-01   -9.58105E-02    8.82395E-02    2.23164E-04
    0.001830  1.81541E-01   -1.33580E-01    1.22933E-01    2.85283E-05
    0.001855  1.56635E-01   -1.15332E-01    1.05981E-01    3.53999E-04
    0.001880  1.41594E-01   -1.04172E-01    9.58961E-02   -2.25617E-04
    0.001905  1.65909E-01   -1.21938E-01    1.12496E-01    7.48778E-06
    0.001931  1.65887E-01   -1.22127E-01    1.12261E-01    1.44069E-04
    0.001957  1.56752E-01   -1.15252E-01    1.06239E-01   -3.89704E-06
    0.001984  1.62125E-01   -1.19117E-01    1.09972E-01    3.09205E-04
    0.002011  1.44882E-01   -1.06751E-01    9.79484E-02    2.64074E-05
    0.002038  1.88042E-01   -1.38520E-01    1.27164E-01   -9.99803E-05
    0.002065  2.07759E-01   -1.53053E-01    1.40487E-01   -5.89179E-04
    0.002093  1.45876E-01   -1.07263E-01    9.88558E-02    1.60836E-04
