# Mon Jul 22 14:51:12 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  1.59856E-02   -1.50492E-02   -5.39075E-03    7.77404E-06
    0.001014  1.70721E-02   -1.60704E-02   -5.76162E-03   -4.43786E-06
    0.001027  1.65579E-02   -1.55847E-02   -5.59285E-03    9.59649E-06
    0.001041  1.04121E-02   -9.80155E-03   -3.51311E-03    2.18849E-06
    0.001055  1.66292E-02   -1.56525E-02   -5.61504E-03   -6.83139E-07
    0.001069  1.72767E-02   -1.62618E-02   -5.83418E-03   -6.15661E-06
    0.001084  1.36566E-02   -1.28545E-02   -4.61116E-03   -4.22088E-06
    0.001099  1.48729E-02   -1.39980E-02   -5.02576E-03   -6.56152E-06
    0.001113  1.37799E-02   -1.29706E-02   -4.65270E-03    1.03642E-05
    0.001128  1.46413E-02   -1.37798E-02   -4.94810E-03    5.53573E-06
    0.001144  1.36562E-02   -1.28511E-02   -4.61953E-03    4.89699E-06
    0.001159  1.55095E-02   -1.46017E-02   -5.22820E-03   -3.12718E-06
    0.001175  1.37344E-02   -1.29287E-02   -4.63487E-03   -1.85068E-05
    0.001191  1.91819E-02   -1.80543E-02   -6.47976E-03   -7.93159E-06
    0.001207  1.68522E-02   -1.58622E-02   -5.69066E-03    5.96427E-06
    0.001223  1.70020E-02   -1.60050E-02   -5.73639E-03    2.67927E-05
    0.001240  1.82905E-02   -1.72197E-02   -6.16645E-03   -5.00949E-07
    0.001257  1.90398E-02   -1.79167E-02   -6.44202E-03    1.96246E-07
    0.001274  2.48171E-02   -2.33533E-02   -8.39697E-03   -6.55717E-06
    0.001291  2.34311E-02   -2.20566E-02   -7.90709E-03   -6.55966E-06
    0.001308  1.96729E-02   -1.85185E-02   -6.63953E-03    2.10512E-05
    0.001326  2.42512E-02   -2.28195E-02   -8.20899E-03   -2.00797E-05
    0.001344  1.40033E-02   -1.31814E-02   -4.72649E-03   -6.65844E-07
    0.001362  1.74568E-02   -1.64332E-02   -5.88956E-03    6.48972E-06
    0.001380  3.21927E-02   -3.03063E-02   -1.08577E-02   -2.15107E-05
    0.001399  1.18280E-02   -1.11372E-02   -3.98237E-03   -2.80959E-05
    0.001418  2.42705E-02   -2.28435E-02   -8.19897E-03    1.68892E-05
    0.001437  2.01461E-02   -1.89666E-02   -6.79189E-03   -2.03536E-08
    0.001457  2.54276E-02   -2.39313E-02   -8.59342E-03   -1.39184E-05
    0.001476  3.25721E-02   -3.06549E-02   -1.10095E-02    2.50072E-06
    0.001496  2.50367E-02   -2.35609E-02   -8.46823E-03    1.84794E-05
