# Mon Jul 22 14:51:12 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  1.26802E-02   -1.00225E-02   -7.76772E-03   -2.29095E-06
    0.001014  1.40363E-02   -1.10933E-02   -8.59990E-03   -1.94646E-07
    0.001027  1.32822E-02   -1.04971E-02   -8.13803E-03   -4.82105E-06
    0.001041  1.46517E-02   -1.15823E-02   -8.97336E-03    3.37582E-06
    0.001055  1.14372E-02   -9.03865E-03   -7.00800E-03   -6.12836E-07
    0.001069  1.35740E-02   -1.07320E-02   -8.31123E-03    5.77969E-06
    0.001084  1.68478E-02   -1.33159E-02   -1.03216E-02   -1.04757E-05
    0.001099  1.17836E-02   -9.31269E-03   -7.21984E-03    4.04366E-06
    0.001113  1.25731E-02   -9.93970E-03   -7.69969E-03   -6.01212E-06
    0.001128  1.61019E-02   -1.27315E-02   -9.85789E-03    9.71839E-06
    0.001144  1.71035E-02   -1.35134E-02   -1.04841E-02   -3.40124E-07
    0.001159  1.44101E-02   -1.13908E-02   -8.82610E-03   -1.97788E-06
    0.001175  1.60662E-02   -1.26933E-02   -9.84897E-03   -4.13960E-06
    0.001191  1.40758E-02   -1.11268E-02   -8.62106E-03   -2.57768E-06
    0.001207  1.19680E-02   -9.45536E-03   -7.33681E-03   -4.22844E-06
    0.001223  1.37099E-02   -1.08321E-02   -8.40394E-03   -4.23246E-06
    0.001240  1.21511E-02   -9.60999E-03   -7.43611E-03    1.56503E-07
    0.001257  1.84074E-02   -1.45533E-02   -1.12708E-02   -9.44697E-06
    0.001274  2.07892E-02   -1.64168E-02   -1.27544E-02   -4.98109E-06
    0.001291  1.67860E-02   -1.32737E-02   -1.02750E-02   -1.28566E-05
    0.001308  1.05524E-02   -8.33890E-03   -6.46641E-03    1.71013E-05
    0.001326  1.50707E-02   -1.19188E-02   -9.22313E-03   -8.21402E-07
    0.001344  1.75948E-02   -1.38956E-02   -1.07929E-02   -8.34934E-06
    0.001362  2.49567E-02   -1.97199E-02   -1.52957E-02    1.97654E-05
    0.001380  2.06366E-02   -1.63134E-02   -1.26388E-02    9.75510E-06
    0.001399  1.69705E-02   -1.34133E-02   -1.03961E-02   -1.75432E-06
    0.001418  2.61543E-02   -2.06703E-02   -1.60244E-02   -6.06125E-06
    0.001437  1.31323E-02   -1.03846E-02   -8.03831E-03   -5.09114E-06
    0.001457  1.52066E-02   -1.20178E-02   -9.31719E-03   -1.94576E-06
    0.001476  3.15957E-02   -2.49784E-02   -1.93486E-02   -2.78937E-05
    0.001496  1.44928E-02   -1.14487E-02   -8.88619E-03   -1.37265E-05
    0.001516  1.96719E-02   -1.55467E-02   -1.20532E-02    1.11127E-05
    0.001537  1.65821E-02   -1.31032E-02   -1.01621E-02    1.05745E-05
    0.001558  2.21341E-02   -1.74907E-02   -1.35642E-02   -8.30524E-06
    0.001579  2.27356E-02   -1.79703E-02   -1.39274E-02    2.81471E-06
    0.001600  2.20197E-02   -1.73927E-02   -1.35038E-02    3.15941E-06
    0.001622  1.84060E-02   -1.45561E-02   -1.12649E-02   -4.86034E-07
    0.001644  1.76045E-02   -1.39175E-02   -1.07804E-02   -1.92388E-05
    0.001666  1.65557E-02   -1.30755E-02   -1.01546E-02   -2.22644E-05
    0.001689  2.36100E-02   -1.86618E-02   -1.44623E-02    6.58764E-06
    0.001711  1.79993E-02   -1.42286E-02   -1.10234E-02   -4.47190E-05
    0.001734  2.50333E-02   -1.97844E-02   -1.53372E-02    2.12317E-05
    0.001758  2.77693E-02   -2.19391E-02   -1.70235E-02    5.78102E-06
    0.001782  3.24066E-02   -2.56137E-02   -1.98523E-02    3.22251E-05
    0.001806  2.54568E-02   -2.01187E-02   -1.55975E-02   -9.73500E-06
    0.001830  3.17938E-02   -2.51391E-02   -1.94642E-02   -1.98670E-05
    0.001855  3.25697E-02   -2.57474E-02   -1.99458E-02    1.76649E-05
    0.001880  3.36169E-02   -2.65567E-02   -2.06111E-02    1.88071E-05
    0.001905  2.56568E-02   -2.02619E-02   -1.57391E-02    5.27908E-06
    0.001931  2.28996E-02   -1.81063E-02   -1.40192E-02   -2.48996E-05
    0.001957  3.06001E-02   -2.41885E-02   -1.87420E-02    4.86726E-05
    0.001984  3.99075E-02   -3.15526E-02   -2.44339E-02   -2.05103E-05
    0.002011  3.36038E-02   -2.65596E-02   -2.05860E-02    6.63210E-06
    0.002038  3.15481E-02   -2.49440E-02   -1.93145E-02   -2.38301E-06
    0.002065  2.90037E-02   -2.29251E-02   -1.77658E-02   -3.30605E-05
    0.002093  3.79733E-02   -2.99930E-02   -2.32888E-02    3.99714E-05
    0.002122  2.78589E-02   -2.20247E-02   -1.70589E-02    3.11358E-05
    0.002150  2.79589E-02   -2.21400E-02   -1.70732E-02   -2.44391E-06
    0.002179  3.77310E-02   -2.98324E-02   -2.31004E-02    9.94044E-05
    0.002209  4.20748E-02   -3.32839E-02   -2.57378E-02    1.08801E-05
    0.002239  3.28803E-02   -2.60162E-02   -2.01058E-02   -2.07331E-05
    0.002269  3.13441E-02   -2.47484E-02   -1.92338E-02    2.38878E-05
    0.002300  3.40144E-02   -2.68597E-02   -2.08682E-02   -1.37852E-05
    0.002331  3.68039E-02   -2.90757E-02   -2.25629E-02   -1.07453E-05
    0.002362  3.50575E-02   -2.77358E-02   -2.14410E-02    6.72742E-05
    0.002394  3.35096E-02   -2.65082E-02   -2.04979E-02    1.91043E-05
    0.002427  4.58214E-02   -3.62065E-02   -2.80829E-02    5.30753E-05
    0.002459  3.86831E-02   -3.06076E-02   -2.36541E-02   -7.68837E-07
    0.002493  3.08360E-02   -2.43902E-02   -1.88664E-02    4.63142E-05
    0.002526  3.81058E-02   -3.01672E-02   -2.32792E-02   -1.37363E-05
    0.002561  3.48904E-02   -2.76166E-02   -2.13212E-02    7.01122E-06
    0.002595  3.34503E-02   -2.64997E-02   -2.04114E-02   -3.57964E-05
    0.002630  5.13663E-02   -4.06033E-02   -3.14613E-02    2.72236E-05
    0.002666  4.85085E-02   -3.83842E-02   -2.96590E-02   -4.70549E-05
    0.002702  5.17557E-02   -4.09559E-02   -3.16416E-02   -7.86654E-05
    0.002738  4.21056E-02   -3.33442E-02   -2.57096E-02   -6.53997E-05
    0.002775  4.65589E-02   -3.68130E-02   -2.85036E-02   -4.35600E-05
    0.002813  5.34900E-02   -4.22908E-02   -3.27501E-02    4.81422E-05
    0.002851  4.74837E-02   -3.75453E-02   -2.90680E-02   -3.27951E-05
    0.002890  4.64953E-02   -3.67993E-02   -2.84171E-02    6.68922E-06
    0.002929  3.75286E-02   -2.97410E-02   -2.28865E-02   -1.48610E-04
    0.002968  4.49523E-02   -3.56043E-02   -2.74406E-02    6.21785E-05
    0.003008  4.05238E-02   -3.20975E-02   -2.47360E-02   -4.79787E-05
    0.003049  5.44792E-02   -4.31181E-02   -3.32977E-02   -3.54333E-05
    0.003090  4.36999E-02   -3.46061E-02   -2.66834E-02   -4.55388E-05
    0.003132  4.22644E-02   -3.34931E-02   -2.57755E-02   -1.09277E-04
    0.003174  4.68417E-02   -3.70671E-02   -2.86367E-02   -6.34847E-05
    0.003217  4.88163E-02   -3.86646E-02   -2.97988E-02   -5.57906E-05
    0.003261  5.46561E-02   -4.32981E-02   -3.33538E-02    5.85176E-05
    0.003305  4.60651E-02   -3.65129E-02   -2.80841E-02   -9.90187E-05
    0.003350  5.12805E-02   -4.06432E-02   -3.12687E-02   -8.28955E-05
    0.003395  4.39252E-02   -3.48318E-02   -2.67598E-02   -9.33077E-05
    0.003441  5.30719E-02   -4.20044E-02   -3.24368E-02   -1.29658E-04
    0.003487  5.40382E-02   -4.27206E-02   -3.30904E-02   -1.23272E-04
    0.003535  5.14932E-02   -4.07728E-02   -3.14485E-02   -8.70495E-05
    0.003582  5.09113E-02   -4.03339E-02   -3.10650E-02   -9.19023E-05
    0.003631  4.37306E-02   -3.46705E-02   -2.66501E-02   -1.40734E-04
    0.003680  5.12756E-02   -4.05933E-02   -3.13252E-02   -1.47010E-04
    0.003730  5.14402E-02   -4.07500E-02   -3.13914E-02   -1.66293E-04
