# Mon Jul 22 14:51:12 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  9.02079E-03   -3.14849E-03   -8.45348E-03    2.18321E-06
    0.001014  6.52495E-03   -2.27657E-03   -6.11492E-03   -2.93538E-06
    0.001027  9.56784E-03   -3.33736E-03   -8.96691E-03   -5.34412E-07
    0.001041  9.92816E-03   -3.46444E-03   -9.30408E-03    7.32542E-08
    0.001055  1.03674E-02   -3.62019E-03   -9.71475E-03    9.14302E-07
    0.001069  1.15396E-02   -4.02684E-03   -1.08142E-02   -9.73058E-07
    0.001084  8.65712E-03   -3.02371E-03   -8.11190E-03   -1.72252E-07
    0.001099  1.25822E-02   -4.39143E-03   -1.17910E-02    9.62790E-07
    0.001113  1.09955E-02   -3.83669E-03   -1.03044E-02    1.38987E-06
    0.001128  7.21138E-03   -2.51922E-03   -6.75703E-03    9.11121E-07
    0.001144  1.33686E-02   -4.66375E-03   -1.25287E-02   -6.51012E-07
    0.001159  1.13079E-02   -3.94658E-03   -1.05969E-02   -5.47165E-06
    0.001175  9.61557E-03   -3.35549E-03   -9.01108E-03   -7.19613E-07
    0.001191  8.89182E-03   -3.09827E-03   -8.33457E-03   -2.05655E-06
    0.001207  1.31952E-02   -4.60931E-03   -1.23639E-02   -5.39517E-06
    0.001223  1.36196E-02   -4.75015E-03   -1.27644E-02   -3.09344E-06
    0.001240  1.18573E-02   -4.14172E-03   -1.11104E-02    6.91985E-06
    0.001257  1.51484E-02   -5.28698E-03   -1.41958E-02   -1.70202E-06
    0.001274  1.11100E-02   -3.87694E-03   -1.04116E-02    3.34437E-06
    0.001291  1.34513E-02   -4.68987E-03   -1.26072E-02   -6.33601E-07
    0.001308  1.34733E-02   -4.70460E-03   -1.26252E-02   -1.40934E-06
    0.001326  1.51487E-02   -5.28128E-03   -1.41982E-02    9.63005E-06
    0.001344  1.99938E-02   -6.96844E-03   -1.87401E-02   -4.95937E-06
    0.001362  1.70169E-02   -5.93244E-03   -1.59493E-02    1.14661E-06
    0.001380  1.22682E-02   -4.28426E-03   -1.14958E-02   -4.65352E-06
    0.001399  1.77652E-02   -6.20005E-03   -1.66482E-02    9.02019E-06
    0.001418  1.94607E-02   -6.79636E-03   -1.82353E-02    1.41741E-05
    0.001437  8.66111E-03   -3.02110E-03   -8.11709E-03    6.31113E-06
    0.001457  1.75236E-02   -6.10998E-03   -1.64239E-02   -1.43386E-05
    0.001476  1.86147E-02   -6.49304E-03   -1.74455E-02    2.49058E-06
    0.001496  1.72371E-02   -6.00493E-03   -1.61573E-02   -2.90946E-06
    0.001516  1.86999E-02   -6.53010E-03   -1.75227E-02    9.24181E-06
    0.001537  2.33121E-02   -8.14123E-03   -2.18443E-02   -7.76867E-06
    0.001558  2.67514E-02   -9.32112E-03   -2.50750E-02   -1.23150E-06
    0.001579  2.03521E-02   -7.11387E-03   -1.90683E-02    9.63124E-06
    0.001600  2.38072E-02   -8.29627E-03   -2.23148E-02    5.44791E-06
    0.001622  1.75773E-02   -6.12026E-03   -1.64774E-02   -1.10010E-05
    0.001644  2.51705E-02   -8.80567E-03   -2.35799E-02    1.05061E-05
    0.001666  2.59065E-02   -9.02018E-03   -2.42854E-02    1.32248E-05
    0.001689  2.41585E-02   -8.42884E-03   -2.26404E-02    3.20565E-06
    0.001711  2.22384E-02   -7.75498E-03   -2.08424E-02   -1.09380E-05
    0.001734  2.37127E-02   -8.27127E-03   -2.22233E-02   -4.42422E-06
    0.001758  2.38990E-02   -8.34322E-03   -2.23953E-02   -1.83684E-05
    0.001782  2.13810E-02   -7.46651E-03   -2.00349E-02    6.60535E-07
    0.001806  2.20342E-02   -7.67155E-03   -2.06555E-02   -8.41268E-06
    0.001830  2.26813E-02   -7.90753E-03   -2.12582E-02   -4.10275E-07
    0.001855  1.91679E-02   -6.66596E-03   -1.79714E-02    1.83332E-06
    0.001880  2.04779E-02   -7.15144E-03   -1.91885E-02    9.90477E-06
    0.001905  2.07658E-02   -7.22903E-03   -1.94668E-02    2.98484E-07
    0.001931  2.69238E-02   -9.38464E-03   -2.52352E-02    1.69367E-06
    0.001957  3.22267E-02   -1.12461E-02   -3.02006E-02   -8.76493E-07
