# Mon Jul 22 14:51:11 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  6.05743E-01   -1.42130E-01    5.88831E-01   -3.40065E-04
    0.001014  7.31519E-01   -1.71497E-01    7.11131E-01   -3.76544E-04
    0.001027  7.40683E-01   -1.73718E-01    7.20023E-01    9.86309E-06
    0.001041  5.61453E-01   -1.31716E-01    5.45782E-01   -4.00979E-04
    0.001055  6.95663E-01   -1.63040E-01    6.76287E-01    1.02853E-04
    0.001069  5.91805E-01   -1.38717E-01    5.75317E-01    4.51386E-04
    0.001084  8.66078E-01   -2.02931E-01    8.41966E-01    3.19904E-04
    0.001099  9.84088E-01   -2.30815E-01    9.56636E-01   -5.47773E-04
    0.001113  4.72179E-01   -1.10658E-01    4.59027E-01    1.34409E-04
    0.001128  8.55949E-01   -2.00554E-01    8.32120E-01    2.68060E-05
    0.001144  9.03665E-01   -2.11983E-01    8.78448E-01   -3.41719E-04
    0.001159  6.16272E-01   -1.44245E-01    5.99150E-01    5.70758E-04
    0.001175  7.10306E-01   -1.66809E-01    6.90440E-01   -3.00501E-06
    0.001191  1.08620E+00   -2.54691E-01    1.05592E+00    3.27305E-04
    0.001207  8.35990E-01   -1.96323E-01    8.12609E-01    5.31800E-05
    0.001223  6.43436E-01   -1.50567E-01    6.25568E-01    4.79469E-04
    0.001240  8.63098E-01   -2.02564E-01    8.38988E-01    2.81324E-04
    0.001257  8.27556E-01   -1.94331E-01    8.04412E-01    1.47860E-04
    0.001274  6.78573E-01   -1.59124E-01    6.59647E-01    2.56638E-04
    0.001291  1.62368E+00   -3.81309E-01    1.57827E+00   -5.06285E-04
    0.001308  1.40463E+00   -3.29487E-01    1.36544E+00   -5.41655E-04
    0.001326  1.48625E+00   -3.48751E-01    1.44475E+00   -1.77560E-04
    0.001344  1.05951E+00   -2.48727E-01    1.02990E+00   -2.73879E-04
    0.001362  1.49175E+00   -3.51016E-01    1.44987E+00   -5.90382E-04
    0.001380  1.69795E+00   -3.98446E-01    1.65053E+00   -1.84444E-04
    0.001399  1.45408E+00   -3.41566E-01    1.41338E+00   -3.09212E-04
    0.001418  1.49001E+00   -3.50388E-01    1.44822E+00   -5.91684E-05
    0.001437  7.68538E-01   -1.79681E-01    7.47227E-01   -3.12118E-04
    0.001457  1.18549E+00   -2.78144E-01    1.15240E+00    3.62797E-04
    0.001476  1.00264E+00   -2.35642E-01    9.74551E-01   -5.76873E-05
    0.001496  2.00399E+00   -4.70788E-01    1.94790E+00    1.12591E-03
    0.001516  1.10842E+00   -2.59559E-01    1.07758E+00   -3.95817E-04
    0.001537  1.03712E+00   -2.43442E-01    1.00813E+00   -2.52150E-04
    0.001558  1.47598E+00   -3.46304E-01    1.43476E+00    6.40142E-04
    0.001579  1.30819E+00   -3.06817E-01    1.27168E+00   -1.01884E-03
    0.001600  2.13208E+00   -5.02519E-01    2.07201E+00    6.96803E-04
    0.001622  1.47333E+00   -3.47468E-01    1.43176E+00    4.69472E-04
    0.001644  1.82193E+00   -4.28554E-01    1.77080E+00    2.32415E-04
    0.001666  9.19814E-01   -2.16354E-01    8.93984E-01   -2.07889E-03
    0.001689  2.10444E+00   -4.95689E-01    2.04522E+00    7.76292E-04
    0.001711  2.10391E+00   -4.95626E-01    2.04468E+00   -3.19908E-04
    0.001734  1.73191E+00   -4.07998E-01    1.68315E+00   -1.81968E-03
    0.001758  1.95717E+00   -4.60084E-01    1.90231E+00    2.95634E-03
    0.001782  1.10942E+00   -2.58863E-01    1.07876E+00    2.56183E-03
    0.001806  1.70437E+00   -3.99540E-01    1.65685E+00    5.26021E-04
    0.001830  1.97047E+00   -4.62054E-01    1.91550E+00    7.89155E-04
    0.001855  2.32893E+00   -5.46991E-01    2.26376E+00    3.47085E-03
    0.001880  1.42704E+00   -3.34088E-01    1.38735E+00    1.38516E-03
    0.001905  2.00095E+00   -4.68522E-01    1.94529E+00    2.77579E-03
    0.001931  2.29353E+00   -5.37968E-01    2.22952E+00    2.48335E-03
    0.001957  1.95438E+00   -4.59982E-01    1.89944E+00   -2.64732E-03
    0.001984  2.09136E+00   -4.92981E-01    2.03239E+00   -5.73688E-03
    0.002011  2.77530E+00   -6.51706E-01    2.69767E+00   -1.23600E-03
    0.002038  1.87023E+00   -4.40307E-01    1.81762E+00   -4.61174E-03
    0.002065  2.09102E+00   -4.89248E-01    2.03293E+00   -2.67041E-03
    0.002093  2.61824E+00   -6.15846E-01    2.54474E+00   -2.11615E-03
    0.002122  2.06216E+00   -4.85582E-01    2.00413E+00   -2.60855E-03
    0.002150  2.00276E+00   -4.69771E-01    1.94683E+00   -6.20277E-04
    0.002179  2.62644E+00   -6.15686E-01    2.55320E+00   -4.15387E-04
    0.002209  3.75462E+00   -8.80190E-01    3.64994E+00    2.26198E-04
    0.002239  2.20975E+00   -5.17813E-01    2.14816E+00    1.62371E-03
    0.002269  3.71605E+00   -8.73544E-01    3.61188E+00    2.12319E-03
    0.002300  2.65765E+00   -6.25448E-01    2.58294E+00   -5.27399E-03
    0.002331  2.58770E+00   -6.04477E-01    2.51603E+00   -1.56950E-03
    0.002362  2.82792E+00   -6.61311E-01    2.74944E+00    2.60164E-04
    0.002394  2.88769E+00   -6.78464E-01    2.80679E+00   -3.49577E-03
    0.002427  3.50285E+00   -8.23141E-01    3.40470E+00    5.32624E-04
    0.002459  2.35964E+00   -5.54214E-01    2.29355E+00    1.33509E-03
    0.002493  2.53714E+00   -5.95563E-01    2.46616E+00   -3.95900E-03
    0.002526  2.38078E+00   -5.56479E-01    2.31472E+00    3.72781E-03
    0.002561  3.50334E+00   -8.23302E-01    3.40514E+00   -6.64417E-04
    0.002595  3.25117E+00   -7.65269E-01    3.15972E+00   -6.90299E-03
    0.002630  2.94415E+00   -6.89005E-01    2.86226E+00   -7.49612E-03
    0.002666  3.24211E+00   -7.58734E-01    3.15195E+00   -3.56576E-03
    0.002702  1.88612E+00   -4.36052E-01    1.83487E+00    3.83691E-03
    0.002738  2.48313E+00   -5.84893E-01    2.41313E+00   -4.53448E-03
    0.002775  2.92471E+00   -6.81818E-01    2.84394E+00   -8.87018E-03
    0.002813  2.41137E+00   -5.61053E-01    2.34502E+00   -1.39847E-03
    0.002851  2.85569E+00   -6.68248E-01    2.77624E+00   -1.41555E-03
    0.002890  3.46724E+00   -8.13254E-01    3.37036E+00   -1.54739E-03
    0.002929  3.30370E+00   -7.73238E-01    3.21175E+00   -6.97694E-03
    0.002968  3.02323E+00   -7.08286E-01    2.93888E+00   -9.05681E-03
    0.003008  2.53871E+00   -5.92347E-01    2.46836E+00   -1.92788E-02
    0.003049  3.75372E+00   -8.75459E-01    3.64999E+00   -3.49280E-03
    0.003090  3.82933E+00   -9.01447E-01    3.72148E+00   -1.97223E-02
    0.003132  2.96888E+00   -6.86954E-01    2.88800E+00   -1.34926E-02
    0.003174  3.01222E+00   -7.02635E-01    2.92884E+00   -8.76806E-03
    0.003217  3.12998E+00   -7.27739E-01    3.04394E+00   -9.19727E-04
    0.003261  3.10526E+00   -7.25373E-01    3.01905E+00   -1.15990E-02
    0.003305  4.04445E+00   -9.50650E-01    3.93089E+00   -9.80781E-03
    0.003350  4.37707E+00   -1.02568E+00    4.25489E+00   -2.14237E-02
    0.003395  3.40100E+00   -7.84582E-01    3.30892E+00   -5.62535E-03
    0.003441  4.47639E+00   -1.05515E+00    4.35002E+00   -9.23741E-03
    0.003487  3.63975E+00   -8.46504E-01    3.53953E+00   -2.29174E-02
    0.003535  3.68643E+00   -8.62000E-01    3.58386E+00   -1.67650E-02
    0.003582  3.09723E+00   -7.12896E-01    3.01367E+00   -8.74528E-03
    0.003631  3.41071E+00   -7.97261E-01    3.31582E+00   -1.65675E-02
    0.003680  3.73897E+00   -8.66986E-01    3.63672E+00   -2.89698E-04
    0.003730  4.07305E+00   -9.54026E-01    3.95936E+00   -1.46442E-02
    0.003780  2.92588E+00   -6.70215E-01    2.84755E+00   -1.88734E-02
    0.003831  3.94534E+00   -9.18808E-01    3.83651E+00    3.28100E-03
    0.003883  3.99190E+00   -9.29393E-01    3.88160E+00   -2.76514E-02
    0.003936  4.94312E+00   -1.15157E+00    4.80654E+00   -2.05551E-02
    0.003989  4.02962E+00   -9.15675E-01    3.92343E+00   -3.18450E-02
    0.004043  3.57114E+00   -8.40697E-01    3.47018E+00   -2.51731E-02
    0.004097  2.73472E+00   -6.31564E-01    2.66045E+00   -5.11638E-03
    0.004153  3.35118E+00   -7.85532E-01    3.25742E+00   -1.03284E-02
    0.004209  3.42158E+00   -7.97678E-01    3.32642E+00   -3.83449E-02
    0.004266  1.55732E+00   -3.61952E-01    1.51458E+00    5.31147E-03
    0.004323  3.52593E+00   -8.30451E-01    3.42605E+00   -2.91266E-02
    0.004382  2.37426E+00   -5.33505E-01    2.31321E+00    1.73485E-02
    0.004441  1.54686E-02   -3.62803E-03    1.50369E-02    6.75622E-06
    0.004501  2.42742E-01   -5.74078E-02    2.35852E-01   -3.96726E-04
    0.004562  4.12628E-01   -9.77615E-02    4.00852E-01   -2.35789E-04
    0.004624  1.00970E+00   -2.41092E-01    9.80448E-01    1.37570E-04
    0.004686  1.31016E+00   -3.12159E-01    1.27233E+00   -9.16422E-03
    0.004750  9.56820E-01   -2.26695E-01    9.29365E-01   -4.29547E-04
    0.004814  1.62542E+00   -3.91023E-01    1.57747E+00   -3.84669E-03
    0.004879  2.19756E+00   -5.27995E-01    2.13294E+00    3.07803E-03
    0.004945  2.29871E+00   -5.49949E-01    2.23157E+00   -1.10288E-02
    0.005012  3.43231E+00   -8.26224E-01    3.33103E+00   -9.63899E-03
    0.005080  2.91870E+00   -6.94747E-01    2.83415E+00   -2.43007E-02
    0.005148  2.22883E+00   -5.32073E-01    2.16359E+00    5.15614E-03
    0.005218  4.71498E+00   -1.14204E+00    4.57408E+00   -1.63603E-02
    0.005289  3.30873E+00   -7.83116E-01    3.21357E+00   -2.90508E-02
    0.005360  4.06371E+00   -9.80032E-01    3.94277E+00   -2.54298E-02
    0.005433  3.19125E+00   -7.60310E-01    3.09799E+00    4.40222E-03
    0.005506  3.81611E+00   -9.16548E-01    3.70291E+00   -4.18967E-02
    0.005580  4.28566E+00   -1.03555E+00    4.15728E+00    9.89213E-03
    0.005656  5.87046E+00   -1.41421E+00    5.69609E+00   -3.17450E-02
    0.005732  3.46222E+00   -8.11297E-01    3.36327E+00   -4.86944E-02
    0.005810  4.90687E+00   -1.19315E+00    4.75789E+00    2.10896E-02
    0.005888  5.16880E+00   -1.23094E+00    5.01746E+00   -5.72328E-02
    0.005968  6.26441E+00   -1.51668E+00    6.07599E+00   -1.05359E-02
    0.006049  3.93933E+00   -9.15548E-01    3.82793E+00   -1.30256E-02
    0.006131  6.65398E+00   -1.61378E+00    6.45269E+00   -7.11981E-02
    0.006213  5.15124E+00   -1.22410E+00    4.99999E+00   -2.18850E-02
    0.006297  5.90706E+00   -1.41451E+00    5.73177E+00    2.13794E-02
    0.006383  7.03641E+00   -1.67795E+00    6.82931E+00   -1.01987E-01
    0.006469  4.93689E+00   -1.16711E+00    4.79230E+00    1.45721E-02
    0.006556  7.56574E+00   -1.81671E+00    7.34001E+00   -9.18249E-02
    0.006645  6.78942E+00   -1.61849E+00    6.58923E+00    4.90238E-02
    0.006735  5.29098E+00   -1.20709E+00    5.14454E+00   -1.05194E-01
    0.006826  7.82704E+00   -1.90175E+00    7.58794E+00   -4.17813E-02
    0.006918  8.12172E+00   -1.92889E+00    7.88355E+00   -3.55414E-02
    0.007012  5.73161E+00   -1.31291E+00    5.57152E+00   -2.26406E-02
    0.007107  8.88772E+00   -2.12714E+00    8.62333E+00   -6.45904E-02
    0.007203  6.37970E+00   -1.46771E+00    6.19982E+00   -6.57823E-02
    0.007300  1.01393E+01   -2.44277E+00    9.83474E+00   -5.32782E-02
    0.007399  5.82680E+00   -1.28799E+00    5.67316E+00    5.55030E-02
    0.007499  8.38539E+00   -1.94785E+00    8.14572E+00   -1.96489E-01
    0.007600  9.18217E+00   -2.20329E+00    8.90593E+00   -5.79951E-02
    0.007703  8.84339E+00   -2.04462E+00    8.59401E+00    2.03634E-02
    0.007807  8.48661E+00   -1.93040E+00    8.25214E+00   -1.19287E-01
    0.007913  8.82353E+00   -2.04498E+00    8.57218E+00   -3.40541E-02
    0.008020  9.99273E+00   -2.31976E+00    9.70744E+00   -1.68918E-01
    0.008128  1.01592E+01   -2.36527E+00    9.86998E+00    9.01557E-02
    0.008238  6.94138E+00   -1.43737E+00    6.77530E+00   -1.00734E-01
    0.008350  1.07242E+01   -2.49854E+00    1.04149E+01   -2.48318E-01
    0.008463  1.09790E+01   -2.58133E+00    1.06594E+01   -3.12857E-02
    0.008577  9.82336E+00   -2.17021E+00    9.56458E+00   -3.92269E-02
    0.008693  1.08490E+01   -2.43161E+00    1.05565E+01   -1.18850E-01
    0.008810  1.02636E+01   -2.29264E+00    9.98632E+00   -1.48419E-01
    0.008930  1.29527E+01   -2.98554E+00    1.25896E+01   -8.34885E-02
    0.009050  9.04842E+00   -1.88216E+00    8.83248E+00    7.90011E-02
    0.009173  1.00835E+01   -2.11108E+00    9.83627E+00   -3.20401E-01
    0.009297  1.30520E+01   -3.01299E+00    1.26813E+01   -2.52154E-01
    0.009423  1.19931E+01   -2.68882E+00    1.16689E+01   -4.99317E-02
    0.009550  1.24514E+01   -2.68603E+00    1.21361E+01   -1.19915E-01
    0.009679  1.24925E+01   -2.68741E+00    1.21764E+01   -1.78713E-01
    0.009810  1.38968E+01   -3.07229E+00    1.35311E+01   -1.90973E-01
    0.009943  1.27317E+01   -2.69071E+00    1.24232E+01    4.64546E-02
    0.010077  1.04097E+01   -1.97365E+00    1.01932E+01   -2.03490E-01
    0.010213  1.38730E+01   -2.95853E+00    1.35228E+01   -4.79707E-01
    0.010351  1.45253E+01   -3.22468E+00    1.41377E+01   -2.62758E-01
    0.010491  1.43355E+01   -3.07793E+00    1.39744E+01   -1.70455E-01
    0.010633  1.51665E+01   -3.16383E+00    1.48034E+01   -2.17859E-01
    0.010777  1.59754E+01   -3.35710E+00    1.55896E+01   -2.54681E-01
    0.010923  1.55542E+01   -3.18999E+00    1.51975E+01   -7.06494E-02
    0.011071  1.29802E+01   -2.37054E+00    1.27312E+01   -1.48880E-01
    0.011220  1.43732E+01   -2.73791E+00    1.40685E+01   -5.69080E-01
    0.011372  1.67953E+01   -3.50101E+00    1.63867E+01   -5.95705E-01
    0.011526  1.69102E+01   -3.57816E+00    1.64917E+01   -4.25424E-01
    0.011681  1.78156E+01   -3.70337E+00    1.73914E+01   -3.50577E-01
    0.011839  1.90339E+01   -3.86158E+00    1.86042E+01   -3.01419E-01
    0.012000  1.85801E+01   -3.60184E+00    1.81960E+01   -1.76896E-01
    0.012162  1.64077E+01   -2.87219E+00    1.61194E+01   -2.36985E-01
    0.012326  1.64775E+01   -2.84977E+00    1.61804E+01   -6.61123E-01
    0.012493  1.89480E+01   -3.61311E+00    1.85435E+01   -9.06095E-01
    0.012662  2.00583E+01   -4.02058E+00    1.95990E+01   -8.08876E-01
    0.012833  2.06259E+01   -4.17874E+00    2.01512E+01   -6.70668E-01
    0.013007  2.20229E+01   -4.38217E+00    2.15417E+01   -5.12900E-01
    0.013183  2.22703E+01   -4.14901E+00    2.18433E+01   -3.43181E-01
    0.013361  2.07615E+01   -3.48173E+00    2.04260E+01   -4.29646E-01
    0.013542  2.04445E+01   -3.30877E+00    2.01167E+01   -8.60147E-01
    0.013725  2.23272E+01   -3.88485E+00    2.19125E+01   -1.21917E+00
    0.013910  2.38613E+01   -4.40038E+00    2.33774E+01   -1.25146E+00
    0.014098  2.43880E+01   -4.60972E+00    2.38784E+01   -1.15423E+00
    0.014289  2.53445E+01   -4.80767E+00    2.48241E+01   -9.96093E-01
    0.014482  2.61414E+01   -4.72298E+00    2.56598E+01   -7.83809E-01
    0.014678  2.58906E+01   -4.25217E+00    2.54831E+01   -8.26862E-01
    0.014876  2.60488E+01   -4.07350E+00    2.56526E+01   -1.23702E+00
    0.015078  2.75201E+01   -4.45859E+00    2.70614E+01   -1.62950E+00
    0.015282  2.89402E+01   -4.87099E+00    2.84259E+01   -1.76177E+00
    0.015488  2.94906E+01   -5.04863E+00    2.89529E+01   -1.76766E+00
    0.015698  2.99204E+01   -5.16677E+00    2.93727E+01   -1.71872E+00
    0.015910  3.05553E+01   -5.17740E+00    3.00228E+01   -1.61461E+00
    0.016125  3.13871E+01   -5.04886E+00    3.08843E+01   -1.65853E+00
    0.016343  3.26275E+01   -5.04308E+00    3.21239E+01   -1.95297E+00
    0.016564  3.41665E+01   -5.27299E+00    3.36265E+01   -2.29240E+00
    0.016788  3.55195E+01   -5.53223E+00    3.49444E+01   -2.50139E+00
    0.017015  3.62838E+01   -5.63776E+00    3.56948E+01   -2.60945E+00
    0.017245  3.65187E+01   -5.62141E+00    3.59279E+01   -2.69864E+00
    0.017478  3.67085E+01   -5.60370E+00    3.61141E+01   -2.80592E+00
    0.017715  3.75847E+01   -5.69919E+00    3.69749E+01   -2.96978E+00
    0.017954  3.94565E+01   -5.93917E+00    3.88168E+01   -3.21916E+00
    0.018197  4.15841E+01   -6.19891E+00    4.09142E+01   -3.47744E+00
    0.018443  4.32299E+01   -6.34929E+00    4.25428E+01   -3.69304E+00
    0.018693  4.41745E+01   -6.34577E+00    4.34846E+01   -3.87990E+00
    0.018945  4.45779E+01   -6.24133E+00    4.38871E+01   -4.09829E+00
    0.019201  4.48462E+01   -6.17935E+00    4.41366E+01   -4.39988E+00
    0.019461  4.55241E+01   -6.30482E+00    4.47690E+01   -4.75604E+00
    0.019724  4.69479E+01   -6.61573E+00    4.61365E+01   -5.07847E+00
    0.019991  4.89218E+01   -6.94529E+00    4.80685E+01   -5.32378E+00
    0.020261  5.08215E+01   -7.10903E+00    4.99525E+01   -5.52493E+00
    0.020535  5.21445E+01   -7.06195E+00    5.12745E+01   -5.75786E+00
    0.020813  5.28864E+01   -6.91506E+00    5.20057E+01   -6.09284E+00
    0.021094  5.33274E+01   -6.82194E+00    5.24103E+01   -6.52389E+00
    0.021380  5.37832E+01   -6.87825E+00    5.28057E+01   -6.97657E+00
    0.021669  5.45250E+01   -7.08567E+00    5.34779E+01   -7.38135E+00
    0.021962  5.56595E+01   -7.35450E+00    5.45523E+01   -7.70846E+00
    0.022259  5.70842E+01   -7.56050E+00    5.59367E+01   -7.98582E+00
    0.022560  5.85137E+01   -7.62300E+00    5.73406E+01   -8.28150E+00
    0.022865  5.96191E+01   -7.54311E+00    5.84210E+01   -8.63963E+00
    0.023174  6.01926E+01   -7.39986E+00    5.89538E+01   -9.06890E+00
    0.023487  6.02816E+01   -7.29251E+00    5.89806E+01   -9.52638E+00
    0.023805  6.01323E+01   -7.29417E+00    5.87510E+01   -9.96765E+00
    0.024127  6.00867E+01   -7.41977E+00    5.86191E+01   -1.03599E+01
    0.024453  6.04021E+01   -7.61993E+00    5.88565E+01   -1.06950E+01
    0.024784  6.10929E+01   -7.80129E+00    5.94870E+01   -1.09924E+01
    0.025119  6.18228E+01   -7.87348E+00    6.01718E+01   -1.12787E+01
    0.025458  6.23163E+01   -7.79521E+00    6.06261E+01   -1.15851E+01
    0.025803  6.22966E+01   -7.60972E+00    6.05569E+01   -1.19220E+01
    0.026152  6.16506E+01   -7.42735E+00    5.98364E+01   -1.22729E+01
    0.026505  6.06894E+01   -7.34956E+00    5.87793E+01   -1.26053E+01
    0.026864  5.97825E+01   -7.42014E+00    5.77693E+01   -1.28881E+01
    0.027227  5.91015E+01   -7.59700E+00    5.69966E+01   -1.30915E+01
    0.027595  5.87805E+01   -7.77410E+00    5.66078E+01   -1.32424E+01
    0.027968  5.86613E+01   -7.84695E+00    5.64432E+01   -1.33782E+01
    0.028346  5.83452E+01   -7.77500E+00    5.60899E+01   -1.35120E+01
    0.028730  5.75688E+01   -7.60110E+00    5.52659E+01   -1.36483E+01
    0.029118  5.63873E+01   -7.42202E+00    5.40148E+01   -1.37901E+01
    0.029512  5.49751E+01   -7.33532E+00    5.25130E+01   -1.39100E+01
    0.029911  5.34002E+01   -7.38282E+00    5.08495E+01   -1.39257E+01
    0.030316  5.21275E+01   -7.52497E+00    4.95014E+01   -1.38968E+01
    0.030726  5.12109E+01   -7.67280E+00    4.85330E+01   -1.38418E+01
    0.031141  5.04349E+01   -7.74003E+00    4.77301E+01   -1.37606E+01
    0.031562  4.95190E+01   -7.69182E+00    4.68013E+01   -1.36526E+01
