# Mon Jul 22 14:51:13 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  7.78758E-03   -1.14972E-05   -7.78756E-03    9.82034E-06
    0.001014  1.40853E-02   -1.42930E-05   -1.40853E-02   -7.30657E-06
    0.001027  8.91204E-03   -1.16373E-05   -8.91202E-03    1.89678E-06
    0.001041  9.69213E-03   -1.51292E-05   -9.69211E-03    3.13011E-06
    0.001055  9.94570E-03   -3.73741E-06   -9.94570E-03    3.20258E-06
    0.001069  1.03827E-02   -2.00542E-05   -1.03827E-02    9.68590E-07
    0.001084  9.65838E-03   -1.18180E-05   -9.65836E-03   -2.30495E-06
    0.001099  1.20364E-02   -1.75048E-05   -1.20364E-02    1.22676E-06
    0.001113  1.12235E-02   -1.32515E-05   -1.12235E-02   -8.48778E-08
    0.001128  9.62569E-03   -9.50279E-06   -9.62566E-03    3.09070E-06
    0.001144  1.15219E-02   -1.62512E-05   -1.15218E-02   -2.59041E-06
    0.001159  1.27858E-02   -1.01592E-05   -1.27858E-02    9.60369E-07
    0.001175  1.47119E-02   -2.98046E-05   -1.47118E-02    4.32499E-06
    0.001191  1.08195E-02   -2.05853E-05   -1.08195E-02    7.95472E-06
    0.001207  1.85733E-02   -1.93897E-05   -1.85732E-02   -1.28025E-05
    0.001223  8.54425E-03   -9.62468E-06   -8.54420E-03    6.95533E-06
    0.001240  1.26974E-02   -1.83181E-05   -1.26973E-02    6.36394E-07
    0.001257  1.22910E-02   -2.04383E-05   -1.22909E-02   -7.43273E-06
    0.001274  1.09570E-02   -2.73095E-06   -1.09570E-02   -7.00086E-06
    0.001291  1.00466E-02   -1.59403E-05   -1.00465E-02   -3.66317E-06
    0.001308  1.12304E-02   -2.25697E-05   -1.12303E-02    1.90889E-06
    0.001326  1.57983E-02   -2.20693E-05   -1.57982E-02   -9.48598E-06
    0.001344  1.22990E-02   -2.44267E-05   -1.22989E-02   -7.27599E-07
    0.001362  1.59494E-02   -2.52389E-05   -1.59492E-02   -2.99440E-05
    0.001380  6.60253E-03   -8.47359E-06   -6.60243E-03   -4.14551E-06
    0.001399  1.13950E-02   -2.15026E-05   -1.13948E-02   -1.03042E-06
    0.001418  1.28704E-02   -2.65020E-05   -1.28703E-02    1.37209E-05
    0.001437  2.14463E-02   -3.35371E-05   -2.14462E-02    7.32626E-06
    0.001457  1.64478E-02   -2.27783E-05   -1.64477E-02   -1.54964E-05
    0.001476  1.64242E-02   -1.94969E-06   -1.64241E-02    5.44224E-07
    0.001496  1.58792E-02   -2.92186E-05   -1.58790E-02    1.50848E-05
    0.001516  1.83197E-02   -1.50443E-05   -1.83195E-02   -1.82207E-05
    0.001537  1.76257E-02   -2.84313E-05   -1.76255E-02   -1.09620E-05
    0.001558  1.54766E-02   -3.59788E-05   -1.54764E-02   -1.98569E-06
    0.001579  1.26028E-02   -1.81690E-05   -1.26027E-02   -2.99290E-06
    0.001600  1.71923E-02   -1.28556E-05   -1.71922E-02    1.14592E-05
    0.001622  2.16780E-02   -1.18026E-05   -2.16779E-02   -1.45530E-05
    0.001644  9.54894E-03   -1.73475E-05   -9.54877E-03    1.14060E-05
    0.001666  2.07416E-02   -1.13397E-05   -2.07414E-02   -1.54130E-05
    0.001689  1.86018E-02    8.53514E-06   -1.86016E-02    1.94157E-05
    0.001711  2.09347E-02   -3.97250E-05   -2.09345E-02    6.85567E-07
    0.001734  2.87300E-02   -5.09629E-05   -2.87297E-02    2.15669E-06
    0.001758  2.08454E-02   -3.73586E-05   -2.08452E-02    1.46873E-05
    0.001782  1.90757E-02   -2.82867E-05   -1.90755E-02    1.80833E-05
    0.001806  1.72977E-02   -2.72156E-05   -1.72975E-02   -2.64066E-06
    0.001830  1.57232E-02   -4.40133E-07   -1.57229E-02   -1.85487E-05
    0.001855  1.80322E-02    4.63980E-06   -1.80319E-02    2.50045E-06
    0.001880  1.20999E-02   -4.17010E-08   -1.20996E-02   -5.06271E-06
    0.001905  2.38533E-02    1.36080E-06   -2.38530E-02   -1.92297E-05
    0.001931  2.42163E-02   -3.27052E-05   -2.42159E-02   -1.07238E-06
    0.001957  3.07420E-02   -5.38661E-05   -3.07417E-02   -1.79847E-05
    0.001984  2.16352E-02   -7.52031E-06   -2.16349E-02   -1.67966E-05
    0.002011  2.24987E-02   -7.62144E-05   -2.24984E-02    2.19941E-05
    0.002038  2.85909E-02    3.55993E-05   -2.85907E-02   -1.85366E-05
    0.002065  2.39609E-02   -4.23499E-05   -2.39605E-02    1.83087E-05
    0.002093  2.64973E-02   -2.33027E-05   -2.64969E-02    2.22107E-05
    0.002122  2.03950E-02   -6.51170E-05   -2.03945E-02   -1.71493E-05
    0.002150  2.55354E-02    4.24084E-06   -2.55350E-02   -1.81461E-05
    0.002179  2.70131E-02   -4.43610E-05   -2.70126E-02   -1.05462E-05
    0.002209  3.12176E-02   -4.13420E-05   -3.12171E-02    2.47669E-05
    0.002239  2.76225E-02   -8.20661E-05   -2.76220E-02   -1.56457E-05
    0.002269  2.45750E-02   -1.39493E-06   -2.45746E-02    4.07063E-05
    0.002300  2.97841E-02   -4.29151E-05   -2.97836E-02   -1.94900E-05
    0.002331  2.60115E-02   -4.26605E-05   -2.60110E-02   -5.49588E-05
    0.002362  2.35279E-02   -5.09323E-05   -2.35274E-02   -9.32859E-06
    0.002394  3.34195E-02   -4.76355E-05   -3.34190E-02    1.01130E-04
