# Mon Jul 22 14:51:11 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  5.01366E+00   -3.83143E-01    4.99899E+00    8.51586E-04
    0.001014  6.95419E+00   -5.31880E-01    6.93381E+00    3.94552E-04
    0.001027  5.57890E+00   -4.26755E-01    5.56254E+00   -2.29914E-03
    0.001041  9.13930E+00   -6.98164E-01    9.11259E+00   -4.98367E-03
    0.001055  6.22905E+00   -4.75405E-01    6.21088E+00   -1.47395E-03
    0.001069  7.47681E+00   -5.72126E-01    7.45488E+00   -4.57003E-03
    0.001084  3.78039E+00   -2.88259E-01    3.76936E+00    1.34645E-04
    0.001099  9.32650E+00   -7.13775E-01    9.29914E+00   -3.77452E-03
    0.001113  8.53151E+00   -6.53242E-01    8.50644E+00   -6.85737E-03
    0.001128  6.94549E+00   -5.31595E-01    6.92509E+00   -4.88861E-03
    0.001144  9.41696E+00   -7.22519E-01    9.38917E+00    1.68372E-03
    0.001159  6.71649E+00   -5.15655E-01    6.69664E+00    8.41732E-03
    0.001175  7.45439E+00   -5.72566E-01    7.43233E+00   -3.74383E-03
    0.001191  9.89513E+00   -7.60610E-01    9.86583E+00    1.40789E-03
    0.001207  1.02815E+01   -7.90265E-01    1.02510E+01   -6.16906E-03
    0.001223  7.62283E+00   -5.85552E-01    7.60026E+00    5.27517E-03
    0.001240  1.09565E+01   -8.43222E-01    1.09240E+01    6.41156E-03
    0.001257  1.16640E+01   -8.98016E-01    1.16293E+01   -8.09725E-04
    0.001274  8.51426E+00   -6.54018E-01    8.48906E+00   -3.88618E-03
    0.001291  6.09636E+00   -4.68284E-01    6.07829E+00   -1.56136E-02
    0.001308  1.26104E+01   -9.72461E-01    1.25728E+01   -4.93854E-03
    0.001326  7.70523E+00   -5.92735E-01    7.68233E+00   -5.27543E-03
    0.001344  1.08044E+01   -8.34343E-01    1.07721E+01    2.05778E-03
    0.001362  1.07510E+01   -8.28546E-01    1.07190E+01   -1.01034E-02
    0.001380  8.83007E+00   -6.78314E-01    8.80390E+00   -4.84223E-04
    0.001399  1.02929E+01   -7.93194E-01    1.02622E+01    8.02951E-03
    0.001418  1.23360E+01   -9.53644E-01    1.22990E+01   -3.90911E-03
    0.001437  1.91014E+01   -1.48215E+00    1.90438E+01   -1.08226E-02
    0.001457  1.25634E+01   -9.69129E-01    1.25258E+01    1.53503E-02
    0.001476  1.84865E+01   -1.43167E+00    1.84309E+01   -6.00134E-03
    0.001496  1.20278E+01   -9.30154E-01    1.19916E+01   -3.80368E-03
    0.001516  1.41408E+01   -1.09642E+00    1.40981E+01    3.77794E-03
    0.001537  1.38920E+01   -1.07553E+00    1.38502E+01   -2.87320E-03
    0.001558  1.30596E+01   -1.01017E+00    1.30204E+01   -6.83398E-03
    0.001579  1.97176E+01   -1.52904E+00    1.96581E+01    4.32084E-03
    0.001600  1.77553E+01   -1.37299E+00    1.77020E+01    3.98706E-02
    0.001622  1.22629E+01   -9.45729E-01    1.22262E+01   -2.02100E-03
    0.001644  1.71739E+01   -1.32610E+00    1.71224E+01    3.38145E-02
    0.001666  1.93491E+01   -1.50297E+00    1.92905E+01    3.62774E-03
    0.001689  1.73629E+01   -1.34833E+00    1.73103E+01    1.71292E-03
    0.001711  1.64458E+01   -1.27859E+00    1.63958E+01   -8.40635E-04
    0.001734  1.93002E+01   -1.50184E+00    1.92415E+01    3.47542E-03
    0.001758  1.48800E+01   -1.14237E+00    1.48358E+01    5.32998E-02
    0.001782  1.21886E+01   -9.29388E-01    1.21528E+01    1.47249E-02
    0.001806  1.54962E+01   -1.20580E+00    1.54489E+01   -5.34125E-03
    0.001830  1.39883E+01   -1.07068E+00    1.39469E+01    2.45896E-02
    0.001855  1.96202E+01   -1.51904E+00    1.95610E+01    2.85469E-02
    0.001880  2.23640E+01   -1.73683E+00    2.22962E+01    2.26210E-02
    0.001905  2.13694E+01   -1.66533E+00    2.13041E+01    1.49320E-02
    0.001931  1.87645E+01   -1.45519E+00    1.87076E+01    2.13466E-02
    0.001957  9.73640E+00   -7.41940E-01    9.70749E+00   -2.26740E-02
    0.001984  2.02716E+01   -1.57430E+00    2.02099E+01   -1.39159E-02
    0.002011  2.19853E+01   -1.72843E+00    2.19168E+01   -2.89077E-02
    0.002038  1.52405E+01   -1.17649E+00    1.51944E+01   -1.01767E-02
    0.002065  1.91974E+01   -1.48161E+00    1.91395E+01    1.88795E-02
    0.002093  2.26490E+01   -1.74395E+00    2.25811E+01    5.05256E-02
    0.002122  2.19637E+01   -1.70464E+00    2.18969E+01    2.49791E-02
    0.002150  2.70083E+01   -2.11041E+00    2.69252E+01   -4.66474E-03
    0.002179  2.60967E+01   -2.06563E+00    2.60142E+01   -5.64942E-02
    0.002209  2.63943E+01   -2.05705E+00    2.63133E+01    2.35264E-02
    0.002239  3.54889E+01   -2.79807E+00    3.53780E+01    1.46508E-02
    0.002269  2.36675E+01   -1.86349E+00    2.35933E+01   -3.55586E-02
    0.002300  2.41434E+01   -1.88139E+00    2.40691E+01   -1.49744E-02
    0.002331  2.23463E+01   -1.70750E+00    2.22799E+01    3.41266E-02
    0.002362  2.60286E+01   -2.02089E+00    2.59491E+01    2.66629E-02
    0.002394  3.38864E+01   -2.62552E+00    3.37837E+01    9.06516E-02
    0.002427  3.54190E+01   -2.79116E+00    3.53082E+01    3.33277E-02
    0.002459  2.36319E+01   -1.81291E+00    2.35610E+01    5.02185E-02
    0.002493  3.91023E+01   -3.02660E+00    3.89842E+01    1.38334E-01
    0.002526  3.28791E+01   -2.59402E+00    3.27756E+01    1.42206E-02
    0.002561  3.51725E+01   -2.76328E+00    3.50627E+01    3.94383E-03
    0.002595  2.47893E+01   -1.89686E+00    2.47150E+01    1.22092E-02
    0.002630  2.80927E+01   -2.17756E+00    2.80066E+01    2.95470E-03
    0.002666  2.82467E+01   -2.11374E+00    2.81658E+01    1.05874E-01
    0.002702  3.81356E+01   -2.95701E+00    3.80195E+01    9.25163E-02
    0.002738  2.42943E+01   -1.88024E+00    2.42194E+01   -4.28877E-02
    0.002775  3.16468E+01   -2.34058E+00    3.15583E+01    1.62771E-01
    0.002813  3.50489E+01   -2.72475E+00    3.49413E+01    6.37301E-02
    0.002851  4.21819E+01   -3.26986E+00    4.20536E+01    9.65495E-02
    0.002890  2.82351E+01   -2.16880E+00    2.81494E+01   -1.20055E-03
    0.002929  3.80311E+01   -2.98499E+00    3.79120E+01   -8.96157E-03
    0.002968  2.85169E+01   -2.12513E+00    2.84350E+01    2.14916E-02
    0.003008  3.90035E+01   -2.94477E+00    3.88901E+01    1.50877E-01
    0.003049  3.72178E+01   -2.96668E+00    3.70974E+01   -7.16366E-02
    0.003090  2.86827E+01   -2.07795E+00    2.86045E+01    5.89459E-02
    0.003132  3.76061E+01   -2.90251E+00    3.74915E+01    3.54358E-02
    0.003174  4.18054E+01   -3.13866E+00    4.16851E+01    1.51176E-01
    0.003217  2.89788E+01   -2.21127E+00    2.88912E+01   -2.41450E-02
    0.003261  4.57454E+01   -3.55043E+00    4.56051E+01    7.51474E-02
    0.003305  3.51346E+01   -2.67938E+00    3.50291E+01   -3.54434E-02
    0.003350  3.35990E+01   -2.41497E+00    3.35091E+01    1.16412E-01
    0.003395  4.66469E+01   -3.67648E+00    4.64997E+01    4.50823E-02
    0.003441  3.08718E+01   -2.26564E+00    3.07847E+01   -2.04210E-02
    0.003487  4.44379E+01   -3.43574E+00    4.43021E+01    3.71782E-02
    0.003535  3.88597E+01   -2.80908E+00    3.87548E+01    1.27340E-01
    0.003582  3.08743E+01   -2.39717E+00    3.07772E+01   -9.52228E-02
    0.003631  4.60503E+01   -3.46753E+00    4.59166E+01    1.15794E-01
    0.003680  4.28022E+01   -3.27680E+00    4.26732E+01    1.49124E-02
    0.003730  3.15961E+01   -2.26699E+00    3.15102E+01   -2.22091E-02
    0.003780  4.81925E+01   -3.68275E+00    4.80487E+01    1.12660E-01
    0.003831  3.50917E+01   -2.62273E+00    3.49885E+01   -8.96227E-02
    0.003883  5.40645E+01   -4.11424E+00    5.39042E+01    9.81379E-02
    0.003936  4.06470E+01   -2.76251E+00    4.05476E+01    4.16266E-03
    0.003989  4.22734E+01   -3.37188E+00    4.21327E+01   -1.72850E-01
    0.004043  4.78961E+01   -3.54167E+00    4.77611E+01    4.58159E-02
    0.004097  3.57827E+01   -2.66186E+00    3.56810E+01    5.31815E-02
    0.004153  2.94577E+01   -2.19265E+00    2.93717E+01   -6.87076E-02
    0.004209  4.86333E+01   -3.61926E+00    4.84943E+01    6.07116E-02
    0.004266  1.25855E+01   -9.50498E-01    1.25486E+01    1.31931E-02
    0.004323  5.15003E+01   -3.80430E+00    5.13563E+01    1.13033E-01
    0.004382  1.65405E+01   -1.15631E+00    1.64989E+01   -8.84533E-02
    0.004441  1.85556E-01   -1.40184E-02    1.85026E-01    6.96905E-05
    0.004501  2.60914E+00   -1.99747E-01    2.60146E+00    2.89603E-03
    0.004562  6.78195E+00   -5.24278E-01    6.76156E+00    1.39278E-02
    0.004624  8.67725E+00   -6.81743E-01    8.65015E+00   -5.07400E-03
    0.004686  1.39795E+01   -1.08492E+00    1.39369E+01    4.97979E-02
    0.004750  1.57228E+01   -1.25125E+00    1.56722E+01   -3.06770E-02
    0.004814  2.38275E+01   -1.85487E+00    2.37543E+01    1.16591E-01
    0.004879  1.27987E+01   -9.94517E-01    1.27581E+01   -1.84206E-02
    0.004945  2.84725E+01   -2.28099E+00    2.83797E+01    1.57925E-02
    0.005012  3.01168E+01   -2.36278E+00    3.00218E+01    7.88201E-02
