# Mon Jul 22 14:51:12 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  2.49571E-02   -2.10306E-02    1.34374E-02    4.24894E-06
    0.001014  6.01062E-02   -5.06552E-02    3.23542E-02   -9.71565E-06
    0.001027  5.23932E-02   -4.41642E-02    2.81881E-02   -4.42487E-07
    0.001041  3.99263E-02   -3.36452E-02    2.14966E-02   -9.06729E-06
    0.001055  1.97767E-02   -1.66692E-02    1.06418E-02    1.40596E-06
    0.001069  3.72685E-02   -3.14239E-02    2.00367E-02   -3.60807E-06
    0.001084  4.41924E-02   -3.72618E-02    2.37595E-02    1.26041E-05
    0.001099  6.09696E-02   -5.13840E-02    3.28171E-02    4.75518E-05
    0.001113  4.37849E-02   -3.69009E-02    2.35678E-02    2.53781E-05
    0.001128  4.95135E-02   -4.17224E-02    2.66611E-02   -4.43843E-05
    0.001144  7.38061E-02   -6.22208E-02    3.96976E-02   -1.51629E-05
    0.001159  3.90447E-02   -3.29201E-02    2.09939E-02   -1.79269E-05
    0.001175  4.17887E-02   -3.52191E-02    2.24917E-02   -3.25882E-05
    0.001191  7.51894E-02   -6.33995E-02    4.04219E-02    5.89335E-05
    0.001207  5.08094E-02   -4.28382E-02    2.73215E-02   -1.69792E-05
    0.001223  5.02761E-02   -4.23547E-02    2.70874E-02    1.36830E-06
    0.001240  4.36337E-02   -3.67718E-02    2.34887E-02    3.38835E-06
    0.001257  4.79981E-02   -4.04555E-02    2.58294E-02   -1.41283E-06
    0.001274  4.68472E-02   -3.95083E-02    2.51741E-02    5.25731E-05
    0.001291  5.70900E-02   -4.81563E-02    3.06626E-02   -2.20722E-05
    0.001308  5.14979E-02   -4.34470E-02    2.76469E-02   -4.68190E-05
    0.001326  5.44663E-02   -4.59257E-02    2.92806E-02   -2.15561E-05
    0.001344  5.31087E-02   -4.47750E-02    2.85602E-02    1.37784E-05
    0.001362  6.68611E-02   -5.63578E-02    3.59746E-02    8.41970E-06
    0.001380  5.75391E-02   -4.84993E-02    3.09600E-02   -7.99520E-05
    0.001399  6.73015E-02   -5.67290E-02    3.62112E-02    1.12071E-05
    0.001418  7.23559E-02   -6.10298E-02    3.88672E-02    2.70790E-05
    0.001437  8.65250E-02   -7.29738E-02    4.64897E-02    4.86764E-05
    0.001457  6.78963E-02   -5.72628E-02    3.64795E-02    1.33567E-05
    0.001476  9.05022E-02   -7.62850E-02    4.86939E-02    2.70093E-05
    0.001496  8.10692E-02   -6.83391E-02    4.36106E-02    9.88360E-05
    0.001516  9.99395E-02   -8.42144E-02    5.38119E-02    1.04724E-05
    0.001537  6.07834E-02   -5.12000E-02    3.27579E-02   -2.16231E-05
    0.001558  6.21216E-02   -5.23419E-02    3.34556E-02   -1.03600E-04
    0.001579  8.32558E-02   -7.02313E-02    4.47092E-02   -4.63984E-05
    0.001600  1.19669E-01   -1.00991E-01    6.41976E-02    3.02546E-05
    0.001622  9.08013E-02   -7.65672E-02    4.88065E-02    1.07909E-04
    0.001644  8.13740E-02   -6.85604E-02    4.38286E-02    8.95306E-05
    0.001666  8.48960E-02   -7.15319E-02    4.57195E-02   -4.56024E-05
    0.001689  1.07942E-01   -9.10111E-02    5.80373E-02   -2.15230E-05
    0.001711  7.74248E-02   -6.52661E-02    4.16501E-02    3.28782E-05
    0.001734  8.23147E-02   -6.93588E-02    4.43258E-02   -3.07061E-05
    0.001758  1.08202E-01   -9.12639E-02    5.81220E-02    5.74797E-05
    0.001782  1.20879E-01   -1.01965E-01    6.49183E-02    9.85574E-06
    0.001806  9.65614E-02   -8.13952E-02    5.19462E-02   -2.35553E-04
    0.001830  8.51393E-02   -7.17122E-02    4.58869E-02    2.70254E-04
    0.001855  9.84262E-02   -8.30338E-02    5.28466E-02    1.15336E-04
    0.001880  1.03139E-01   -8.69319E-02    5.54969E-02   -2.45517E-04
    0.001905  1.06125E-01   -8.94411E-02    5.71175E-02    2.86554E-04
    0.001931  9.79474E-02   -8.25826E-02    5.26621E-02    8.15074E-05
    0.001957  1.49637E-01   -1.26111E-01    8.05371E-02   -1.42912E-04
    0.001984  1.13019E-01   -9.52689E-02    6.07980E-02   -2.69668E-05
    0.002011  8.92437E-02   -7.51027E-02    4.82002E-02    1.97218E-04
    0.002038  1.22978E-01   -1.03629E-01    6.62101E-02    1.69695E-04
    0.002065  1.05636E-01   -8.90096E-02    5.68808E-02   -3.92542E-05
    0.002093  9.51521E-02   -8.00743E-02    5.13918E-02    8.39834E-05
    0.002122  1.70759E-01   -1.43999E-01    9.17713E-02   -2.95182E-04
    0.002150  1.52617E-01   -1.28681E-01    8.20485E-02   -4.13291E-04
    0.002179  1.66689E-01   -1.40528E-01    8.96427E-02    1.81473E-04
    0.002209  1.27123E-01   -1.07151E-01    6.83954E-02    1.21158E-04
    0.002239  1.54538E-01   -1.30216E-01    8.32120E-02    1.73329E-04
    0.002269  1.82475E-01   -1.53902E-01    9.80294E-02   -8.07406E-05
    0.002300  1.54566E-01   -1.30265E-01    8.31862E-02    3.59543E-06
    0.002331  1.57425E-01   -1.32588E-01    8.48604E-02    3.17694E-04
    0.002362  9.53099E-02   -8.02048E-02    5.14763E-02    1.70345E-05
    0.002394  1.37529E-01   -1.15743E-01    7.42697E-02    2.52103E-04
    0.002427  1.10793E-01   -9.33816E-02    5.96100E-02   -3.12438E-04
    0.002459  1.98729E-01   -1.67419E-01    1.07059E-01    1.07416E-04
    0.002493  1.23028E-01   -1.03656E-01    6.62528E-02   -3.22469E-04
    0.002526  1.18312E-01   -9.93288E-02    6.42602E-02    2.66332E-05
    0.002561  1.48476E-01   -1.25106E-01    7.99465E-02   -5.36104E-05
    0.002595  1.45217E-01   -1.22383E-01    7.81539E-02   -4.76992E-04
    0.002630  1.96189E-01   -1.65229E-01    1.05765E-01    9.13011E-05
    0.002666  1.43862E-01   -1.21149E-01    7.75669E-02    3.84594E-05
    0.002702  1.72322E-01   -1.44932E-01    9.31994E-02    1.68672E-06
    0.002738  1.14733E-01   -9.64564E-02    6.21061E-02   -6.22051E-04
    0.002775  1.84796E-01   -1.55553E-01    9.97471E-02    2.19565E-04
    0.002813  1.87147E-01   -1.57865E-01    1.00499E-01   -3.65037E-04
    0.002851  1.68347E-01   -1.41582E-01    9.10570E-02   -3.81411E-04
    0.002890  1.68926E-01   -1.41996E-01    9.14865E-02    4.96633E-04
    0.002929  1.16107E-01   -9.74801E-02    6.30538E-02    9.81082E-05
    0.002968  1.63067E-01   -1.37003E-01    8.84121E-02   -7.26380E-04
    0.003008  1.66588E-01   -1.40117E-01    9.00799E-02   -7.20506E-04
    0.003049  1.80001E-01   -1.51461E-01    9.72419E-02   -4.57742E-05
    0.003090  1.46284E-01   -1.22817E-01    7.94424E-02   -4.35245E-04
    0.003132  1.69391E-01   -1.42154E-01    9.20959E-02   -7.17557E-05
    0.003174  1.81344E-01   -1.52480E-01    9.81367E-02   -3.91734E-04
    0.003217  1.77659E-01   -1.49324E-01    9.62283E-02   -9.99030E-04
    0.003261  1.89938E-01   -1.59806E-01    1.02629E-01   -1.31965E-03
    0.003305  2.07262E-01   -1.74464E-01    1.11874E-01   -1.52235E-04
    0.003350  1.83277E-01   -1.54404E-01    9.87235E-02   -4.40027E-04
    0.003395  1.80090E-01   -1.51214E-01    9.77839E-02   -5.41485E-04
    0.003441  1.94203E-01   -1.63460E-01    1.04840E-01   -5.17269E-04
    0.003487  1.77807E-01   -1.49446E-01    9.63137E-02   -7.75150E-04
    0.003535  1.75748E-01   -1.47556E-01    9.54459E-02   -4.98992E-04
    0.003582  2.00488E-01   -1.68561E-01    1.08526E-01   -6.49950E-04
    0.003631  2.27930E-01   -1.91666E-01    1.23335E-01   -5.20273E-04
    0.003680  1.79282E-01   -1.50312E-01    9.76936E-02   -5.00362E-04
    0.003730  2.28155E-01   -1.91449E-01    1.24087E-01   -2.06578E-04
    0.003780  2.05547E-01   -1.72665E-01    1.11487E-01   -1.36651E-03
    0.003831  2.03911E-01   -1.70884E-01    1.11230E-01   -9.07601E-04
    0.003883  2.06556E-01   -1.73338E-01    1.12307E-01   -1.01947E-03
    0.003936  2.38094E-01   -1.99838E-01    1.29400E-01   -1.75927E-03
    0.003989  2.53127E-01   -2.12260E-01    1.37878E-01   -1.85761E-03
    0.004043  2.16357E-01   -1.81756E-01    1.17342E-01   -1.58823E-03
    0.004097  1.46938E-01   -1.23352E-01    7.98248E-02   -1.25314E-03
    0.004153  1.78397E-01   -1.49587E-01    9.71866E-02   -1.20513E-03
    0.004209  2.27161E-01   -1.91125E-01    1.22736E-01   -2.36835E-03
    0.004266  7.35703E-02   -6.19285E-02    3.97099E-02   -4.29534E-04
    0.004323  2.01219E-01   -1.68969E-01    1.09230E-01   -1.93428E-03
    0.004382  8.80245E-02   -7.39895E-02    4.76519E-02    3.66270E-05
    0.004441  1.30924E-03   -1.10368E-03    7.04168E-04    2.91199E-07
    0.004501  1.02428E-02   -8.63424E-03    5.50970E-03    2.24076E-05
    0.004562  4.13321E-02   -3.48387E-02    2.22362E-02   -1.43396E-05
    0.004624  4.00609E-02   -3.38238E-02    2.14590E-02   -1.08327E-04
    0.004686  7.58074E-02   -6.39710E-02    4.06620E-02    2.77289E-04
