# Mon Jul 22 14:51:12 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  1.46760E-01   -5.36832E-02    1.36588E-01   -4.81643E-05
    0.001014  2.16850E-01   -7.92785E-02    2.01838E-01   -3.37408E-05
    0.001027  1.35156E-01   -4.94636E-02    1.25779E-01   -7.32262E-05
    0.001041  3.18406E-01   -1.16372E-01    2.96377E-01    6.91101E-05
    0.001055  3.54448E-01   -1.29603E-01    3.29903E-01   -1.67849E-05
    0.001069  4.03310E-01   -1.47503E-01    3.75368E-01    4.92972E-05
    0.001084  2.58419E-01   -9.46243E-02    2.40471E-01    3.93672E-05
    0.001099  3.23366E-01   -1.18231E-01    3.00975E-01    2.17371E-05
    0.001113  3.50009E-01   -1.28028E-01    3.25753E-01    8.19973E-05
    0.001128  3.50196E-01   -1.28106E-01    3.25922E-01   -1.44680E-04
    0.001144  2.73124E-01   -9.99473E-02    2.54179E-01    1.79293E-04
    0.001159  2.21680E-01   -8.10033E-02    2.06348E-01   -3.26007E-05
    0.001175  3.74222E-01   -1.36782E-01    3.48327E-01    4.02764E-05
    0.001191  4.30561E-01   -1.57571E-01    4.00692E-01   -1.31217E-04
    0.001207  4.52841E-01   -1.65783E-01    4.21402E-01    1.88976E-04
    0.001223  3.11667E-01   -1.14068E-01    2.90042E-01   -6.93119E-05
    0.001240  3.36280E-01   -1.22909E-01    3.13012E-01    1.13932E-04
    0.001257  3.89537E-01   -1.42479E-01    3.62543E-01   -6.54935E-05
    0.001274  4.23785E-01   -1.55076E-01    3.94391E-01    1.49139E-04
    0.001291  4.09224E-01   -1.49659E-01    3.80873E-01    4.59868E-04
    0.001308  5.34627E-01   -1.95601E-01    4.97558E-01    1.41888E-04
    0.001326  4.41894E-01   -1.61951E-01    4.11146E-01   -5.88832E-05
    0.001344  3.21415E-01   -1.17622E-01    2.99117E-01   -3.40408E-04
    0.001362  5.43046E-01   -1.98480E-01    5.05472E-01    6.71285E-04
    0.001380  4.60908E-01   -1.68778E-01    4.28892E-01    3.19998E-04
    0.001399  3.99807E-01   -1.46198E-01    3.72114E-01    1.23711E-05
    0.001418  6.63917E-01   -2.42810E-01    6.17919E-01    6.72255E-04
    0.001437  5.12570E-01   -1.88004E-01    4.76844E-01    1.54652E-04
    0.001457  6.40156E-01   -2.34679E-01    5.95585E-01   -3.54264E-04
    0.001476  5.25357E-01   -1.92528E-01    4.88803E-01    8.35597E-05
    0.001496  5.76382E-01   -2.11009E-01    5.36364E-01    7.83317E-04
    0.001516  6.72864E-01   -2.46609E-01    6.26041E-01    2.06174E-04
    0.001537  5.98978E-01   -2.19686E-01    5.57233E-01    3.89071E-04
    0.001558  6.32340E-01   -2.31684E-01    5.88364E-01    7.70219E-04
    0.001579  5.78695E-01   -2.12316E-01    5.38336E-01   -9.57849E-04
    0.001600  6.04399E-01   -2.20937E-01    5.62562E-01   -9.39530E-04
    0.001622  6.47562E-01   -2.36958E-01    6.02643E-01   -2.09776E-04
    0.001644  6.20561E-01   -2.26895E-01    5.77586E-01   -2.73226E-04
    0.001666  7.02046E-01   -2.57568E-01    6.53084E-01   -3.78776E-04
    0.001689  7.28571E-01   -2.66731E-01    6.77980E-01   -9.77784E-04
    0.001711  6.80001E-01   -2.48694E-01    6.32881E-01   -7.57179E-04
    0.001734  7.54261E-01   -2.76260E-01    7.01838E-01   -3.98434E-04
    0.001758  5.57140E-01   -2.03661E-01    5.18569E-01    9.25795E-04
    0.001782  8.31757E-01   -3.05034E-01    7.73797E-01    1.55269E-03
    0.001806  6.10793E-01   -2.23496E-01    5.68422E-01    8.19471E-04
    0.001830  1.05704E+00   -3.87835E-01    9.83312E-01   -1.29492E-04
    0.001855  6.39333E-01   -2.33237E-01    5.95251E-01   -9.49168E-05
    0.001880  6.62349E-01   -2.42529E-01    6.16334E-01    1.53189E-03
    0.001905  8.61461E-01   -3.15937E-01    8.01422E-01    7.43247E-04
