# Mon Jul 22 14:51:11 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  6.50554E-01   -1.61192E-01    6.30267E-01   -2.03117E-04
    0.001014  4.58801E-01   -1.13605E-01    4.44513E-01   -8.27823E-05
    0.001027  7.68991E-01   -1.90343E-01    7.45061E-01    4.55209E-04
    0.001041  5.85821E-01   -1.45164E-01    5.67549E-01    2.58810E-04
    0.001055  5.77628E-01   -1.43020E-01    5.59641E-01   -3.53707E-05
    0.001069  9.13475E-01   -2.26241E-01    8.85014E-01    5.70726E-04
    0.001084  6.74224E-01   -1.66778E-01    6.53269E-01    1.05339E-04
    0.001099  8.85205E-01   -2.19171E-01    8.57641E-01   -3.08192E-04
    0.001113  7.47805E-01   -1.85104E-01    7.24532E-01   -1.74099E-04
    0.001128  7.74647E-01   -1.91942E-01    7.50489E-01    7.16166E-04
    0.001144  1.04603E+00   -2.58995E-01    1.01346E+00    1.36702E-04
    0.001159  8.31297E-01   -2.05764E-01    8.05427E-01    2.21824E-04
    0.001175  9.47018E-01   -2.34429E-01    9.17542E-01    6.66845E-04
    0.001191  8.15970E-01   -2.02296E-01    7.90493E-01   -7.62929E-04
    0.001207  8.31622E-01   -2.06091E-01    8.05679E-01   -1.65172E-04
    0.001223  7.63085E-01   -1.89160E-01    7.39265E-01   -5.36418E-04
    0.001240  8.98902E-01   -2.22584E-01    8.70904E-01    3.13275E-05
    0.001257  1.01468E+00   -2.51092E-01    9.83119E-01   -7.08873E-04
    0.001274  9.61446E-01   -2.38454E-01    9.31404E-01   -5.28634E-04
    0.001291  9.37250E-01   -2.32260E-01    9.08013E-01   -3.08450E-04
    0.001308  1.16756E+00   -2.89256E-01    1.13115E+00   -4.88437E-04
    0.001326  7.75205E-01   -1.92072E-01    7.51028E-01    1.22213E-03
    0.001344  1.19405E+00   -2.95773E-01    1.15683E+00    5.67681E-04
    0.001362  8.19261E-01   -2.03035E-01    7.93699E-01    4.56208E-04
    0.001380  1.34476E+00   -3.33435E-01    1.30276E+00   -5.49210E-04
    0.001399  9.55161E-01   -2.36841E-01    9.25327E-01    1.27864E-03
    0.001418  9.23469E-01   -2.28766E-01    8.94678E-01    7.32001E-04
    0.001437  1.18339E+00   -2.93326E-01    1.14645E+00    4.77030E-04
    0.001457  9.98664E-01   -2.47600E-01    9.67476E-01    6.89710E-04
    0.001476  1.61644E+00   -4.00993E-01    1.56590E+00   -1.75033E-03
    0.001496  1.25527E+00   -3.11512E-01    1.21600E+00   -6.74961E-04
    0.001516  1.35566E+00   -3.36390E-01    1.31325E+00   -6.19013E-04
    0.001537  7.11781E-01   -1.76053E-01    6.89651E-01    1.23905E-03
    0.001558  1.65830E+00   -4.11612E-01    1.60639E+00   -1.29537E-03
    0.001579  1.43507E+00   -3.56481E-01    1.39008E+00   -1.39424E-03
    0.001600  1.14050E+00   -2.82836E-01    1.10486E+00   -7.15166E-04
    0.001622  1.96893E+00   -4.88862E-01    1.90727E+00   -6.18997E-04
    0.001644  1.36820E+00   -3.39007E-01    1.32552E+00    2.86356E-03
    0.001666  1.32039E+00   -3.27920E-01    1.27901E+00    9.41122E-04
    0.001689  1.59558E+00   -3.95423E-01    1.54579E+00    8.48757E-04
    0.001711  2.07303E+00   -5.16040E-01    2.00777E+00   -7.81832E-04
    0.001734  1.48154E+00   -3.67233E-01    1.43528E+00    2.25419E-03
    0.001758  1.90808E+00   -4.73162E-01    1.84846E+00    2.15693E-03
    0.001782  2.07482E+00   -5.15600E-01    2.00973E+00    1.04950E-03
    0.001806  1.04178E+00   -2.57869E-01    1.00933E+00   -2.68890E-04
    0.001830  1.02442E+00   -2.54491E-01    9.92271E-01   -3.20532E-03
    0.001855  1.93403E+00   -4.79314E-01    1.87367E+00   -1.41424E-03
    0.001880  1.42784E+00   -3.54023E-01    1.38322E+00   -3.65283E-04
    0.001905  1.52539E+00   -3.75844E-01    1.47833E+00    8.45622E-04
    0.001931  1.62770E+00   -4.04431E-01    1.57662E+00   -2.57952E-03
    0.001957  1.39708E+00   -3.46294E-01    1.35344E+00   -1.03190E-03
    0.001984  1.73824E+00   -4.30213E-01    1.68412E+00    1.87431E-04
    0.002011  2.34836E+00   -5.83468E-01    2.27470E+00    8.53040E-04
    0.002038  3.01097E+00   -7.47340E-01    2.91672E+00    6.72983E-06
    0.002065  2.26150E+00   -5.60380E-01    2.19093E+00    2.04271E-03
    0.002093  2.83727E+00   -7.06176E-01    2.74796E+00   -2.36345E-03
    0.002122  2.12367E+00   -5.27427E-01    2.05710E+00   -2.48803E-03
    0.002150  2.51830E+00   -6.23123E-01    2.43994E+00    2.52038E-03
    0.002179  2.48428E+00   -6.16622E-01    2.40650E+00    1.06956E-03
    0.002209  2.01609E+00   -5.00498E-01    1.95293E+00   -1.95779E-03
    0.002239  2.49818E+00   -6.19004E-01    2.42022E+00   -2.20881E-03
    0.002269  2.43767E+00   -6.02239E-01    2.36204E+00    1.52186E-03
    0.002300  1.74340E+00   -4.32052E-01    1.68895E+00   -1.74682E-03
    0.002331  2.44990E+00   -6.04549E-01    2.37408E+00    5.13545E-03
    0.002362  2.86270E+00   -7.11049E-01    2.77294E+00   -2.13112E-03
    0.002394  2.24522E+00   -5.56015E-01    2.17521E+00   -5.65689E-03
    0.002427  2.27724E+00   -5.60792E-01    2.20702E+00   -2.20557E-03
    0.002459  2.83514E+00   -7.01072E-01    2.74702E+00   -2.68201E-04
    0.002493  2.53584E+00   -6.25866E-01    2.45731E+00    6.45164E-03
    0.002526  1.73076E+00   -4.30797E-01    1.67621E+00   -1.73579E-03
    0.002561  2.70341E+00   -6.67703E-01    2.61956E+00   -1.80283E-03
    0.002595  1.89941E+00   -4.69396E-01    1.84040E+00   -7.79350E-04
    0.002630  2.61765E+00   -6.46328E-01    2.53650E+00    1.58101E-03
    0.002666  3.15910E+00   -7.83606E-01    3.06028E+00   -1.36310E-03
    0.002702  2.92422E+00   -7.24019E-01    2.83306E+00   -6.05349E-03
    0.002738  2.62248E+00   -6.47075E-01    2.54126E+00   -4.08595E-03
    0.002775  1.41569E+00   -3.45850E-01    1.37262E+00   -7.74551E-03
    0.002813  3.14704E+00   -7.79200E-01    3.04893E+00   -3.17353E-03
    0.002851  2.73882E+00   -6.76168E-01    2.65387E+00   -1.29116E-02
    0.002890  2.50045E+00   -6.12812E-01    2.42401E+00   -4.80401E-03
    0.002929  2.46949E+00   -6.09160E-01    2.39301E+00   -4.18425E-03
    0.002968  2.83186E+00   -6.98136E-01    2.74430E+00   -3.40837E-04
    0.003008  2.78212E+00   -6.85942E-01    2.69605E+00   -5.82932E-03
