# Mon Jul 22 14:51:11 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  1.23848E+00   -2.16411E-01    1.21943E+00    7.02575E-04
    0.001014  1.39466E+00   -2.43882E-01    1.37317E+00   -9.40317E-04
    0.001027  1.32286E+00   -2.31190E-01    1.30250E+00   -6.08156E-04
    0.001041  1.30320E+00   -2.27682E-01    1.28315E+00   -8.86471E-04
    0.001055  1.34948E+00   -2.35994E-01    1.32869E+00    3.99235E-05
    0.001069  1.55368E+00   -2.72132E-01    1.52966E+00   -4.92842E-05
    0.001084  1.62394E+00   -2.83848E-01    1.59894E+00   -1.18098E-03
    0.001099  1.48103E+00   -2.59076E-01    1.45820E+00   -3.79263E-04
    0.001113  1.82291E+00   -3.19169E-01    1.79475E+00   -1.63590E-04
    0.001128  1.02295E+00   -1.78264E-01    1.00729E+00    7.21006E-04
    0.001144  1.70801E+00   -2.98534E-01    1.68171E+00    5.51614E-04
    0.001159  1.15112E+00   -2.01079E-01    1.13342E+00    8.92844E-04
    0.001175  2.13334E+00   -3.73130E-01    2.10045E+00   -6.92077E-04
    0.001191  1.37794E+00   -2.40516E-01    1.35678E+00    3.16467E-04
    0.001207  1.29741E+00   -2.26549E-01    1.27747E+00    8.92616E-04
    0.001223  1.77222E+00   -3.09636E-01    1.74496E+00    1.97820E-04
    0.001240  1.49986E+00   -2.61853E-01    1.47682E+00   -9.17082E-05
    0.001257  2.53572E+00   -4.44288E-01    2.49649E+00    2.36655E-04
    0.001274  1.95955E+00   -3.43414E-01    1.92922E+00    6.83510E-04
    0.001291  2.12744E+00   -3.72183E-01    2.09463E+00    9.97042E-05
    0.001308  9.73997E-01   -1.70164E-01    9.59008E-01    1.24182E-03
    0.001326  2.60012E+00   -4.55301E-01    2.55994E+00    4.06419E-04
    0.001344  2.28999E+00   -4.00884E-01    2.25462E+00   -1.64678E-04
    0.001362  1.76388E+00   -3.08738E-01    1.73664E+00    5.77920E-05
    0.001380  3.10546E+00   -5.43725E-01    3.05749E+00    6.10565E-04
    0.001399  2.07229E+00   -3.61940E-01    2.04043E+00    1.13660E-03
    0.001418  2.11202E+00   -3.68428E-01    2.07963E+00   -1.82195E-04
    0.001437  2.47403E+00   -4.32427E-01    2.43594E+00   -3.36188E-04
    0.001457  3.41931E+00   -5.97790E-01    3.36664E+00    1.73380E-04
    0.001476  2.29680E+00   -4.01379E-01    2.26145E+00    8.70724E-04
    0.001496  2.98085E+00   -5.21058E-01    2.93494E+00    4.22086E-04
    0.001516  3.33705E+00   -5.83375E-01    3.28565E+00    1.87421E-04
    0.001537  1.61002E+00   -2.81514E-01    1.58520E+00   -1.55179E-03
    0.001558  1.71980E+00   -3.00637E-01    1.69330E+00   -2.37481E-03
    0.001579  3.08236E+00   -5.39505E-01    3.03476E+00   -3.02832E-03
    0.001600  2.28353E+00   -3.99580E-01    2.24828E+00   -1.86452E-04
    0.001622  2.32849E+00   -4.07163E-01    2.29259E+00   -2.57106E-03
