# Mon Jul 22 14:51:12 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  1.30323E-02   -1.17739E-02   -5.58704E-03    2.68879E-07
    0.001014  2.10241E-02   -1.89974E-02   -9.00627E-03    6.70726E-06
    0.001027  1.16086E-02   -1.04890E-02   -4.97401E-03   -6.34731E-06
    0.001041  1.49932E-02   -1.35472E-02   -6.42406E-03   -6.85802E-06
    0.001055  1.13945E-02   -1.02965E-02   -4.88003E-03    3.08782E-06
    0.001069  1.18269E-02   -1.06876E-02   -5.06467E-03    5.37585E-06
    0.001084  1.38686E-02   -1.25290E-02   -5.94643E-03    4.05587E-06
    0.001099  9.79447E-03   -8.85176E-03   -4.19253E-03   -3.01734E-06
    0.001113  1.39384E-02   -1.25902E-02   -5.98027E-03    4.47002E-06
    0.001128  1.96562E-02   -1.77580E-02   -8.42714E-03    5.19336E-06
    0.001144  9.59758E-03   -8.67185E-03   -4.11242E-03   -9.23058E-06
    0.001159  1.43325E-02   -1.29476E-02   -6.14639E-03   -1.01833E-06
    0.001175  1.78629E-02   -1.61438E-02   -7.64591E-03    1.67392E-06
    0.001191  1.69087E-02   -1.52778E-02   -7.24488E-03    5.05055E-06
    0.001207  1.51717E-02   -1.37021E-02   -6.51414E-03   -2.93644E-06
    0.001223  2.56642E-02   -2.31920E-02   -1.09900E-02   -1.97465E-05
    0.001240  2.00856E-02   -1.81429E-02   -8.61776E-03    4.80739E-06
    0.001257  2.05969E-02   -1.86103E-02   -8.82542E-03    8.17270E-06
    0.001274  1.79245E-02   -1.61929E-02   -7.68609E-03    9.63942E-07
    0.001291  2.22995E-02   -2.01426E-02   -9.56755E-03    2.32899E-05
    0.001308  1.28061E-02   -1.15735E-02   -5.48172E-03    6.68582E-06
    0.001326  1.28786E-02   -1.16348E-02   -5.52138E-03    1.47257E-05
    0.001344  2.42173E-02   -2.18851E-02   -1.03690E-02    9.39245E-06
    0.001362  1.90241E-02   -1.71921E-02   -8.14523E-03   -9.08763E-06
    0.001380  2.42809E-02   -2.19302E-02   -1.04223E-02   -2.17327E-05
    0.001399  1.80332E-02   -1.62996E-02   -7.71460E-03   -2.99974E-06
    0.001418  1.53739E-02   -1.38943E-02   -6.58031E-03    6.04982E-06
    0.001437  2.06881E-02   -1.86898E-02   -8.87042E-03   -1.10602E-05
    0.001457  2.05681E-02   -1.85764E-02   -8.82940E-03    1.29336E-05
    0.001476  2.44751E-02   -2.21113E-02   -1.04935E-02   -8.17655E-06
    0.001496  2.08071E-02   -1.88065E-02   -8.90206E-03   -1.32211E-05
    0.001516  2.58658E-02   -2.33611E-02   -1.11036E-02   -2.18171E-05
    0.001537  1.87628E-02   -1.69473E-02   -8.05113E-03    4.00880E-06
    0.001558  3.03181E-02   -2.73886E-02   -1.30016E-02    1.29127E-05
    0.001579  2.58445E-02   -2.33529E-02   -1.10712E-02   -2.20553E-05
    0.001600  3.21475E-02   -2.90424E-02   -1.37834E-02    7.27170E-06
    0.001622  2.29041E-02   -2.06918E-02   -9.82027E-03   -2.86471E-05
    0.001644  3.49359E-02   -3.15637E-02   -1.49746E-02    3.98402E-05
    0.001666  3.28717E-02   -2.96992E-02   -1.40889E-02    1.32303E-05
    0.001689  3.08360E-02   -2.78532E-02   -1.32305E-02   -1.70535E-05
    0.001711  2.29379E-02   -2.07060E-02   -9.86868E-03   -3.38926E-05
    0.001734  3.00738E-02   -2.71829E-02   -1.28649E-02    4.51690E-05
    0.001758  4.25168E-02   -3.84263E-02   -1.81955E-02    7.75456E-06
    0.001782  2.90346E-02   -2.62246E-02   -1.24602E-02    2.17722E-05
    0.001806  2.80355E-02   -2.53101E-02   -1.20570E-02   -2.52269E-05
    0.001830  4.03855E-02   -3.64949E-02   -1.72941E-02    1.42921E-05
    0.001855  2.67109E-02   -2.41410E-02   -1.14308E-02    4.53178E-05
    0.001880  3.67219E-02   -3.31720E-02   -1.57504E-02   -5.80684E-05
    0.001905  3.74896E-02   -3.38466E-02   -1.61196E-02   -1.54215E-05
    0.001931  4.03684E-02   -3.64836E-02   -1.72776E-02    9.13792E-05
    0.001957  5.07794E-02   -4.58887E-02   -2.17424E-02   -4.44142E-05
    0.001984  4.03410E-02   -3.64296E-02   -1.73276E-02    3.64840E-05
    0.002011  4.80842E-02   -4.34297E-02   -2.06376E-02    3.74788E-05
    0.002038  3.42348E-02   -3.09629E-02   -1.46042E-02   -4.06860E-05
    0.002065  3.05568E-02   -2.76044E-02   -1.31029E-02    1.34709E-05
    0.002093  3.11773E-02   -2.81678E-02   -1.33621E-02   -2.54988E-05
    0.002122  4.09079E-02   -3.69568E-02   -1.75380E-02    5.63547E-05
    0.002150  4.32433E-02   -3.90453E-02   -1.85850E-02    1.10744E-05
    0.002179  4.37138E-02   -3.94855E-02   -1.87546E-02   -7.30512E-05
    0.002209  4.11690E-02   -3.71912E-02   -1.76535E-02   -3.23418E-05
    0.002239  5.07587E-02   -4.58576E-02   -2.17593E-02   -2.41158E-05
    0.002269  4.00892E-02   -3.62397E-02   -1.71398E-02    3.85763E-05
    0.002300  4.20112E-02   -3.79373E-02   -1.80457E-02    1.32704E-05
    0.002331  3.07260E-02   -2.77719E-02   -1.31428E-02    2.95099E-05
    0.002362  4.86978E-02   -4.39691E-02   -2.09309E-02    4.40161E-05
    0.002394  4.37534E-02   -3.95715E-02   -1.86643E-02    2.43117E-05
    0.002427  3.91810E-02   -3.54461E-02   -1.66927E-02    3.31163E-05
    0.002459  4.52559E-02   -4.09460E-02   -1.92726E-02   -6.31287E-05
    0.002493  4.44359E-02   -4.01597E-02   -1.90180E-02   -1.52202E-05
    0.002526  5.64372E-02   -5.10183E-02   -2.41284E-02   -6.66739E-05
    0.002561  4.48188E-02   -4.05232E-02   -1.91436E-02   -1.08432E-04
    0.002595  4.66704E-02   -4.21962E-02   -1.99365E-02   -2.21675E-05
    0.002630  3.35450E-02   -3.03327E-02   -1.43208E-02    2.70441E-05
    0.002666  5.79693E-02   -5.23797E-02   -2.48331E-02    7.61041E-05
    0.002702  5.15900E-02   -4.66386E-02   -2.20511E-02   -3.35867E-05
    0.002738  4.58155E-02   -4.14528E-02   -1.95096E-02   -3.01578E-05
    0.002775  5.67640E-02   -5.13443E-02   -2.42024E-02   -1.76000E-04
    0.002813  4.79203E-02   -4.33333E-02   -2.04567E-02    5.84714E-05
    0.002851  4.53464E-02   -4.09989E-02   -1.93710E-02   -7.22068E-05
    0.002890  5.36635E-02   -4.85206E-02   -2.29200E-02   -4.45751E-05
    0.002929  6.21579E-02   -5.61874E-02   -2.65783E-02    4.16145E-05
    0.002968  4.88713E-02   -4.42370E-02   -2.07684E-02   -7.38731E-05
    0.003008  5.64023E-02   -5.10048E-02   -2.40747E-02   -5.74933E-05
    0.003049  6.07412E-02   -5.49557E-02   -2.58693E-02   -2.22136E-05
    0.003090  4.37332E-02   -3.95925E-02   -1.85719E-02   -3.47742E-05
    0.003132  4.60007E-02   -4.16211E-02   -1.95851E-02   -2.35096E-04
    0.003174  5.69968E-02   -5.15723E-02   -2.42638E-02   -8.16699E-05
    0.003217  5.10355E-02   -4.61939E-02   -2.16920E-02   -4.46249E-05
    0.003261  5.14541E-02   -4.65362E-02   -2.19475E-02   -2.19773E-04
    0.003305  5.40880E-02   -4.88902E-02   -2.31319E-02   -1.90190E-04
    0.003350  5.20014E-02   -4.70682E-02   -2.21035E-02   -9.69059E-05
    0.003395  5.35624E-02   -4.84752E-02   -2.27798E-02   -1.69453E-04
    0.003441  6.02793E-02   -5.45326E-02   -2.56829E-02   -1.54496E-04
    0.003487  6.80282E-02   -6.15075E-02   -2.90600E-02   -1.25038E-04
    0.003535  5.79022E-02   -5.24064E-02   -2.46176E-02   -1.46245E-04
    0.003582  6.57004E-02   -5.94254E-02   -2.80165E-02   -2.00254E-04
    0.003631  5.94548E-02   -5.38294E-02   -2.52403E-02   -1.17322E-04
    0.003680  6.01104E-02   -5.44318E-02   -2.55006E-02   -1.22634E-05
    0.003730  6.08935E-02   -5.51553E-02   -2.58009E-02   -1.99861E-04
    0.003780  6.00836E-02   -5.43904E-02   -2.55254E-02   -1.17193E-04
    0.003831  6.67939E-02   -6.04669E-02   -2.83716E-02   -1.91134E-04
    0.003883  6.58449E-02   -5.96555E-02   -2.78663E-02   -1.83359E-04
    0.003936  7.10987E-02   -6.43923E-02   -3.01380E-02   -3.47297E-04
    0.003989  7.74252E-02   -7.01178E-02   -3.28303E-02   -3.85148E-04
    0.004043  6.68998E-02   -6.05355E-02   -2.84746E-02   -3.62821E-04
    0.004097  4.96237E-02   -4.49204E-02   -2.10843E-02   -2.54906E-04
    0.004153  5.44305E-02   -4.92520E-02   -2.31671E-02   -3.24851E-04
    0.004209  7.02786E-02   -6.36054E-02   -2.98843E-02   -4.98161E-04
    0.004266  2.39930E-02   -2.16824E-02   -1.02724E-02   -6.96367E-05
    0.004323  6.34561E-02   -5.74356E-02   -2.69731E-02   -3.91514E-04
    0.004382  3.13381E-02   -2.83991E-02   -1.32438E-02   -5.21608E-05
    0.004441  2.99541E-04   -2.70547E-04   -1.28532E-04    8.77854E-08
    0.004501  5.38226E-03   -4.86010E-03   -2.31247E-03    5.34350E-06
    0.004562  1.27915E-02   -1.15551E-02   -5.48593E-03   -1.05191E-05
    0.004624  1.75964E-02   -1.58902E-02   -7.55748E-03   -1.09653E-05
    0.004686  2.40457E-02   -2.17100E-02   -1.03353E-02   -4.66810E-05
    0.004750  1.43353E-02   -1.29619E-02   -6.11684E-03    7.52985E-05
    0.004814  3.40982E-02   -3.07479E-02   -1.47326E-02   -2.15371E-05
    0.004879  3.46679E-02   -3.12404E-02   -1.50201E-02    8.18435E-05
    0.004945  4.67234E-02   -4.21857E-02   -2.00706E-02    4.52256E-06
    0.005012  3.62506E-02   -3.27226E-02   -1.55806E-02   -3.31398E-04
    0.005080  4.04421E-02   -3.64586E-02   -1.74847E-02    1.17099E-04
    0.005148  5.76195E-02   -5.20545E-02   -2.46821E-02    4.34168E-05
    0.005218  6.99717E-02   -6.31759E-02   -3.00556E-02   -5.46388E-05
    0.005289  1.02079E-01   -9.20150E-02   -4.41765E-02   -5.03122E-04
    0.005360  7.66150E-02   -6.91747E-02   -3.28988E-02   -7.12024E-05
    0.005433  1.08560E-01   -9.79466E-02   -4.67753E-02   -2.30826E-04
    0.005506  7.59608E-02   -6.84604E-02   -3.28646E-02   -1.10629E-04
    0.005580  8.45923E-02   -7.61257E-02   -3.68462E-02    7.25500E-04
    0.005656  9.18742E-02   -8.30243E-02   -3.92757E-02    2.33924E-04
    0.005732  9.29684E-02   -8.37950E-02   -4.02104E-02    4.15138E-04
    0.005810  1.19172E-01   -1.07415E-01   -5.15572E-02    2.62745E-04
    0.005888  8.06900E-02   -7.28925E-02   -3.45213E-02    6.82369E-04
