# Mon Jul 22 14:51:12 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  2.93276E-02   -2.69016E-02    1.16793E-02   -1.67672E-05
    0.001014  2.48533E-02   -2.28038E-02    9.88296E-03    7.41344E-07
    0.001027  2.25628E-02   -2.07013E-02    8.97383E-03    5.75318E-06
    0.001041  2.59803E-02   -2.38389E-02    1.03286E-02   -1.56482E-06
    0.001055  3.43765E-02   -3.15340E-02    1.36873E-02    2.77189E-05
    0.001069  2.85052E-02   -2.61484E-02    1.13491E-02    7.66563E-06
    0.001084  2.89238E-02   -2.65274E-02    1.15273E-02    2.38273E-06
    0.001099  3.75869E-02   -3.44713E-02    1.49830E-02    3.33842E-06
    0.001113  3.33610E-02   -3.06005E-02    1.32875E-02    2.71976E-05
    0.001128  4.35997E-02   -3.99956E-02    1.73573E-02   -1.52919E-05
    0.001144  3.73720E-02   -3.42960E-02    1.48472E-02   -2.50181E-05
    0.001159  4.81186E-02   -4.41470E-02    1.91421E-02   -2.68206E-06
    0.001175  3.21245E-02   -2.94672E-02    1.27927E-02   -1.26093E-05
    0.001191  5.72731E-02   -5.25425E-02    2.27922E-02    2.06770E-05
    0.001207  5.14688E-02   -4.72118E-02    2.04957E-02    2.81516E-05
    0.001223  3.84976E-02   -3.53147E-02    1.53272E-02   -2.22848E-05
    0.001240  2.41178E-02   -2.21178E-02    9.61546E-03   -4.95894E-05
    0.001257  5.07384E-02   -4.65538E-02    2.01766E-02   -2.16493E-05
    0.001274  5.34755E-02   -4.90663E-02    2.12626E-02   -3.46513E-05
    0.001291  4.75045E-02   -4.35954E-02    1.88704E-02    5.65719E-05
    0.001308  3.83530E-02   -3.51956E-02    1.52382E-02    6.65090E-06
    0.001326  6.04437E-02   -5.54604E-02    2.40327E-02    4.04679E-05
    0.001344  5.29016E-02   -4.85241E-02    2.10704E-02    4.49220E-05
    0.001362  4.97076E-02   -4.55997E-02    1.97862E-02   -1.89453E-05
    0.001380  4.98722E-02   -4.57495E-02    1.98541E-02   -3.40295E-05
    0.001399  6.42044E-02   -5.89199E-02    2.55072E-02    6.89762E-06
    0.001418  7.06941E-02   -6.48857E-02    2.80614E-02   -1.41001E-04
    0.001437  6.10060E-02   -5.59922E-02    2.42187E-02    1.84531E-05
    0.001457  6.81635E-02   -6.25654E-02    2.70515E-02    1.05852E-05
    0.001476  4.37276E-02   -4.00977E-02    1.74422E-02    2.44252E-05
    0.001496  4.11318E-02   -3.77171E-02    1.64074E-02   -1.55164E-05
    0.001516  4.79062E-02   -4.39399E-02    1.90852E-02    2.07583E-05
    0.001537  6.43359E-02   -5.90064E-02    2.56371E-02   -6.76609E-05
    0.001558  7.27824E-02   -6.68189E-02    2.88518E-02   -1.09548E-04
    0.001579  6.42407E-02   -5.89847E-02    2.54471E-02   -1.14091E-04
    0.001600  7.61926E-02   -6.99198E-02    3.02716E-02    8.12955E-05
    0.001622  7.26196E-02   -6.66829E-02    2.87561E-02   -1.91416E-05
    0.001644  6.96518E-02   -6.38890E-02    2.77390E-02    1.08025E-04
    0.001666  6.99660E-02   -6.41865E-02    2.78431E-02    7.11748E-05
    0.001689  7.25215E-02   -6.65356E-02    2.88493E-02    1.17078E-05
    0.001711  6.83724E-02   -6.27274E-02    2.72010E-02   -1.60251E-04
    0.001734  8.33262E-02   -7.64739E-02    3.30870E-02   -7.59033E-05
    0.001758  7.26371E-02   -6.66866E-02    2.87892E-02    2.50912E-05
    0.001782  9.20836E-02   -8.45311E-02    3.65192E-02    1.37084E-04
    0.001806  6.12839E-02   -5.62621E-02    2.42926E-02   -4.47978E-05
    0.001830  9.11732E-02   -8.36611E-02    3.62375E-02   -8.08026E-05
    0.001855  6.86927E-02   -6.30455E-02    2.72732E-02   -3.12264E-05
    0.001880  9.63177E-02   -8.83341E-02    3.83914E-02    4.59838E-05
    0.001905  7.47057E-02   -6.85012E-02    2.98026E-02    8.98241E-05
    0.001931  8.11239E-02   -7.43912E-02    3.23506E-02   -1.61796E-04
    0.001957  9.17202E-02   -8.42066E-02    3.63515E-02   -8.85465E-05
    0.001984  9.15515E-02   -8.39965E-02    3.64111E-02    1.04984E-04
    0.002011  7.98158E-02   -7.31849E-02    3.18445E-02   -4.88436E-05
    0.002038  8.83650E-02   -8.10286E-02    3.52463E-02    1.02733E-04
    0.002065  7.45268E-02   -6.83387E-02    2.97269E-02   -2.50337E-05
    0.002093  1.03626E-01   -9.51218E-02    4.11075E-02    2.11997E-05
    0.002122  1.20991E-01   -1.11037E-01    4.80505E-02   -2.98455E-04
    0.002150  6.87220E-02   -6.30087E-02    2.74238E-02    3.73750E-05
    0.002179  1.07168E-01   -9.82492E-02    4.27923E-02   -9.91442E-05
    0.002209  1.14596E-01   -1.05220E-01    4.53920E-02   -1.23983E-04
    0.002239  6.63541E-02   -6.08295E-02    2.64968E-02    1.93535E-04
    0.002269  7.70154E-02   -7.05876E-02    3.07912E-02   -7.86355E-06
    0.002300  1.08396E-01   -9.94223E-02    4.31755E-02    9.24214E-05
    0.002331  9.42368E-02   -8.63597E-02    3.77053E-02   -6.44439E-05
    0.002362  7.98973E-02   -7.32025E-02    3.20026E-02   -1.58148E-04
    0.002394  8.73632E-02   -8.00703E-02    3.49310E-02    4.20424E-05
    0.002427  8.77744E-02   -8.05421E-02    3.48787E-02    1.73009E-04
    0.002459  8.55214E-02   -7.83412E-02    3.42851E-02   -1.93914E-04
    0.002493  1.52667E-01   -1.40045E-01    6.07714E-02    1.32663E-04
    0.002526  1.49041E-01   -1.36782E-01    5.91844E-02    2.91683E-05
    0.002561  1.36920E-01   -1.25481E-01    5.47721E-02   -1.22005E-04
    0.002595  1.18026E-01   -1.08250E-01    4.70163E-02   -4.62951E-04
    0.002630  1.35154E-01   -1.23907E-01    5.39651E-02    6.69902E-05
    0.002666  1.45434E-01   -1.33343E-01    5.80419E-02   -1.15193E-05
    0.002702  1.35017E-01   -1.23750E-01    5.39802E-02   -3.10552E-04
    0.002738  1.25295E-01   -1.14853E-01    5.00580E-02   -1.58731E-04
    0.002775  1.12326E-01   -1.02930E-01    4.49520E-02   -5.51292E-04
    0.002813  1.20579E-01   -1.10424E-01    4.84136E-02   -1.35127E-04
    0.002851  1.07891E-01   -9.88233E-02    4.32766E-02    4.61389E-05
    0.002890  1.35791E-01   -1.24397E-01    5.44338E-02    7.32729E-04
    0.002929  1.28942E-01   -1.18082E-01    5.17734E-02   -2.33687E-04
    0.002968  1.13461E-01   -1.03992E-01    4.53592E-02   -2.31052E-04
    0.003008  1.20349E-01   -1.10184E-01    4.83888E-02   -1.54711E-06
    0.003049  1.44404E-01   -1.32279E-01    5.78994E-02   -1.48516E-04
    0.003090  1.48938E-01   -1.36418E-01    5.97543E-02    3.03384E-04
    0.003132  1.18121E-01   -1.08111E-01    4.75659E-02   -2.32774E-04
    0.003174  1.40752E-01   -1.28951E-01    5.63930E-02   -3.72710E-04
    0.003217  1.25343E-01   -1.14644E-01    5.06459E-02   -6.50477E-04
    0.003261  1.44434E-01   -1.32254E-01    5.80304E-02   -2.84931E-04
    0.003305  1.59095E-01   -1.45536E-01    6.42456E-02   -2.91362E-04
    0.003350  1.49068E-01   -1.36558E-01    5.97533E-02   -4.41058E-04
    0.003395  1.27316E-01   -1.16494E-01    5.13404E-02   -4.71225E-04
    0.003441  1.00097E-01   -9.14185E-02    4.07404E-02   -8.09730E-04
    0.003487  1.41995E-01   -1.30024E-01    5.70412E-02   -5.55075E-04
    0.003535  1.34928E-01   -1.23319E-01    5.47286E-02   -5.18197E-04
    0.003582  1.37232E-01   -1.25582E-01    5.53084E-02   -7.69269E-04
    0.003631  1.28250E-01   -1.17318E-01    5.17856E-02   -6.26245E-04
    0.003680  1.36403E-01   -1.24789E-01    5.50528E-02   -6.87396E-04
    0.003730  1.46393E-01   -1.33828E-01    5.93151E-02   -5.24612E-04
    0.003780  1.52137E-01   -1.39218E-01    6.13289E-02   -6.11853E-04
    0.003831  1.68195E-01   -1.54115E-01    6.73406E-02   -1.03666E-03
    0.003883  1.70244E-01   -1.55705E-01    6.88102E-02   -8.31281E-04
    0.003936  1.96899E-01   -1.80356E-01    7.89619E-02   -1.75152E-03
    0.003989  1.83945E-01   -1.68316E-01    7.41628E-02   -1.65663E-03
    0.004043  1.54475E-01   -1.41460E-01    6.20306E-02   -1.47520E-03
    0.004097  1.15122E-01   -1.05413E-01    4.62530E-02   -9.43271E-04
    0.004153  1.29260E-01   -1.18291E-01    5.20816E-02   -1.15948E-03
    0.004209  1.74607E-01   -1.59855E-01    7.02063E-02   -1.74836E-03
    0.004266  5.89083E-02   -5.40808E-02    2.33500E-02   -2.07470E-04
    0.004323  1.52153E-01   -1.39215E-01    6.13671E-02   -1.38128E-03
    0.004382  5.95840E-02   -5.46973E-02    2.35943E-02    7.53590E-05
    0.004441  7.24996E-04   -6.65258E-04    2.88076E-04    4.62438E-07
    0.004501  1.36834E-02   -1.25582E-02    5.43330E-03   -4.24056E-06
    0.004562  3.15570E-02   -2.89671E-02    1.25169E-02   -1.59867E-06
    0.004624  4.32427E-02   -3.97352E-02    1.70536E-02   -8.07383E-05
    0.004686  7.54318E-02   -6.92942E-02    2.97931E-02   -9.16456E-05
    0.004750  6.55632E-02   -6.01596E-02    2.60386E-02    2.46626E-04
    0.004814  8.03913E-02   -7.38695E-02    3.16880E-02   -1.56236E-04
    0.004879  7.58333E-02   -6.95963E-02    3.00720E-02    9.51649E-04
    0.004945  1.35228E-01   -1.24142E-01    5.35715E-02    5.64716E-05
    0.005012  1.41024E-01   -1.29505E-01    5.57613E-02    3.40136E-04
    0.005080  1.33706E-01   -1.22968E-01    5.24298E-02   -1.81191E-04
    0.005148  1.49606E-01   -1.37432E-01    5.90158E-02    2.07281E-04
    0.005218  6.72373E-02   -6.15706E-02    2.68730E-02    3.11007E-04
    0.005289  1.68078E-01   -1.54580E-01    6.58777E-02   -8.26508E-04
    0.005360  1.59887E-01   -1.46485E-01    6.38976E-02   -4.79885E-05
    0.005433  1.63322E-01   -1.49733E-01    6.50193E-02   -1.42957E-03
    0.005506  1.60890E-01   -1.47864E-01    6.32193E-02   -1.16430E-04
    0.005580  2.00909E-01   -1.84319E-01    7.97035E-02   -1.30052E-04
    0.005656  2.05818E-01   -1.88796E-01    8.16881E-02    5.70614E-04
    0.005732  2.19161E-01   -2.01337E-01    8.63038E-02   -8.10081E-04
    0.005810  3.13098E-01   -2.88046E-01    1.22493E-01   -2.47277E-03
    0.005888  2.54767E-01   -2.33915E-01    1.00621E-01    1.10053E-03
    0.005968  3.32834E-01   -3.06558E-01    1.29395E-01   -2.51123E-03
    0.006049  2.72602E-01   -2.50959E-01    1.06139E-01   -1.00669E-03
    0.006131  2.63979E-01   -2.43014E-01    1.02745E-01   -1.25057E-03
    0.006213  2.28879E-01   -2.10397E-01    8.96417E-02   -1.23374E-03
    0.006297  2.79534E-01   -2.56835E-01    1.09851E-01   -1.85329E-03
    0.006383  3.34537E-01   -3.07036E-01    1.32315E-01    3.03175E-03
    0.006469  3.23182E-01   -2.96771E-01    1.27410E-01    2.08772E-03
    0.006556  2.09442E-01   -1.92119E-01    8.27205E-02    7.18863E-04
    0.006645  2.81470E-01   -2.58739E-01    1.10222E-01    6.51840E-03
    0.006735  3.46389E-01   -3.17520E-01    1.37702E-01    1.12349E-03
    0.006826  3.97544E-01   -3.64983E-01    1.56897E-01    2.89107E-03
    0.006918  3.25673E-01   -2.99214E-01    1.27822E-01    2.35194E-04
    0.007012  3.36675E-01   -3.09485E-01    1.31763E-01   -1.01896E-03
    0.007107  2.22650E-01   -2.03387E-01    8.94817E-02   -3.55877E-03
    0.007203  3.30658E-01   -3.03252E-01    1.30817E-01    5.78099E-04
    0.007300  4.21181E-01   -3.85693E-01    1.68093E-01   -7.38528E-03
