# Mon Jul 22 14:51:12 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  7.78304E-03   -5.71858E-03   -5.27952E-03    1.11862E-07
    0.001014  1.46518E-02   -1.07731E-02   -9.93049E-03   -1.83862E-06
    0.001027  1.43505E-02   -1.05463E-02   -9.73199E-03    7.16978E-06
    0.001041  1.17384E-02   -8.62594E-03   -7.96138E-03    4.71428E-06
    0.001055  1.61327E-02   -1.18592E-02   -1.09372E-02   -6.43157E-06
    0.001069  1.18623E-02   -8.71548E-03   -8.04695E-03    3.09447E-06
    0.001084  7.31024E-03   -5.37277E-03   -4.95708E-03   -2.02806E-07
    0.001099  1.84520E-02   -1.35651E-02   -1.25086E-02    3.89114E-06
    0.001113  9.25765E-03   -6.80095E-03   -6.28099E-03   -8.97926E-06
    0.001128  1.39153E-02   -1.02253E-02   -9.43814E-03   -4.90515E-06
    0.001144  1.18973E-02   -8.74189E-03   -8.06997E-03    5.17410E-06
    0.001159  1.48669E-02   -1.09263E-02   -1.00816E-02    4.71200E-06
    0.001175  1.26798E-02   -9.31767E-03   -8.59982E-03    3.53631E-06
    0.001191  1.33932E-02   -9.84122E-03   -9.08441E-03    4.72064E-06
    0.001207  1.11458E-02   -8.19286E-03   -7.55677E-03    3.35712E-06
    0.001223  1.42452E-02   -1.04760E-02   -9.65285E-03   -6.45255E-07
    0.001240  7.55785E-03   -5.55286E-03   -5.12701E-03    7.98649E-06
    0.001257  1.87311E-02   -1.37692E-02   -1.26989E-02   -8.05901E-06
    0.001274  1.50172E-02   -1.10321E-02   -1.01886E-02   -6.73541E-07
    0.001291  1.59572E-02   -1.17338E-02   -1.08143E-02   -6.48664E-07
    0.001308  2.02656E-02   -1.48919E-02   -1.37450E-02   -1.37811E-06
    0.001326  2.20819E-02   -1.62294E-02   -1.49738E-02    9.66112E-07
    0.001344  1.89170E-02   -1.38998E-02   -1.28315E-02    8.87796E-06
    0.001362  1.97855E-02   -1.45428E-02   -1.34152E-02   -1.19316E-05
    0.001380  2.30118E-02   -1.69148E-02   -1.56023E-02    1.27347E-05
    0.001399  1.65085E-02   -1.21292E-02   -1.11987E-02   -1.00562E-05
    0.001418  2.34678E-02   -1.72445E-02   -1.59174E-02    2.50749E-05
    0.001437  1.90744E-02   -1.40196E-02   -1.29336E-02   -8.97824E-06
    0.001457  1.93535E-02   -1.42112E-02   -1.31376E-02   -6.86886E-06
    0.001476  1.98741E-02   -1.45993E-02   -1.34847E-02   -6.17938E-06
    0.001496  2.14031E-02   -1.57305E-02   -1.45134E-02   -9.90966E-06
    0.001516  2.17654E-02   -1.59852E-02   -1.47716E-02    2.05678E-05
    0.001537  1.71645E-02   -1.26192E-02   -1.16350E-02    2.11555E-05
    0.001558  2.48032E-02   -1.82221E-02   -1.68270E-02   -6.09695E-06
    0.001579  1.68545E-02   -1.23931E-02   -1.14229E-02   -1.10797E-05
    0.001600  1.61132E-02   -1.18412E-02   -1.09278E-02   -1.70874E-05
    0.001622  2.99192E-02   -2.19686E-02   -2.03108E-02    4.57199E-06
    0.001644  3.35339E-02   -2.46498E-02   -2.27354E-02    2.60881E-05
    0.001666  1.80069E-02   -1.32446E-02   -1.21993E-02   -8.67307E-06
    0.001689  2.91118E-02   -2.13842E-02   -1.97537E-02    2.47143E-05
    0.001711  2.24133E-02   -1.64837E-02   -1.51867E-02    1.72287E-05
    0.001734  2.94387E-02   -2.16133E-02   -1.99873E-02   -1.24042E-05
    0.001758  2.65019E-02   -1.94788E-02   -1.79699E-02    4.30908E-06
    0.001782  2.13818E-02   -1.57262E-02   -1.44865E-02   -1.56573E-05
    0.001806  3.29139E-02   -2.41467E-02   -2.23663E-02    1.72464E-05
    0.001830  3.27410E-02   -2.40619E-02   -2.22033E-02    1.93765E-05
    0.001855  2.49326E-02   -1.83126E-02   -1.69195E-02   -2.74336E-06
    0.001880  3.38613E-02   -2.48832E-02   -2.29652E-02    8.79235E-06
    0.001905  2.85105E-02   -2.09660E-02   -1.93199E-02   -1.47250E-05
    0.001931  3.18136E-02   -2.33899E-02   -2.15638E-02    2.78482E-05
    0.001957  3.67702E-02   -2.70166E-02   -2.49428E-02   -2.73651E-05
    0.001984  3.37295E-02   -2.47583E-02   -2.29061E-02   -4.23918E-05
    0.002011  3.25763E-02   -2.39020E-02   -2.21334E-02   -1.86396E-05
    0.002038  3.27609E-02   -2.40706E-02   -2.22232E-02    3.58735E-05
    0.002065  3.15161E-02   -2.31403E-02   -2.13958E-02    9.03992E-06
    0.002093  3.78583E-02   -2.78308E-02   -2.56646E-02   -6.95564E-06
    0.002122  2.97160E-02   -2.18544E-02   -2.01345E-02    9.10065E-06
    0.002150  4.10279E-02   -3.01907E-02   -2.77810E-02    2.69105E-05
    0.002179  2.91121E-02   -2.14061E-02   -1.97300E-02   -1.20373E-05
    0.002209  3.32841E-02   -2.44641E-02   -2.25678E-02    3.28930E-06
    0.002239  2.38252E-02   -1.75278E-02   -1.61364E-02   -1.55059E-05
    0.002269  4.30118E-02   -3.16233E-02   -2.91539E-02    4.94335E-05
    0.002300  3.14803E-02   -2.31530E-02   -2.13287E-02   -3.10724E-05
    0.002331  3.09439E-02   -2.27194E-02   -2.10078E-02    4.35364E-06
    0.002362  3.18658E-02   -2.34493E-02   -2.15762E-02   -1.10230E-05
    0.002394  4.02353E-02   -2.96100E-02   -2.72414E-02    1.99986E-05
    0.002427  4.35847E-02   -3.20777E-02   -2.95059E-02   -3.50808E-05
    0.002459  4.03823E-02   -2.96569E-02   -2.74071E-02   -4.18402E-05
    0.002493  3.50402E-02   -2.57396E-02   -2.37748E-02   -4.26114E-07
    0.002526  2.76393E-02   -2.03575E-02   -1.86941E-02    6.06033E-06
    0.002561  4.84961E-02   -3.56517E-02   -3.28751E-02   -2.10758E-06
    0.002595  4.12691E-02   -3.03626E-02   -2.79501E-02   -1.42978E-05
    0.002630  3.61802E-02   -2.66570E-02   -2.44615E-02   -5.37740E-05
    0.002666  4.83311E-02   -3.55659E-02   -3.27248E-02   -1.76685E-07
    0.002702  3.88923E-02   -2.85806E-02   -2.63765E-02    2.57069E-05
    0.002738  4.11346E-02   -3.02505E-02   -2.78727E-02   -1.11612E-04
    0.002775  4.21962E-02   -3.10349E-02   -2.85881E-02    2.12396E-05
    0.002813  4.78658E-02   -3.51987E-02   -3.24364E-02    6.97833E-05
    0.002851  4.35308E-02   -3.20678E-02   -2.94368E-02   -9.25675E-05
    0.002890  4.42634E-02   -3.25875E-02   -2.99540E-02   -5.40960E-05
    0.002929  4.76217E-02   -3.50855E-02   -3.21992E-02    4.22719E-06
    0.002968  4.03982E-02   -2.97409E-02   -2.73392E-02   -1.36856E-04
    0.003008  4.22021E-02   -3.10520E-02   -2.85780E-02   -1.66574E-04
    0.003049  4.60325E-02   -3.38682E-02   -3.11742E-02   -1.05555E-04
    0.003090  4.28645E-02   -3.15538E-02   -2.90108E-02   -1.04436E-04
    0.003132  4.52671E-02   -3.33241E-02   -3.06353E-02   -1.14605E-04
    0.003174  4.77128E-02   -3.51430E-02   -3.22710E-02    1.28057E-06
    0.003217  4.48222E-02   -3.30134E-02   -3.03165E-02    5.81246E-06
    0.003261  4.67021E-02   -3.44330E-02   -3.15499E-02   -4.41204E-05
    0.003305  4.56177E-02   -3.35932E-02   -3.08611E-02   -3.37017E-05
    0.003350  5.37175E-02   -3.95572E-02   -3.63417E-02   -1.87278E-05
    0.003395  4.49669E-02   -3.31711E-02   -3.03581E-02   -4.64821E-06
    0.003441  5.58745E-02   -4.11332E-02   -3.78144E-02   -2.26749E-05
    0.003487  4.76792E-02   -3.51402E-02   -3.22240E-02   -7.20024E-05
    0.003535  4.73675E-02   -3.48913E-02   -3.20345E-02   -8.12436E-05
    0.003582  5.00133E-02   -3.68919E-02   -3.37675E-02   -1.13209E-04
    0.003631  4.87539E-02   -3.59086E-02   -3.29763E-02   -1.54039E-04
    0.003680  5.42689E-02   -4.00346E-02   -3.66368E-02   -1.10132E-04
    0.003730  4.85255E-02   -3.57664E-02   -3.27935E-02   -8.98872E-05
    0.003780  5.02960E-02   -3.70406E-02   -3.40232E-02   -1.57128E-04
    0.003831  4.90943E-02   -3.62169E-02   -3.31434E-02   -1.38005E-04
    0.003883  5.85142E-02   -4.31208E-02   -3.95527E-02   -1.09174E-04
    0.003936  6.44039E-02   -4.75259E-02   -4.34626E-02   -2.29871E-04
    0.003989  6.52870E-02   -4.81215E-02   -4.41197E-02   -3.22629E-04
    0.004043  5.63131E-02   -4.14582E-02   -3.81088E-02   -2.31143E-04
    0.004097  4.26544E-02   -3.14096E-02   -2.88578E-02   -1.79523E-04
    0.004153  4.48851E-02   -3.30861E-02   -3.03302E-02   -1.70216E-04
    0.004209  5.84874E-02   -4.30627E-02   -3.95760E-02   -2.76233E-04
    0.004266  1.78303E-02   -1.31113E-02   -1.20833E-02   -5.14065E-05
    0.004323  5.52346E-02   -4.07039E-02   -3.73356E-02   -2.45434E-04
    0.004382  2.32216E-02   -1.71017E-02   -1.57074E-02   -6.34970E-05
    0.004441  2.25855E-04   -1.65814E-04   -1.53337E-04    2.01910E-08
    0.004501  4.89456E-03   -3.59708E-03   -3.31925E-03    4.25954E-08
    0.004562  5.62109E-03   -4.12092E-03   -3.82264E-03    9.36302E-06
    0.004624  1.42136E-02   -1.04325E-02   -9.65252E-03   -2.15283E-05
    0.004686  1.92510E-02   -1.41304E-02   -1.30725E-02    4.17018E-05
    0.004750  2.44205E-02   -1.79336E-02   -1.65729E-02    1.19578E-04
    0.004814  2.27400E-02   -1.66635E-02   -1.54714E-02   -1.06962E-05
    0.004879  2.51864E-02   -1.84519E-02   -1.71411E-02    3.24477E-05
    0.004945  3.44712E-02   -2.53488E-02   -2.33571E-02    5.42955E-05
    0.005012  5.07363E-02   -3.71966E-02   -3.45008E-02   -1.88850E-04
    0.005080  6.94075E-02   -5.08077E-02   -4.72804E-02   -2.14106E-04
    0.005148  5.25417E-02   -3.83915E-02   -3.58617E-02    1.75703E-04
    0.005218  7.86603E-02   -5.74721E-02   -5.36981E-02    1.49946E-05
    0.005289  5.86426E-02   -4.29586E-02   -3.99065E-02    8.98424E-05
    0.005360  6.09023E-02   -4.47559E-02   -4.12907E-02    2.15050E-04
    0.005433  7.03712E-02   -5.19468E-02   -4.74602E-02    2.95476E-04
    0.005506  7.05216E-02   -5.19229E-02   -4.77077E-02   -3.42459E-04
    0.005580  8.74785E-02   -6.44794E-02   -5.90989E-02    5.08001E-05
    0.005656  5.75382E-02   -4.21721E-02   -3.91197E-02    7.67558E-05
    0.005732  7.33450E-02   -5.36188E-02   -5.00184E-02   -4.94298E-04
    0.005810  5.54580E-02   -4.06662E-02   -3.76720E-02    3.24758E-05
    0.005888  9.43694E-02   -6.91591E-02   -6.41785E-02    5.47613E-04
    0.005968  1.02738E-01   -7.56706E-02   -6.94563E-02    2.71438E-04
    0.006049  8.92927E-02   -6.55831E-02   -6.05671E-02   -4.12797E-04
    0.006131  8.37225E-02   -6.15471E-02   -5.67246E-02    1.65444E-04
    0.006213  4.10059E-02   -3.02267E-02   -2.76674E-02   -5.58238E-04
    0.006297  1.04180E-01   -7.66819E-02   -7.04722E-02   -6.12089E-04
