# Mon Jul 22 14:51:12 2013
# Size integrated effective scattering matrix elements for BARE-GR-S
# model of Zubko, Dwek, and Arendt 2004, ApJS, 152, 211
# Model contains a mixture of PAH, graphtic, and silicate grains.
# S11(a), S12(a), S33(a), and S34(a) for each component were integrated
# over the appropriate ZDA size distribution and summed to produce the
# effective scattering matrix elements. Integrals were weighted by the
# appropriate C_sca(a): 
#    S11_eff = SUM(INT[S11(a,i)C_sca(a,i)f(a)]/INT[C_sca(i,a)f(a)])
#  
# Sij and all grain properties computed using:
#   Light Scattering by Multilayer Spherical Particles               
#   copyright (c) 1997-2002 by Victor Zubko,                         
#   NASA Goddard Space Flight Center, Greenbelt, MD                  
#  Converted to IDL by K. Misselt, 8/02, UofA.                       
# with exception of the PAH component.
# Graphitic component was computed for both perpendicular and parallel
# modes and summed using 2/3:1/3 after the Mie calculation.
#  
# Wave [um]       S11            S12            S33            S34
    0.001000  1.62243E-01   -8.20416E-02    1.39971E-01    8.56101E-06
    0.001014  1.64558E-01   -8.31736E-02    1.41991E-01   -7.86673E-05
    0.001027  1.34872E-01   -6.81470E-02    1.16389E-01    1.69698E-05
    0.001041  2.19838E-01   -1.11160E-01    1.89664E-01    2.46745E-05
    0.001055  1.71741E-01   -8.68416E-02    1.48167E-01   -6.95025E-05
    0.001069  2.21483E-01   -1.11970E-01    1.91095E-01   -1.88626E-05
    0.001084  1.38506E-01   -7.00134E-02    1.19507E-01   -1.21611E-04
    0.001099  1.14629E-01   -5.79326E-02    9.89114E-02   -9.19834E-05
    0.001113  1.29649E-01   -6.55168E-02    1.11876E-01    6.76714E-06
    0.001128  1.96875E-01   -9.95116E-02    1.69874E-01   -4.75130E-05
    0.001144  2.11623E-01   -1.06989E-01    1.82585E-01   -6.50575E-05
    0.001159  2.00577E-01   -1.01453E-01    1.73027E-01   -1.18559E-04
    0.001175  2.15130E-01   -1.08776E-01    1.85603E-01   -8.21434E-05
    0.001191  2.38025E-01   -1.20396E-01    2.05331E-01   -1.58384E-04
    0.001207  1.93662E-01   -9.79314E-02    1.67075E-01   -9.89350E-05
    0.001223  1.83623E-01   -9.28040E-02    1.58444E-01    7.07432E-05
    0.001240  1.67057E-01   -8.44370E-02    1.44147E-01    2.34308E-04
    0.001257  2.03756E-01   -1.03037E-01    1.75783E-01   -1.98888E-06
    0.001274  2.25454E-01   -1.13990E-01    1.94513E-01    3.46543E-05
    0.001291  2.01940E-01   -1.02144E-01    1.74202E-01    4.52349E-05
    0.001308  2.49213E-01   -1.25980E-01    2.15024E-01    1.59812E-04
    0.001326  1.95285E-01   -9.88289E-02    1.68430E-01   -1.41133E-04
    0.001344  2.94022E-01   -1.48631E-01    2.53686E-01   -2.53518E-04
    0.001362  1.91052E-01   -9.66537E-02    1.64798E-01   -1.38564E-04
    0.001380  2.58397E-01   -1.30664E-01    2.22924E-01    2.08290E-04
    0.001399  2.06590E-01   -1.04607E-01    1.78146E-01    2.29703E-04
    0.001418  2.45621E-01   -1.24169E-01    2.11921E-01   -1.29362E-04
    0.001437  2.82575E-01   -1.42945E-01    2.43751E-01   -1.80701E-04
    0.001457  2.74420E-01   -1.38848E-01    2.36699E-01    6.14622E-06
    0.001476  2.28329E-01   -1.15543E-01    1.96934E-01   -2.00035E-04
    0.001496  2.68176E-01   -1.35570E-01    2.31382E-01    1.04368E-05
    0.001516  2.08435E-01   -1.05269E-01    1.79895E-01    1.49973E-04
    0.001537  3.16561E-01   -1.60113E-01    2.73081E-01    1.85874E-04
    0.001558  3.84653E-01   -1.94766E-01    3.31697E-01   -3.24312E-04
    0.001579  1.83554E-01   -9.29869E-02    1.58254E-01   -1.97646E-04
    0.001600  3.29910E-01   -1.66685E-01    2.84701E-01    1.80828E-05
    0.001622  3.58839E-01   -1.81590E-01    3.09496E-01   -3.22126E-04
    0.001644  1.91579E-01   -9.68349E-02    1.65298E-01    2.57350E-04
    0.001666  2.45344E-01   -1.23870E-01    2.11772E-01    3.05123E-04
    0.001689  3.51656E-01   -1.77793E-01    3.03395E-01    3.77116E-04
    0.001711  2.98253E-01   -1.51034E-01    2.57178E-01    2.22433E-04
    0.001734  2.34031E-01   -1.18209E-01    2.01976E-01   -4.01070E-06
    0.001758  2.74573E-01   -1.38463E-01    2.37097E-01    2.72426E-04
    0.001782  2.81047E-01   -1.42075E-01    2.42484E-01    3.34057E-04
    0.001806  2.45875E-01   -1.24091E-01    2.12254E-01    4.72400E-05
    0.001830  5.63142E-01   -2.84764E-01    4.85829E-01    1.59441E-04
    0.001855  5.02493E-01   -2.54943E-01    4.33013E-01   -1.94283E-04
    0.001880  4.96738E-01   -2.51790E-01    4.28189E-01    3.20826E-04
    0.001905  3.67616E-01   -1.86217E-01    3.16954E-01   -2.21276E-04
    0.001931  4.96766E-01   -2.51494E-01    4.28393E-01    1.77789E-04
    0.001957  5.50663E-01   -2.79050E-01    4.74716E-01    4.92839E-04
    0.001984  4.81935E-01   -2.44302E-01    4.15418E-01    1.50792E-04
    0.002011  4.64937E-01   -2.35500E-01    4.00871E-01    3.11418E-04
    0.002038  3.12995E-01   -1.58480E-01    2.69894E-01   -5.06251E-04
    0.002065  3.95928E-01   -1.99731E-01    3.41841E-01   -2.48845E-05
    0.002093  3.55590E-01   -1.79336E-01    3.07038E-01   -1.26509E-04
    0.002122  5.66519E-01   -2.86226E-01    4.88880E-01    1.04956E-03
    0.002150  4.12221E-01   -2.08563E-01    3.55551E-01    8.27096E-05
    0.002179  3.61940E-01   -1.82718E-01    3.12413E-01   -7.15452E-04
    0.002209  4.38049E-01   -2.21011E-01    3.78186E-01    3.88160E-05
    0.002239  4.96116E-01   -2.50871E-01    4.27993E-01   -6.99101E-04
    0.002269  6.21713E-01   -3.14524E-01    5.36269E-01    6.48321E-04
    0.002300  4.37905E-01   -2.21407E-01    3.77789E-01    7.66122E-04
    0.002331  5.52389E-01   -2.79276E-01    4.76570E-01   -2.37124E-04
    0.002362  4.06163E-01   -2.05590E-01    3.50262E-01   -1.28857E-03
    0.002394  5.95134E-01   -3.00665E-01    5.13576E-01   -2.71810E-04
    0.002427  6.45386E-01   -3.26617E-01    5.56618E-01    4.26639E-04
    0.002459  5.80341E-01   -2.94045E-01    5.00313E-01   -5.10646E-04
    0.002493  4.60891E-01   -2.32603E-01    3.97862E-01    7.56486E-04
    0.002526  2.80816E-01   -1.40272E-01    2.43237E-01    3.89511E-04
