# DUSTEM: Heat Capacity 
# 
# 
# 
# nr of sizes
# sizes (microns)
# nr of T-values
# log T(K) log C_1...log C_ns (erg/K/cm3)
          30
 3.0000E-04  3.3056E-04  3.6424E-04  4.0135E-04  4.4223E-04  4.8729E-04  5.3693E-04  5.9163E-04  6.5190E-04  7.1832E-04  7.9150E-04  8.7213E-04  9.6098E-04  1.0589E-03  1.1668E-03  1.2856E-03  1.4166E-03  1.5609E-03  1.7199E-03  1.8951E-03  2.0882E-03  2.3010E-03  2.5354E-03  2.7937E-03  3.0783E-03  3.3919E-03  3.7374E-03  4.1182E-03  4.5377E-03  5.0000E-03
          30
-1.0000E+00  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01  4.8983E-01
-8.3797E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01  9.1326E-01
-6.7593E-01  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00  1.2373E+00
-5.1390E-01  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00  1.5614E+00
-3.5187E-01  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00  1.8855E+00
-1.8983E-01  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00  2.2095E+00
-2.7799E-02  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00  2.5336E+00
 1.3423E-01  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00  2.8577E+00
 2.9627E-01  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00  3.1817E+00
 4.5830E-01  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00  3.5058E+00
 6.2033E-01  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00  3.8299E+00
 7.8237E-01  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00  4.1539E+00
 9.4440E-01  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00  4.4780E+00
 1.1064E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00  4.8021E+00
 1.2685E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00  5.1261E+00
 1.4305E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00  5.4502E+00
 1.5925E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00  5.7743E+00
 1.7546E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00  6.0978E+00
 1.9166E+00  6.4160E+00  6.4160E+00  6.4160E+00  6.4160E+00  6.4159E+00  6.4159E+00  6.4159E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00  6.4158E+00
 2.0786E+00  6.7144E+00  6.7144E+00  6.7144E+00  6.7139E+00  6.7133E+00  6.7128E+00  6.7124E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00  6.7120E+00
 2.2407E+00  6.9804E+00  6.9804E+00  6.9804E+00  6.9784E+00  6.9758E+00  6.9736E+00  6.9716E+00  6.9699E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00  6.9698E+00
 2.4027E+00  7.2132E+00  7.2132E+00  7.2132E+00  7.2084E+00  7.2021E+00  7.1967E+00  7.1919E+00  7.1877E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00  7.1874E+00
 2.5647E+00  7.4107E+00  7.4107E+00  7.4107E+00  7.4031E+00  7.3931E+00  7.3842E+00  7.3764E+00  7.3695E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00  7.3690E+00
 2.7268E+00  7.5648E+00  7.5648E+00  7.5648E+00  7.5553E+00  7.5426E+00  7.5314E+00  7.5215E+00  7.5127E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00  7.5120E+00
