 6.2033E-01  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00  1.4513E+00
 7.8237E-01  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00  1.9374E+00
 9.4440E-01  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00  2.4235E+00
 1.1064E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00  2.9096E+00
 1.2685E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00  3.3957E+00
 1.4305E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00  3.8818E+00
 1.5925E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00  4.3679E+00
 1.7546E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00  4.8540E+00
 1.9166E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00  5.3401E+00
 2.0786E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00  5.8257E+00
 2.2407E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00  6.3028E+00
 2.4027E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00  6.7387E+00
 2.5647E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00  7.0897E+00
 2.7268E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00  7.3371E+00
 2.8888E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00  7.4912E+00
 3.0508E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00  7.5779E+00
 3.2129E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00  7.6231E+00
 3.3749E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00  7.6457E+00
 3.5369E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00  7.6567E+00
 3.6990E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00  7.6646E+00
