# g=<cos(theta)>  scattering factors for DUSTEM
#
# nsize (number of sampled sizes in this file)
# sizes (microns)
# g values: g(size1),...., g(sizeN)
#
          98
 3.0000E-04  3.3162E-04  3.6658E-04  4.0522E-04  4.4794E-04  4.9516E-04  5.4735E-04  6.0505E-04  6.6883E-04  7.3933E-04  8.1727E-04  9.0342E-04  9.9865E-04  1.1039E-03  1.2203E-03  1.3489E-03  1.4911E-03  1.6483E-03  1.8220E-03  2.0141E-03  2.2264E-03  2.4611E-03  2.7205E-03  3.0073E-03  3.3243E-03  3.6747E-03  4.0621E-03  4.4903E-03  4.9636E-03  5.4869E-03  6.0652E-03  6.7046E-03  7.4113E-03  8.1926E-03  9.0562E-03  1.0011E-02  1.1066E-02  1.2233E-02  1.3522E-02  1.4947E-02  1.6523E-02  1.8265E-02  2.0190E-02  2.2318E-02  2.4671E-02  2.7272E-02  3.0146E-02  3.3324E-02  3.6837E-02  4.0720E-02  4.5012E-02  4.9757E-02  5.5002E-02  6.0800E-02  6.7209E-02  7.4294E-02  8.2125E-02  9.0782E-02  1.0035E-01  1.1093E-01  1.2262E-01  1.3555E-01  1.4984E-01  1.6563E-01  1.8309E-01  2.0239E-01  2.2373E-01  2.4731E-01  2.7338E-01  3.0220E-01  3.3405E-01  3.6927E-01  4.0819E-01  4.5122E-01  4.9878E-01  5.5136E-01  6.0948E-01  6.7373E-01  7.4475E-01  8.2325E-01  9.1004E-01  1.0060E+00  1.1120E+00  1.2292E+00  1.3588E+00  1.5020E+00  1.6604E+00  1.8354E+00  2.0289E+00  2.2427E+00  2.4791E+00  2.7405E+00  3.0293E+00  3.3487E+00  3.7017E+00  4.0919E+00  4.5232E+00  5.0000E+00
#### g-factor ####              (lines are lambda from LAMBDA.DAT and columns are the N sizes)
 3.3534E-04  4.0977E-04  5.0075E-04  6.1193E-04  7.4785E-04  9.1398E-04  1.1171E-03  1.3654E-03  1.6690E-03  2.0403E-03  2.4945E-03  3.0500E-03  3.7297E-03  4.5616E-03  5.5801E-03  6.8275E-03  8.3559E-03  1.0230E-02  1.2529E-02  1.5354E-02  1.8831E-02  2.3108E-02  2.8374E-02  3.4864E-02  4.2879E-02  5.2786E-02  6.5048E-02  8.0243E-02  9.9081E-02  1.2242E-01  1.5128E-01  1.8675E-01  2.3004E-01  2.8210E-01  3.4335E-01  4.1315E-01  4.8944E-01  5.6740E-01  6.4098E-01  7.0439E-01  7.5415E-01  7.9043E-01  8.1685E-01  8.3965E-01  8.6407E-01  8.8629E-01  9.0160E-01  9.1323E-01  9.2487E-01  9.3478E-01  9.4212E-01  9.4829E-01  9.5328E-01  9.5712E-01  9.6019E-01  9.6254E-01  9.6438E-01  9.6582E-01  9.6700E-01  9.6801E-01  9.6892E-01  9.6979E-01  9.7060E-01  9.7136E-01  9.7206E-01  9.7269E-01  9.7327E-01  9.7378E-01  9.7425E-01  9.7468E-01  9.7505E-01  9.7539E-01  9.7570E-01  9.7597E-01  9.7613E-01  9.7641E-01  9.7607E-01  9.6725E-01  9.6915E-01  9.4412E-01  9.4048E-01  7.2227E-01  8.8905E-01  5.2445E-01  8.3460E-01  9.6214E-01  8.6020E-01  8.7683E-01  8.6517E-01  8.3167E-01  6.2583E-01  0.0000E+00  4.5948E-01  2.8346E-01  3.0249E-01  2.2950E-01  1.3086E-01  3.9563E-02
 3.2414E-04  3.9609E-04  4.8403E-04  5.9149E-04  7.2287E-04  8.8345E-04  1.0798E-03  1.3198E-03  1.6133E-03  1.9722E-03  2.4111E-03  2.9481E-03  3.6050E-03  4.4091E-03  5.3935E-03  6.5990E-03  8.0762E-03  9.8871E-03  1.2109E-02  1.4839E-02  1.8199E-02  2.2332E-02  2.7420E-02  3.3691E-02  4.1434E-02  5.1005E-02  6.2852E-02  7.7533E-02  9.5738E-02  1.1830E-01  1.4622E-01  1.8058E-01  2.2258E-01  2.7322E-01  3.3304E-01  4.0156E-01  4.7706E-01  5.5501E-01  6.2955E-01  6.9473E-01  7.4671E-01  7.8508E-01  8.1288E-01  8.3599E-01  8.6021E-01  8.8291E-01  8.9918E-01  9.1120E-01  9.2276E-01  9.3296E-01  9.4055E-01  9.4679E-01  9.5192E-01  9.5585E-01  9.5900E-01  9.6142E-01  9.6332E-01  9.6482E-01  9.6605E-01  9.6712E-01  9.6809E-01  9.6899E-01  9.6984E-01  9.7062E-01  9.7134E-01  9.7200E-01  9.7259E-01  9.7312E-01  9.7360E-01  9.7404E-01  9.7442E-01  9.7477E-01  9.7508E-01  9.7536E-01  9.7553E-01  9.7567E-01  9.7517E-01  9.7467E-01  9.3216E-01  9.6188E-01  8.5237E-01  8.3831E-01  8.8645E-01  9.2410E-01  9.1152E-01  9.5752E-01  9.1223E-01  9.0789E-01  8.3024E-01  7.7913E-01  6.9540E-01  5.1479E-01  2.0853E-01  3.4280E-01  9.6926E-02  1.3803E-01  7.5246E-02  0.0000E+00
 3.1330E-04  3.8284E-04  4.6784E-04  5.7171E-04  6.9869E-04  8.5390E-04  1.0437E-03  1.2756E-03  1.5593E-03  1.9062E-03  2.3304E-03  2.8494E-03  3.4844E-03  4.2615E-03  5.2128E-03  6.3780E-03  7.8055E-03  9.5556E-03  1.1702E-02  1.4341E-02  1.7588E-02  2.1581E-02  2.6497E-02  3.2556E-02  4.0036E-02  4.9282E-02  6.0728E-02  7.4912E-02  9.2503E-02  1.1432E-01  1.4132E-01  1.7459E-01  2.1533E-01  2.6457E-01  3.2295E-01  3.9015E-01  4.6478E-01  5.4260E-01  6.1792E-01  6.8476E-01  7.3890E-01  7.7938E-01  8.0871E-01  8.3231E-01  8.5636E-01  8.7940E-01  8.9658E-01  9.0914E-01  9.2064E-01  9.3107E-01  9.3893E-01  9.4527E-01  9.5052E-01  9.5455E-01  9.5778E-01  9.6026E-01  9.6223E-01  9.6379E-01  9.6509E-01  9.6621E-01  9.6723E-01  9.6817E-01  9.6906E-01  9.6987E-01  9.7061E-01  9.7129E-01  9.7189E-01  9.7244E-01  9.7294E-01  9.7338E-01  9.7378E-01  9.7413E-01  9.7445E-01  9.7473E-01  9.7465E-01  9.7496E-01  9.7456E-01  9.6963E-01  9.6865E-01  8.4938E-01  9.0394E-01  8.7615E-01  8.0707E-01  6.5307E-01  9.4757E-01  9.4432E-01  7.2437E-01  9.0000E-01  8.5475E-01  3.9278E-01  5.5187E-01  5.2041E-01  4.4788E-01  3.2787E-01  2.8068E-01  8.1670E-02  7.8443E-02  5.6236E-02
 3.0281E-04  3.7002E-04  4.5217E-04  5.5257E-04  6.7529E-04  8.2530E-04  1.0087E-03  1.2329E-03  1.5071E-03  1.8423E-03  2.2524E-03  2.7539E-03  3.3676E-03  4.1187E-03  5.0381E-03  6.1641E-03  7.5437E-03  9.2349E-03  1.1309E-02  1.3859E-02  1.6996E-02  2.0855E-02  2.5605E-02  3.1458E-02  3.8685E-02  4.7617E-02  5.8674E-02  7.2377E-02  8.9375E-02  1.1046E-01  1.3658E-01  1.6879E-01  2.0830E-01  2.5616E-01  3.1309E-01  3.7895E-01  4.5263E-01  5.3019E-01  6.0616E-01  6.7451E-01  7.3072E-01  7.7334E-01  8.0431E-01  8.2858E-01  8.5252E-01  8.7579E-01  8.9379E-01  9.0700E-01  9.1850E-01  9.2910E-01  9.3726E-01  9.4371E-01  9.4907E-01  9.5322E-01  9.5652E-01  9.5909E-01  9.6112E-01  9.6275E-01  9.6410E-01  9.6528E-01  9.6635E-01  9.6734E-01  9.6826E-01  9.6910E-01  9.6987E-01  9.7056E-01  9.7118E-01  9.7175E-01  9.7225E-01  9.7271E-01  9.7311E-01  9.7348E-01  9.7380E-01  9.7408E-01  9.7433E-01  9.7446E-01  9.6370E-01  9.7237E-01  8.9724E-01  9.4901E-01  7.5076E-01  8.4427E-01  9.2661E-01  3.6323E-01  8.4827E-01  9.4340E-01  9.3244E-01  8.8084E-01  8.3891E-01  5.7678E-01  5.8775E-01  5.1163E-01  3.2842E-01  1.4724E-01  2.0142E-01  1.3710E-01  3.5692E-02  1.4722E-02
 2.9266E-04  3.5762E-04  4.3702E-04  5.3405E-04  6.5266E-04  7.9764E-04  9.7489E-04  1.1916E-03  1.4566E-03  1.7806E-03  2.1769E-03  2.6616E-03  3.2547E-03  3.9805E-03  4.8691E-03  5.9573E-03  7.2905E-03  8.9247E-03  1.0929E-02  1.3393E-02  1.6425E-02  2.0153E-02  2.4742E-02  3.0397E-02  3.7379E-02  4.6007E-02  5.6688E-02  6.9927E-02  8.6351E-02  1.0673E-01  1.3199E-01  1.6317E-01  2.0147E-01  2.4797E-01  3.0347E-01  3.6796E-01  4.4063E-01  5.1781E-01  5.9427E-01  6.6401E-01  7.2220E-01  7.6694E-01  7.9965E-01  8.2476E-01  8.4869E-01  8.7210E-01  8.9083E-01  9.0477E-01  9.1635E-01  9.2708E-01  9.3553E-01  9.4212E-01  9.4758E-01  9.5185E-01  9.5522E-01  9.5788E-01  9.5998E-01  9.6168E-01  9.6310E-01  9.6433E-01  9.6545E-01  9.6649E-01  9.6744E-01  9.6831E-01  9.6910E-01  9.6981E-01  9.7045E-01  9.7103E-01  9.7155E-01  9.7202E-01  9.7243E-01  9.7280E-01  9.7314E-01  9.7343E-01  9.7360E-01  9.7375E-01  9.7330E-01  9.6612E-01  9.5689E-01  9.4398E-01  9.2321E-01  8.3312E-01  9.5173E-01  9.5473E-01  6.2740E-01  9.5019E-01  9.2755E-01  7.5318E-01  8.0452E-01  6.1820E-01  5.7788E-01  1.0494E-01  3.0434E-01  2.3980E-01  2.1753E-01  1.4175E-01  5.8681E-02  0.0000E+00
 2.8285E-04  3.4563E-04  4.2237E-04  5.1614E-04  6.3077E-04  7.7089E-04  9.4219E-04  1.1516E-03  1.4077E-03  1.7209E-03  2.1038E-03  2.5723E-03  3.1455E-03  3.8470E-03  4.7057E-03  5.7572E-03  7.0456E-03  8.6248E-03  1.0562E-02  1.2942E-02  1.5872E-02  1.9474E-02  2.3909E-02  2.9372E-02  3.6116E-02  4.4452E-02  5.4770E-02  6.7559E-02  8.3428E-02  1.0313E-01  1.2755E-01  1.5773E-01  1.9485E-01  2.4002E-01  2.9409E-01  3.5719E-01  4.2877E-01  5.0547E-01  5.8230E-01  6.5327E-01  7.1335E-01  7.6019E-01  7.9471E-01  8.2082E-01  8.4485E-01  8.6834E-01  8.8770E-01  9.0242E-01  9.1418E-01  9.2500E-01  9.3373E-01  9.4049E-01  9.4604E-01  9.5044E-01  9.5390E-01  9.5664E-01  9.5881E-01  9.6058E-01  9.6206E-01  9.6336E-01  9.6453E-01  9.6561E-01  9.6659E-01  9.6749E-01  9.6831E-01  9.6904E-01  9.6970E-01  9.7029E-01  9.7083E-01  9.7130E-01  9.7173E-01  9.7211E-01  9.7245E-01  9.7274E-01  9.7297E-01  9.7287E-01  9.4004E-01  9.6513E-01  9.5776E-01  9.4657E-01  9.0526E-01  9.0968E-01  9.1494E-01  9.5711E-01  9.3684E-01  7.4732E-01  8.8133E-01  8.3300E-01  6.0515E-01  6.5190E-01  4.4935E-01  4.7010E-01  2.7630E-01  2.8951E-01  1.0017E-01  9.0553E-02  5.7501E-03  0.0000E+00
 2.7335E-04  3.3402E-04  4.0818E-04  4.9880E-04  6.0958E-04  7.4499E-04  9.1054E-04  1.1129E-03  1.3604E-03  1.6630E-03  2.0331E-03  2.4859E-03  3.0398E-03  3.7176E-03  4.5475E-03  5.5636E-03  6.8086E-03  8.3346E-03  1.0206E-02  1.2506E-02  1.5337E-02  1.8817E-02  2.3102E-02  2.8380E-02  3.4895E-02  4.2947E-02  5.2914E-02  6.5268E-02  8.0600E-02  9.9636E-02  1.2325E-01  1.5245E-01  1.8842E-01  2.3228E-01  2.8493E-01  3.4664E-01  4.1708E-01  4.9320E-01  5.7025E-01  6.4233E-01  7.0419E-01  7.5308E-01  7.8946E-01  8.1672E-01  8.4098E-01  8.6454E-01  8.8443E-01  8.9993E-01  9.1196E-01  9.2286E-01  9.3185E-01  9.3880E-01  9.4446E-01  9.4899E-01  9.5253E-01  9.5536E-01  9.5761E-01  9.5945E-01  9.6101E-01  9.6236E-01  9.6359E-01  9.6471E-01  9.6573E-01  9.6666E-01  9.6750E-01  9.6825E-01  9.6893E-01  9.6954E-01  9.7008E-01  9.7057E-01  9.7101E-01  9.7140E-01  9.7174E-01  9.7204E-01  9.7232E-01  9.7222E-01  9.7186E-01  9.6976E-01  9.6259E-01  9.3464E-01  7.5645E-01  7.3749E-01  9.4653E-01  9.0412E-01  6.0040E-01  7.2885E-01  8.7457E-01  8.6487E-01  7.8242E-01  4.6541E-01  4.9248E-01  3.7175E-01  3.6156E-01  1.8824E-01  2.8559E-02  5.1729E-02  0.0000E+00  0.0000E+00
 2.6416E-04  3.2279E-04  3.9446E-04  4.8203E-04  5.8909E-04  7.1995E-04  8.7993E-04  1.0755E-03  1.3147E-03  1.6071E-03  1.9648E-03  2.4023E-03  2.9376E-03  3.5926E-03  4.3945E-03  5.3765E-03  6.5795E-03  8.0540E-03  9.8625E-03  1.2085E-02  1.4820E-02  1.8183E-02  2.2322E-02  2.7421E-02  3.3715E-02  4.1493E-02  5.1121E-02  6.3055E-02  7.7868E-02  9.6263E-02  1.1910E-01  1.4735E-01  1.8220E-01  2.2477E-01  2.7601E-01  3.3631E-01  4.0557E-01  4.8100E-01  5.5815E-01  6.3120E-01  6.9474E-01  7.4564E-01  7.8392E-01  8.1243E-01  8.3706E-01  8.6069E-01  8.8104E-01  8.9730E-01  9.0970E-01  9.2069E-01  9.2991E-01  9.3707E-01  9.4284E-01  9.4749E-01  9.5113E-01  9.5405E-01  9.5638E-01  9.5829E-01  9.5992E-01  9.6134E-01  9.6261E-01  9.6377E-01  9.6483E-01  9.6579E-01  9.6665E-01  9.6743E-01  9.6813E-01  9.6875E-01  9.6931E-01  9.6981E-01  9.7026E-01  9.7065E-01  9.7101E-01  9.7132E-01  9.7134E-01  9.7146E-01  9.7055E-01  9.6483E-01  9.5843E-01  9.3910E-01  8.1822E-01  7.4000E-01  9.5340E-01  5.4262E-01  9.5275E-01  7.4232E-01  7.9674E-01  8.2553E-01  7.2850E-01  6.3468E-01  1.2587E-01  4.6889E-01  3.4090E-01  1.8632E-01  0.0000E+00  7.6069E-02  0.0000E+00  0.0000E+00
