# optical properties from the ZDA_BARE_GR_S model from Zubko et al. 2004, ApJS, 152, 211
# 1202 wavelengths from 0.05 micron to 10^5 micron
#
# col 1: wavelength [micron]
# col 2: Cabs [cm2]
# col 3: Csca [cm2]
# col 4: tau [cm2/H]
# col 5: albedo
# col 6: asymmetry parameter

0.111052 2.38374e-15 9.90023e-16 1.89084e-21 0.293448 0.618974
0.112403 2.32381e-15 9.78882e-16 1.85101e-21 0.296389 0.622669
0.11377 2.2639e-15 9.6761e-16 1.81111e-21 0.29943 0.626458
0.115154 2.21068e-15 9.59407e-16 1.77669e-21 0.302644 0.629267
0.116555 2.1599e-15 9.52233e-16 1.7442e-21 0.305975 0.631784
0.117973 2.10923e-15 9.44973e-16 1.71174e-21 0.309401 0.634391
0.119408 2.05971e-15 9.38451e-16 1.68033e-21 0.313009 0.636711
0.12086 2.01242e-15 9.33553e-16 1.65108e-21 0.316891 0.638347
0.12233 1.96532e-15 9.28595e-16 1.6219e-21 0.320878 0.640073
0.123818 1.91845e-15 9.23575e-16 1.59283e-21 0.324971 0.641892
0.125324 1.87583e-15 9.18435e-16 1.56605e-21 0.328686 0.6432
0.126849 1.83391e-15 9.13225e-16 1.53964e-21 0.332429 0.64458
0.128392 1.79226e-15 9.07953e-16 1.51335e-21 0.336252 0.646095
0.129953 1.75065e-15 9.01369e-16 1.48633e-21 0.33988 0.647223
0.131534 1.71584e-15 8.9345e-16 1.46239e-21 0.342411 0.647977
0.133134 1.68295e-15 8.85437e-16 1.43946e-21 0.344745 0.64889
0.134754 1.65091e-15 8.77146e-16 1.41686e-21 0.346965 0.649803
0.136393 1.62324e-15 8.66933e-16 1.39563e-21 0.348142 0.6491
0.138052 1.59608e-15 8.56597e-16 1.37461e-21 0.34925 0.648499
0.139731 1.56943e-15 8.46135e-16 1.35381e-21 0.350285 0.648007
0.141431 1.54219e-15 8.36588e-16 1.33319e-21 0.351689 0.6462
0.143151 1.51489e-15 8.27432e-16 1.31277e-21 0.353252 0.643731
0.144892 1.48801e-15 8.18165e-16 1.29251e-21 0.354771 0.641267
0.146655 1.46121e-15 8.09678e-16 1.27273e-21 0.356547 0.638895
0.148439 1.434e-15 8.03616e-16 1.25408e-21 0.35914 0.636768
0.150244 1.40715e-15 7.97483e-16 1.23559e-21 0.361731 0.634636
0.152072 1.38062e-15 7.91272e-16 1.21724e-21 0.364324 0.6325
0.153922 1.35696e-15 7.89474e-16 1.20297e-21 0.367808 0.630295
0.155794 1.33412e-15 7.8845e-16 1.1896e-21 0.37146 0.628038
0.157689 1.31168e-15 7.87414e-16 1.17644e-21 0.375122 0.625737
