# EXTINCTION_DUSTEM.RES
# column 1: wavelength (micron)
# column 2: Cabs (cm^2/H)
# column 3: Csca (cm^2/H)
# column 4: emission for Solar neighborhood ISRF
# column 5: albedo
# column 6: asymmetry parameter
# number of rows: 800
  9.641600E-002  1.701068E-021  6.195663E-022  1.057420E-035  2.669815E-001  6.732971E-001
  9.799900E-002  1.656417E-021  6.194731E-022  1.562255E-035  2.721893E-001  6.711970E-001
  9.960900E-002  1.610868E-021  6.173916E-022  2.288027E-035  2.770735E-001  6.692381E-001
  1.012500E-001  1.556538E-021  6.140606E-022  3.312239E-035  2.828992E-001  6.675134E-001
  1.029100E-001  1.503761E-021  6.115224E-022  4.723749E-035  2.890972E-001  6.663659E-001
  1.046000E-001  1.450283E-021  6.082234E-022  6.624426E-035  2.954684E-001  6.668327E-001
  1.063200E-001  1.402756E-021  6.001413E-022  9.336521E-035  2.996366E-001  6.679055E-001
  1.080600E-001  1.356840E-021  5.932873E-022  1.309540E-034  3.042300E-001  6.688986E-001
  1.098400E-001  1.312688E-021  5.881884E-022  1.837670E-034  3.094302E-001  6.694804E-001
  1.116400E-001  1.273419E-021  5.822261E-022  2.558811E-034  3.137593E-001  6.697751E-001
  1.134800E-001  1.237182E-021  5.755526E-022  3.554190E-034  3.175052E-001  6.698737E-001
  1.153400E-001  1.201107E-021  5.704658E-022  4.895817E-034  3.220109E-001  6.697445E-001
  1.172300E-001  1.166062E-021  5.664822E-022  6.708281E-034  3.269655E-001  6.694458E-001
  1.191600E-001  1.134231E-021  5.624156E-022  9.154236E-034  3.314866E-001  6.690006E-001
  1.211200E-001  1.103295E-021  5.588700E-022  1.241495E-033  3.362302E-001  6.684033E-001
  1.231100E-001  1.073241E-021  5.558341E-022  1.672881E-033  3.411962E-001  6.676383E-001
  1.251300E-001  1.045013E-021  5.526164E-022  2.239738E-033  3.458977E-001  6.667244E-001
  1.271800E-001  1.018479E-021  5.489617E-022  2.979879E-033  3.502281E-001  6.656858E-001
  1.292700E-001  9.926211E-022  5.454532E-022  3.942435E-033  3.546339E-001  6.644318E-001
  1.314000E-001  9.653721E-022  5.420888E-022  5.187433E-033  3.596039E-001  6.629773E-001
  1.335600E-001  9.457325E-022  5.376494E-022  6.778464E-033  3.624484E-001  6.612999E-001
  1.357500E-001  9.271185E-022  5.333894E-022  8.785837E-033  3.652082E-001  6.593143E-001
  1.379800E-001  9.094068E-022  5.293262E-022  1.130850E-032  3.679113E-001  6.569328E-001
  1.402500E-001  8.934081E-022  5.250932E-022  1.444209E-032  3.701746E-001  6.540929E-001
  1.425500E-001  8.782182E-022  5.216148E-022  1.814251E-032  3.726265E-001  6.504628E-001
  1.448900E-001  8.610582E-022  5.197060E-022  2.215268E-032  3.763901E-001  6.465500E-001
  1.472700E-001  8.421606E-022  5.182621E-022  2.641712E-032  3.809567E-001  6.435075E-001
  1.496900E-001  8.247049E-022  5.169992E-022  3.108278E-032  3.853303E-001  6.408383E-001
  1.521500E-001  8.064918E-022  5.169237E-022  3.603255E-032  3.905982E-001  6.386299E-001
  1.546500E-001  7.897979E-022  5.189381E-022  4.161611E-032  3.965185E-001  6.350847E-001
  1.571900E-001  7.737485E-022  5.213851E-022  4.789666E-032  4.025724E-001  6.320258E-001
  1.597700E-001  7.589256E-022  5.253836E-022  5.504750E-032  4.090787E-001  6.282501E-001
  1.623900E-001  7.442332E-022  5.308460E-022  6.327516E-032  4.163240E-001  6.244354E-001
  1.650600E-001  7.305297E-022  5.380160E-022  7.298928E-032  4.241203E-001  6.200076E-001
  1.677700E-001  7.191159E-022  5.469561E-022  8.487890E-032  4.320103E-001  6.151997E-001
  1.705300E-001  7.097107E-022  5.572766E-022  9.967370E-032  4.398439E-001  6.097179E-001
  1.733300E-001  7.032106E-022  5.686747E-022  1.185650E-031  4.471116E-001  6.038445E-001
  1.761800E-001  6.997099E-022  5.805355E-022  1.431774E-031  4.534564E-001  5.969332E-001
  1.790700E-001  6.976207E-022  5.914039E-022  1.759928E-031  4.587996E-001  5.888034E-001
  1.820100E-001  6.965336E-022  6.011659E-022  2.219138E-031  4.632551E-001  5.813441E-001
  1.850000E-001  6.976860E-022  6.113283E-022  2.871509E-031  4.670142E-001  5.766994E-001
  1.880400E-001  7.058958E-022  6.217903E-022  3.813445E-031  4.683263E-001  5.752603E-001
  1.911300E-001  7.234546E-022  6.340498E-022  5.201391E-031  4.670702E-001  5.738568E-001
  1.942700E-001  7.467513E-022  6.491998E-022  7.274891E-031  4.650591E-001  5.714213E-001
  1.974600E-001  7.737768E-022  6.659821E-022  1.039151E-030  4.625650E-001  5.696008E-001
  2.007000E-001  8.088528E-022  6.818991E-022  1.508462E-030  4.574196E-001  5.665193E-001
  2.040000E-001  8.525103E-022  6.908634E-022  2.213480E-030  4.476320E-001  5.600013E-001
  2.073500E-001  8.900033E-022  6.920588E-022  3.240430E-030  4.374410E-001  5.509206E-001
  2.107600E-001  9.169246E-022  6.926977E-022  4.688821E-030  4.303480E-001  5.446060E-001
  2.142200E-001  9.273570E-022  6.905769E-022  6.631892E-030  4.268264E-001  5.424430E-001
  2.177400E-001  9.191596E-022  6.864001E-022  9.095718E-030  4.275145E-001  5.481177E-001
  2.213100E-001  8.942082E-022  6.866890E-022  1.203958E-029  4.343666E-001  5.539427E-001
  2.249500E-001  8.528590E-022  6.901103E-022  1.543449E-029  4.472612E-001  5.552043E-001
  2.286400E-001  8.006081E-022  6.947313E-022  1.925546E-029  4.645977E-001  5.572010E-001
  2.324000E-001  7.457530E-022  6.992268E-022  2.358738E-029  4.839008E-001  5.615055E-001
  2.362200E-001  6.947120E-022  6.997659E-022  2.856916E-029  5.018121E-001  5.640293E-001
  2.401000E-001  6.519734E-022  6.963116E-022  3.441774E-029  5.164424E-001  5.614344E-001
  2.440400E-001  6.124375E-022  6.848881E-022  4.140686E-029  5.279231E-001  5.558080E-001
