# Copy of file TRUSTdust/IntegratedQuantites/ZDA_BARE_GR_S_Effective.dat
# downloaded from http://ipag.osug.fr/RT13/RTTRUST/opa.php on Jan 14, 2014
#
# Size integrated, component summed effective quantities for ZDA BARE-GR-S
#                        (see, e.g. Eqs. 9 of Steinacker et al 2013 ARAA)
#   lam         Cabs          Csca        Tau
#   [um]       [cm^2]        [cm^2]      [/N_H]           a           g
#-----------------------------------------------------------------------------
    0.04597 2.331390e-15 8.128170e-16 1.762180e-21   2.5851e-01  7.99318e-01
    0.04659 2.388270e-15 8.163030e-16 1.796010e-21   2.5473e-01  7.95006e-01
    0.04722 2.444460e-15 8.202290e-16 1.829710e-21   2.5124e-01  7.90591e-01
    0.04786 2.499670e-15 8.241610e-16 1.862850e-21   2.4795e-01  7.86234e-01
    0.04851 2.553510e-15 8.274300e-16 1.894860e-21   2.4473e-01  7.82193e-01
    0.04917 2.607120e-15 8.310690e-16 1.926950e-21   2.4172e-01  7.78051e-01
    0.04983 2.662250e-15 8.348110e-16 1.959940e-21   2.3872e-01  7.73900e-01
    0.05050 2.720490e-15 8.384870e-16 1.994640e-21   2.3560e-01  7.69798e-01
    0.05119 2.779050e-15 8.425560e-16 2.029740e-21   2.3265e-01  7.65580e-01
    0.05188 2.839080e-15 8.469500e-16 2.065850e-21   2.2977e-01  7.61303e-01
    0.05258 2.902080e-15 8.516230e-16 2.103770e-21   2.2688e-01  7.57024e-01
    0.05329 2.966100e-15 8.566830e-16 2.142490e-21   2.2410e-01  7.52622e-01
    0.05401 3.032350e-15 8.622060e-16 2.182720e-21   2.2139e-01  7.48124e-01
    0.05474 3.105900e-15 8.686460e-16 2.227550e-21   2.1855e-01  7.43610e-01
    0.05548 3.181320e-15 8.755410e-16 2.273680e-21   2.1582e-01  7.38938e-01
    0.05623 3.258900e-15 8.828910e-16 2.321280e-21   2.1317e-01  7.34119e-01
    0.05699 3.340100e-15 8.915800e-16 2.371660e-21   2.1069e-01  7.29173e-01
    0.05777 3.424610e-15 9.008520e-16 2.424220e-21   2.0827e-01  7.24061e-01
    0.05855 3.593450e-15 9.105310e-16 2.524270e-21   2.0216e-01  7.18785e-01
    0.05934 3.748950e-15 9.211890e-16 2.617400e-21   1.9725e-01  7.13216e-01
    0.06014 3.911950e-15 9.333591e-16 2.715570e-21   1.9263e-01  7.07259e-01
    0.06095 4.074990e-15 9.461480e-16 2.814120e-21   1.8843e-01  7.01152e-01
    0.06178 4.238110e-15 9.595470e-16 2.913040e-21   1.8461e-01  6.94905e-01
    0.06261 4.410870e-15 9.739470e-16 3.017940e-21   1.8087e-01  6.88412e-01
    0.06346 4.586600e-15 9.891820e-16 3.124970e-21   1.7741e-01  6.81739e-01
    0.06432 4.761790e-15 1.005110e-15 3.232080e-21   1.7429e-01  6.74935e-01
    0.06519 4.936250e-15 1.021730e-15 3.339170e-21   1.7149e-01  6.68015e-01
    0.06607 5.131320e-15 1.036710e-15 3.456890e-21   1.6808e-01  6.61760e-01
    0.06696 5.319940e-15 1.052530e-15 3.571470e-21   1.6517e-01  6.55385e-01
    0.06787 5.514630e-15 1.069330e-15 3.690000e-21   1.6241e-01  6.48847e-01
    0.06879 5.708700e-15 1.087030e-15 3.808690e-21   1.5996e-01  6.42169e-01
    0.06972 5.854910e-15 1.094280e-15 3.894700e-21   1.5747e-01  6.38838e-01
    0.07066 5.965770e-15 1.101260e-15 3.960740e-21   1.5583e-01  6.35637e-01
    0.07161 6.031830e-15 1.109150e-15 4.002190e-21   1.5532e-01  6.32192e-01
    0.07258 6.044140e-15 1.117800e-15 4.013940e-21   1.5608e-01  6.28530e-01
    0.07356 5.978480e-15 1.120910e-15 3.978880e-21   1.5789e-01  6.26328e-01
    0.07456 5.857180e-15 1.121330e-15 3.911130e-21   1.6068e-01  6.24827e-01
    0.07557 5.707240e-15 1.122490e-15 3.827750e-21   1.6435e-01  6.23112e-01
    0.07659 5.542030e-15 1.124310e-15 3.736180e-21   1.6865e-01  6.21200e-01
    0.07762 5.365810e-15 1.124880e-15 3.637730e-21   1.7331e-01  6.19584e-01
    0.07867 5.153520e-15 1.114130e-15 3.512730e-21   1.7776e-01  6.20912e-01
    0.07974 4.954370e-15 1.104890e-15 3.395930e-21   1.8235e-01  6.21847e-01
    0.08082 4.769320e-15 1.097070e-15 3.287840e-21   1.8701e-01  6.22399e-01
    0.08191 4.598060e-15 1.090580e-15 3.188220e-21   1.9171e-01  6.22583e-01
    0.08302 4.451650e-15 1.083860e-15 3.102390e-21   1.9580e-01  6.22595e-01
    0.08414 4.341910e-15 1.075120e-15 3.035990e-21   1.9847e-01  6.22687e-01
    0.08528 4.242230e-15 1.067280e-15 2.975740e-21   2.0101e-01  6.22509e-01
    0.08643 4.151210e-15 1.060290e-15 2.920810e-21   2.0345e-01  6.22069e-01
    0.08760 4.067590e-15 1.054110e-15 2.870480e-21   2.0581e-01  6.21376e-01
    0.08878 3.992940e-15 1.051360e-15 2.827100e-21   2.0843e-01  6.19794e-01
    0.08998 3.931810e-15 1.060690e-15 2.798070e-21   2.1246e-01  6.15201e-01
    0.09120 3.868800e-15 1.070150e-15 2.768050e-21   2.1668e-01  6.10477e-01
    0.09243 3.776210e-15 1.074460e-15 2.718580e-21   2.2151e-01  6.07479e-01
    0.09368 3.681600e-15 1.077970e-15 2.667520e-21   2.2649e-01  6.04671e-01
    0.09495 3.581810e-15 1.079980e-15 2.612720e-21   2.3167e-01  6.02309e-01
    0.09624 3.468340e-15 1.078590e-15 2.548340e-21   2.3721e-01  6.00957e-01
    0.09754 3.352340e-15 1.076290e-15 2.482040e-21   2.4303e-01  5.99819e-01
    0.09886 3.241890e-15 1.067830e-15 2.415400e-21   2.4777e-01  6.00712e-01
    0.10019 3.118200e-15 1.061000e-15 2.342250e-21   2.5388e-01  6.01186e-01
    0.10155 3.018160e-15 1.056020e-15 2.283390e-21   2.5920e-01  6.01504e-01
    0.10292 2.914230e-15 1.051120e-15 2.222390e-21   2.6508e-01  6.02078e-01
    0.10431 2.799400e-15 1.045160e-15 2.154690e-21   2.7185e-01  6.03678e-01
    0.10572 2.690070e-15 1.036780e-15 2.088730e-21   2.7819e-01  6.05876e-01
    0.10715 2.588170e-15 1.026050e-15 2.025610e-21   2.8389e-01  6.08703e-01
    0.10860 2.495320e-15 1.012240e-15 1.965820e-21   2.8859e-01  6.12383e-01
    0.11007 2.408390e-15 9.985080e-16 1.909410e-21   2.9309e-01  6.15934e-01
    0.11156 2.334010e-15 9.870800e-16 1.861320e-21   2.9722e-01  6.19207e-01
    0.11307 2.275870e-15 9.740900e-16 1.821450e-21   2.9972e-01  6.23875e-01
    0.11460 2.213220e-15 9.627870e-16 1.780000e-21   3.0314e-01  6.28331e-01
    0.11614 2.156620e-15 9.540820e-16 1.743400e-21   3.0671e-01  6.31256e-01
    0.11772 2.100030e-15 9.465320e-16 1.707460e-21   3.1069e-01  6.33839e-01
    0.11931 2.046180e-15 9.397510e-16 1.673480e-21   3.1473e-01  6.36042e-01
    0.12092 1.992040e-15 9.339270e-16 1.639870e-21   3.1918e-01  6.38035e-01
    0.12256 1.940440e-15 9.283381e-16 1.607820e-21   3.2360e-01  6.39849e-01
    0.12421 1.890370e-15 9.229480e-16 1.576730e-21   3.2806e-01  6.41559e-01
    0.12589 1.842020e-15 9.174970e-16 1.546580e-21   3.3248e-01  6.43134e-01
    0.12760 1.795510e-15 9.116640e-16 1.517250e-21   3.3676e-01  6.44639e-01
    0.12932 1.752250e-15 9.046390e-16 1.489060e-21   3.4049e-01  6.46041e-01
    0.13107 1.723370e-15 8.967630e-16 1.468460e-21   3.4226e-01  6.47264e-01
    0.13284 1.686940e-15 8.875070e-16 1.442860e-21   3.4474e-01  6.48137e-01
    0.13464 1.653160e-15 8.770920e-16 1.418090e-21   3.4664e-01  6.48568e-01
    0.13646 1.621000e-15 8.657540e-16 1.393710e-21   3.4815e-01  6.48528e-01
    0.13830 1.591330e-15 8.539330e-16 1.370450e-21   3.4922e-01  6.47673e-01
    0.14017 1.562730e-15 8.419230e-16 1.347700e-21   3.5012e-01  6.46137e-01
    0.14207 1.534800e-15 8.304510e-16 1.325610e-21   3.5111e-01  6.43718e-01
    0.14399 1.505120e-15 8.202690e-16 1.303270e-21   3.5275e-01  6.40580e-01
    0.14594 1.473280e-15 8.111620e-16 1.280320e-21   3.5508e-01  6.37256e-01
    0.14791 1.442320e-15 8.027830e-16 1.258270e-21   3.5757e-01  6.34470e-01
    0.14991 1.412970e-15 7.959430e-16 1.237990e-21   3.6033e-01  6.31958e-01
    0.15194 1.384880e-15 7.908280e-16 1.219380e-21   3.6348e-01  6.29929e-01
    0.15399 1.355870e-15 7.894400e-16 1.202350e-21   3.6798e-01  6.27314e-01
    0.15608 1.330300e-15 7.886690e-16 1.187580e-21   3.7220e-01  6.24912e-01
    0.15819 1.307680e-15 7.884730e-16 1.174790e-21   3.7615e-01  6.22719e-01
    0.16033 1.284890e-15 7.916330e-16 1.163800e-21   3.8123e-01  6.19866e-01
    0.16249 1.269270e-15 7.950180e-16 1.156940e-21   3.8513e-01  6.17266e-01
    0.16469 1.251850e-15 8.020030e-16 1.151090e-21   3.9049e-01  6.13786e-01
    0.16692 1.240530e-15 8.104220e-16 1.149460e-21   3.9514e-01  6.10274e-01
    0.16917 1.231230e-15 8.209610e-16 1.150160e-21   4.0004e-01  6.06414e-01
    0.17146 1.229770e-15 8.319330e-16 1.155490e-21   4.0352e-01  6.02866e-01
    0.17378 1.233330e-15 8.431870e-16 1.163790e-21   4.0606e-01  5.99209e-01
    0.17613 1.236390e-15 8.561980e-16 1.172800e-21   4.0916e-01  5.94682e-01
    0.17851 1.238620e-15 8.715340e-16 1.182640e-21   4.1302e-01  5.89461e-01
    0.18093 1.248270e-15 8.870020e-16 1.196720e-21   4.1541e-01  5.84777e-01
    0.18337 1.273030e-15 8.995760e-16 1.217640e-21   4.1405e-01  5.81277e-01
    0.18585 1.302140e-15 9.131840e-16 1.241590e-21   4.1221e-01  5.76948e-01
    0.18836 1.334540e-15 9.281130e-16 1.268110e-21   4.1019e-01  5.71605e-01
    0.19091 1.374390e-15 9.423380e-16 1.298420e-21   4.0675e-01  5.66576e-01
    0.19349 1.426880e-15 9.533760e-16 1.334020e-21   4.0054e-01  5.62945e-01
    0.19611 1.486430e-15 9.658700e-16 1.374400e-21   3.9386e-01  5.59528e-01
    0.19876 1.553000e-15 9.795690e-16 1.419390e-21   3.8679e-01  5.55225e-01
    0.20145 1.623720e-15 9.904020e-16 1.465100e-21   3.7887e-01  5.50129e-01
    0.20417 1.692500e-15 9.991630e-16 1.508550e-21   3.7121e-01  5.45419e-01
    0.20694 1.752800e-15 1.009220e-15 1.547980e-21   3.6539e-01  5.41320e-01
    0.20973 1.800510e-15 1.019700e-15 1.580600e-21   3.6157e-01  5.37808e-01
    0.21257 1.831960e-15 1.028760e-15 1.603300e-21   3.5962e-01  5.34674e-01
    0.21544 1.837510e-15 1.038050e-15 1.611610e-21   3.6099e-01  5.30069e-01
    0.21836 1.807850e-15 1.045600e-15 1.599220e-21   3.6643e-01  5.24576e-01
    0.22131 1.744760e-15 1.048730e-15 1.565620e-21   3.7542e-01  5.20134e-01
    0.22430 1.663450e-15 1.046710e-15 1.518920e-21   3.8622e-01  5.17303e-01
    0.22734 1.576030e-15 1.042460e-15 1.467540e-21   3.9812e-01  5.15130e-01
    0.23041 1.488710e-15 1.038010e-15 1.416110e-21   4.1081e-01  5.13185e-01
    0.23352 1.402460e-15 1.032720e-15 1.364800e-21   4.2408e-01  5.10474e-01
    0.23668 1.317010e-15 1.024670e-15 1.312410e-21   4.3758e-01  5.07333e-01
    0.23988 1.239280e-15 1.014470e-15 1.263130e-21   4.5013e-01  5.04559e-01
    0.24313 1.173080e-15 9.998200e-16 1.217810e-21   4.6013e-01  5.03515e-01
    0.24642 1.114330e-15 9.852799e-16 1.176730e-21   4.6927e-01  5.02768e-01
    0.24975 1.062910e-15 9.714590e-16 1.140170e-21   4.7752e-01  5.02272e-01
    0.25312 1.021910e-15 9.569130e-16 1.109040e-21   4.8358e-01  5.02507e-01
    0.25655 9.855530e-16 9.435090e-16 1.081150e-21   4.8910e-01  5.01861e-01
    0.26002 9.544350e-16 9.290200e-16 1.055590e-21   4.9325e-01  5.01123e-01
    0.26353 9.277280e-16 9.139780e-16 1.032190e-21   4.9627e-01  5.00717e-01
    0.26710 9.026380e-16 9.002730e-16 1.010450e-21   4.9934e-01  5.00350e-01
    0.27071 8.789150e-16 8.872180e-16 9.898360e-22   5.0235e-01  5.00043e-01
    0.27437 8.574180e-16 8.748310e-16 9.708460e-22   5.0503e-01  5.00017e-01
    0.27808 8.425900e-16 8.618830e-16 9.552780e-22   5.0566e-01  5.01197e-01
    0.28184 8.281660e-16 8.496360e-16 9.403300e-22   5.0640e-01  5.01721e-01
    0.28565 8.138320e-16 8.374180e-16 9.254500e-22   5.0714e-01  5.01608e-01
    0.28951 8.012400e-16 8.254560e-16 9.116880e-22   5.0744e-01  5.01360e-01
    0.29343 7.891560e-16 8.142470e-16 8.986330e-22   5.0782e-01  5.01221e-01
    0.29739 7.777540e-16 8.036780e-16 8.863200e-22   5.0820e-01  5.01190e-01
    0.30142 7.666400e-16 7.933470e-16 8.743010e-22   5.0856e-01  5.01451e-01
    0.30549 7.501510e-16 7.836120e-16 8.596040e-22   5.1091e-01  5.01864e-01
    0.30962 7.376280e-16 7.742240e-16 8.473240e-22   5.1210e-01  5.01957e-01
    0.31381 7.259870e-16 7.647390e-16 8.354830e-22   5.1300e-01  5.01557e-01
    0.31805 7.141530e-16 7.548310e-16 8.232970e-22   5.1385e-01  5.00906e-01
    0.32235 7.021990e-16 7.449960e-16 8.110860e-22   5.1479e-01  5.00392e-01
    0.32671 6.903780e-16 7.355420e-16 7.991620e-22   5.1584e-01  5.00072e-01
    0.33113 6.793440e-16 7.265910e-16 7.879610e-22   5.1680e-01  4.99803e-01
    0.33561 6.684970e-16 7.179730e-16 7.770520e-22   5.1784e-01  4.99785e-01
    0.34015 6.579290e-16 7.096050e-16 7.664400e-22   5.1889e-01  4.99712e-01
    0.34475 6.475910e-16 7.011010e-16 7.558800e-22   5.1984e-01  4.99217e-01
    0.34941 6.377810e-16 6.923100e-16 7.454540e-22   5.2050e-01  4.98089e-01
    0.35413 6.278760e-16 6.832410e-16 7.348210e-22   5.2111e-01  4.96909e-01
    0.35892 6.180220e-16 6.742810e-16 7.242760e-22   5.2177e-01  4.95883e-01
    0.36378 6.082450e-16 6.655160e-16 7.138840e-22   5.2248e-01  4.95056e-01
    0.36869 5.986470e-16 6.573180e-16 7.039100e-22   5.2336e-01  4.94190e-01
    0.37368 5.892690e-16 6.494230e-16 6.942300e-22   5.2428e-01  4.93291e-01
    0.37873 5.800500e-16 6.414720e-16 6.846060e-22   5.2514e-01  4.92178e-01
    0.38385 5.708410e-16 6.332960e-16 6.748630e-22   5.2593e-01  4.90675e-01
    0.38905 5.615770e-16 6.249050e-16 6.649680e-22   5.2669e-01  4.88897e-01
    0.39431 5.523550e-16 6.164290e-16 6.550490e-22   5.2741e-01  4.87125e-01
    0.39964 5.432560e-16 6.080740e-16 6.452670e-22   5.2815e-01  4.85476e-01
    0.40504 5.339790e-16 6.001460e-16 6.356240e-22   5.2917e-01  4.83933e-01
    0.41052 5.248350e-16 5.924280e-16 6.261740e-22   5.3025e-01  4.82453e-01
    0.41607 5.158300e-16 5.847860e-16 6.168440e-22   5.3133e-01  4.80861e-01
    0.42170 5.069000e-16 5.770240e-16 6.074890e-22   5.3235e-01  4.79010e-01
    0.42740 4.979960e-16 5.690390e-16 5.980240e-22   5.3329e-01  4.76895e-01
    0.43318 4.891260e-16 5.609250e-16 5.885050e-22   5.3419e-01  4.74657e-01
    0.43904 4.803190e-16 5.528150e-16 5.790240e-22   5.3509e-01  4.72515e-01
    0.44497 4.717410e-16 5.447810e-16 5.697130e-22   5.3593e-01  4.70476e-01
    0.45099 4.632700e-16 5.369120e-16 5.605560e-22   5.3681e-01  4.68496e-01
    0.45709 4.548750e-16 5.291710e-16 5.515120e-22   5.3775e-01  4.66477e-01
    0.46327 4.465430e-16 5.214500e-16 5.425150e-22   5.3869e-01  4.64308e-01
    0.46953 4.382480e-16 5.136520e-16 5.334960e-22   5.3961e-01  4.61932e-01
    0.47588 4.299590e-16 5.057710e-16 5.244340e-22   5.4051e-01  4.59390e-01
    0.48232 4.216640e-16 4.978990e-16 5.153730e-22   5.4145e-01  4.56789e-01
    0.48884 4.137200e-16 4.899290e-16 5.064540e-22   5.4217e-01  4.54236e-01
    0.49545 4.062910e-16 4.818060e-16 4.977370e-22   5.4251e-01  4.51767e-01
    0.50215 3.989520e-16 4.737910e-16 4.891320e-22   5.4288e-01  4.49306e-01
    0.50894 3.916990e-16 4.658350e-16 4.806080e-22   5.4323e-01  4.46790e-01
    0.51582 3.845100e-16 4.578820e-16 4.721220e-22   5.4355e-01  4.44166e-01
    0.52280 3.773590e-16 4.499010e-16 4.636410e-22   5.4384e-01  4.41423e-01
    0.52987 3.702360e-16 4.419080e-16 4.551690e-22   5.4413e-01  4.38593e-01
    0.53703 3.631480e-16 4.339490e-16 4.467360e-22   5.4441e-01  4.35731e-01
    0.54429 3.561040e-16 4.260680e-16 4.383710e-22   5.4473e-01  4.32866e-01
    0.55165 3.492650e-16 4.182330e-16 4.301470e-22   5.4493e-01  4.29983e-01
    0.55911 3.430660e-16 4.102850e-16 4.222180e-22   5.4461e-01  4.27022e-01
    0.56667 3.369440e-16 4.023870e-16 4.143610e-22   5.4426e-01  4.24013e-01
    0.57434 3.308850e-16 3.945260e-16 4.065590e-22   5.4387e-01  4.20939e-01
    0.58210 3.248800e-16 3.866930e-16 3.988040e-22   5.4343e-01  4.17800e-01
    0.58997 3.189330e-16 3.788980e-16 3.911020e-22   5.4296e-01  4.14610e-01
    0.59795 3.130500e-16 3.711520e-16 3.834640e-22   5.4246e-01  4.11381e-01
    0.60604 3.072330e-16 3.634690e-16 3.758980e-22   5.4192e-01  4.08119e-01
    0.61423 3.014750e-16 3.558570e-16 3.684040e-22   5.4137e-01  4.04822e-01
    0.62254 2.957750e-16 3.483210e-16 3.609860e-22   5.4079e-01  4.01486e-01
    0.63096 2.901320e-16 3.408650e-16 3.536450e-22   5.4020e-01  3.98110e-01
    0.63949 2.845500e-16 3.334870e-16 3.463810e-22   5.3959e-01  3.94694e-01
    0.64814 2.790270e-16 3.261880e-16 3.391950e-22   5.3896e-01  3.91238e-01
    0.65690 2.735860e-16 3.189530e-16 3.320910e-22   5.3828e-01  3.87734e-01
    0.66578 2.685810e-16 3.116500e-16 3.251920e-22   5.3711e-01  3.84133e-01
    0.67479 2.636360e-16 3.044170e-16 3.183680e-22   5.3590e-01  3.80479e-01
    0.68391 2.587510e-16 2.972610e-16 3.116190e-22   5.3463e-01  3.76773e-01
    0.69316 2.539260e-16 2.901870e-16 3.049500e-22   5.3332e-01  3.73027e-01
    0.70253 2.492150e-16 2.831780e-16 2.983820e-22   5.3190e-01  3.69248e-01
    0.71203 2.447150e-16 2.761890e-16 2.919420e-22   5.3021e-01  3.65434e-01
    0.72166 2.402730e-16 2.692870e-16 2.855840e-22   5.2847e-01  3.61582e-01
    0.73142 2.358840e-16 2.624680e-16 2.793030e-22   5.2667e-01  3.57681e-01
    0.74131 2.315480e-16 2.557360e-16 2.731000e-22   5.2482e-01  3.53729e-01
    0.75134 2.272670e-16 2.490930e-16 2.669780e-22   5.2291e-01  3.49731e-01
    0.76149 2.230450e-16 2.425450e-16 2.609420e-22   5.2094e-01  3.45694e-01
    0.77179 2.188830e-16 2.360960e-16 2.549950e-22   5.1892e-01  3.41622e-01
    0.78223 2.147790e-16 2.297440e-16 2.491350e-22   5.1683e-01  3.37515e-01
    0.79281 2.107270e-16 2.234880e-16 2.433570e-22   5.1469e-01  3.33365e-01
    0.80353 2.067770e-16 2.173080e-16 2.376800e-22   5.1242e-01  3.29181e-01
    0.81439 2.029820e-16 2.111940e-16 2.321260e-22   5.0991e-01  3.24981e-01
    0.82540 1.992400e-16 2.051840e-16 2.266610e-22   5.0735e-01  3.20752e-01
    0.83657 1.955580e-16 1.992840e-16 2.212910e-22   5.0472e-01  3.16500e-01
    0.84788 1.919370e-16 1.934920e-16 2.160150e-22   5.0202e-01  3.12225e-01
    0.85934 1.883720e-16 1.878070e-16 2.108310e-22   4.9925e-01  3.07916e-01
    0.87096 1.848550e-16 1.822250e-16 2.057310e-22   4.9642e-01  3.03562e-01
    0.88274 1.813800e-16 1.767420e-16 2.007110e-22   4.9352e-01  2.99154e-01
    0.89468 1.779420e-16 1.713590e-16 1.957670e-22   4.9058e-01  2.94695e-01
    0.90678 1.746030e-16 1.660570e-16 1.909240e-22   4.8746e-01  2.90230e-01
    0.91904 1.713480e-16 1.608480e-16 1.861800e-22   4.8420e-01  2.85760e-01
    0.93147 1.681330e-16 1.557490e-16 1.815210e-22   4.8088e-01  2.81259e-01
    0.94406 1.649600e-16 1.507590e-16 1.769460e-22   4.7751e-01  2.76724e-01
    0.95683 1.618270e-16 1.458780e-16 1.724550e-22   4.7408e-01  2.72144e-01
    0.96977 1.587350e-16 1.411040e-16 1.680460e-22   4.7060e-01  2.67514e-01
    0.98288 1.556830e-16 1.364360e-16 1.637190e-22   4.6705e-01  2.62829e-01
    0.99617 1.526700e-16 1.318710e-16 1.594720e-22   4.6345e-01  2.58092e-01
    1.00964 1.497560e-16 1.273930e-16 1.553290e-22   4.5965e-01  2.53354e-01
    1.02329 1.469010e-16 1.230120e-16 1.512740e-22   4.5575e-01  2.48588e-01
    1.03713 1.440830e-16 1.187380e-16 1.472990e-22   4.5178e-01  2.43780e-01
    1.05115 1.413000e-16 1.145700e-16 1.434040e-22   4.4777e-01  2.38929e-01
    1.06537 1.385530e-16 1.105100e-16 1.395880e-22   4.4370e-01  2.34040e-01
    1.07978 1.358410e-16 1.065580e-16 1.358530e-22   4.3960e-01  2.29113e-01
    1.09438 1.331640e-16 1.027110e-16 1.321970e-22   4.3545e-01  2.24151e-01
    1.10917 1.305220e-16 9.896610e-17 1.286180e-22   4.3125e-01  2.19157e-01
    1.12417 1.279140e-16 9.532250e-17 1.251140e-22   4.2700e-01  2.14136e-01
    1.13938 1.254110e-16 9.176750e-17 1.217180e-22   4.2254e-01  2.09146e-01
    1.15478 1.229570e-16 8.831150e-17 1.184060e-22   4.1801e-01  2.04156e-01
    1.17040 1.205340e-16 8.495820e-17 1.151690e-22   4.1344e-01  1.99161e-01
    1.18622 1.181440e-16 8.170740e-17 1.120080e-22   4.0884e-01  1.94170e-01
    1.20226 1.157870e-16 7.855780e-17 1.089210e-22   4.0422e-01  1.89191e-01
    1.21852 1.134620e-16 7.550690e-17 1.059080e-22   3.9957e-01  1.84228e-01
    1.23500 1.111700e-16 7.255200e-17 1.029680e-22   3.9490e-01  1.79289e-01
    1.25170 1.089200e-16 6.967970e-17 1.000970e-22   3.9014e-01  1.74348e-01
    1.26863 1.067270e-16 6.691870e-17 9.732040e-23   3.8537e-01  1.69458e-01
    1.28578 1.045650e-16 6.424830e-17 9.461220e-23   3.8059e-01  1.64614e-01
    1.30317 1.024350e-16 6.166800e-17 9.197190e-23   3.7579e-01  1.59824e-01
    1.32079 1.003480e-16 5.917200e-17 8.940380e-23   3.7094e-01  1.55142e-01
    1.33865 9.829480e-17 5.676240e-17 8.690240e-23   3.6607e-01  1.50537e-01
    1.35675 9.627200e-17 5.443720e-17 8.446550e-23   3.6121e-01  1.46010e-01
    1.37510 9.427990e-17 5.219360e-17 8.209160e-23   3.5634e-01  1.41566e-01
    1.39369 9.233230e-17 5.002150e-17 7.978270e-23   3.5139e-01  1.37232e-01
    1.41254 9.041660e-17 4.792540e-17 7.753430e-23   3.4643e-01  1.32993e-01
    1.43164 8.853010e-17 4.590420e-17 7.534420e-23   3.4146e-01  1.28850e-01
    1.45100 8.667300e-17 4.395560e-17 7.321130e-23   3.3649e-01  1.24805e-01
    1.47062 8.486220e-17 4.207900e-17 7.114470e-23   3.3148e-01  1.20898e-01
    1.49050 8.309060e-17 4.027130e-17 6.913870e-23   3.2645e-01  1.17116e-01
    1.51066 8.134640e-17 3.852930e-17 6.718480e-23   3.2141e-01  1.13438e-01
    1.53109 7.962970e-17 3.685070e-17 6.528190e-23   3.1637e-01  1.09863e-01
    1.55179 7.794180e-17 3.523340e-17 6.342950e-23   3.1132e-01  1.06388e-01
    1.57278 7.629620e-17 3.367540e-17 6.163400e-23   3.0622e-01  1.02981e-01
    1.59404 7.467690e-17 3.217480e-17 5.988540e-23   3.0112e-01  9.96742e-02
    1.61560 7.308370e-17 3.073010e-17 5.818280e-23   2.9601e-01  9.64669e-02
    1.63744 7.151640e-17 2.933930e-17 5.652490e-23   2.9090e-01  9.33569e-02
    1.65959 6.997610e-17 2.800100e-17 5.491160e-23   2.8579e-01  9.03479e-02
    1.68203 6.846310e-17 2.671340e-17 5.334210e-23   2.8067e-01  8.74395e-02
    1.70477 6.697580e-17 2.547540e-17 5.181460e-23   2.7556e-01  8.46218e-02
    1.72783 6.551390e-17 2.428540e-17 5.032840e-23   2.7044e-01  8.18926e-02
    1.75119 6.407730e-17 2.314220e-17 4.888250e-23   2.6533e-01  7.92499e-02
    1.77487 6.266860e-17 2.204400e-17 4.747750e-23   2.6022e-01  7.66967e-02
    1.79887 6.129850e-17 2.098800e-17 4.611780e-23   2.5506e-01  7.42550e-02
    1.82320 5.995320e-17 1.997510e-17 4.479610e-23   2.4991e-01  7.18935e-02
    1.84785 5.863230e-17 1.900410e-17 4.351160e-23   2.4478e-01  6.96102e-02
    1.87284 5.733580e-17 1.807370e-17 4.226350e-23   2.3967e-01  6.74032e-02
    1.89816 5.606360e-17 1.718280e-17 4.105120e-23   2.3459e-01  6.52707e-02
    1.92383 5.482500e-17 1.633010e-17 3.987920e-23   2.2950e-01  6.32222e-02
    1.94984 5.361550e-17 1.551450e-17 3.874420e-23   2.2443e-01  6.12506e-02
    1.97621 5.242940e-17 1.473480e-17 3.764240e-23   2.1938e-01  5.93476e-02
    2.00293 5.126640e-17 1.398990e-17 3.657310e-23   2.1438e-01  5.75114e-02
    2.03002 5.012640e-17 1.327860e-17 3.553550e-23   2.0943e-01  5.57405e-02
    2.05747 4.900920e-17 1.259970e-17 3.452890e-23   2.0451e-01  5.40330e-02
    2.08529 4.791830e-17 1.195240e-17 3.355470e-23   1.9964e-01  5.23866e-02
    2.11349 4.685140e-17 1.133540e-17 3.261100e-23   1.9481e-01  5.07997e-02
    2.14207 4.580770e-17 1.074660e-17 3.169600e-23   1.9002e-01  4.92729e-02
    2.17103 4.478630e-17 1.018550e-17 3.080920e-23   1.8529e-01  4.78037e-02
    2.20039 4.378640e-17 9.651590e-18 2.994950e-23   1.8061e-01  4.63899e-02
    2.23015 4.280950e-17 9.144060e-18 2.911760e-23   1.7600e-01  4.50425e-02
    2.26030 4.185490e-17 8.661330e-18 2.831200e-23   1.7146e-01  4.37515e-02
    2.29087 4.092640e-17 8.202070e-18 2.753420e-23   1.6695e-01  4.25290e-02
    2.32185 4.001780e-17 7.765820e-18 2.678050e-23   1.6252e-01  4.13542e-02
    2.35324 3.912900e-17 7.351580e-18 2.605020e-23   1.5816e-01  4.02252e-02
    2.38506 3.825950e-17 6.958410e-18 2.534250e-23   1.5389e-01  3.91405e-02
    2.41732 3.740910e-17 6.585380e-18 2.465690e-23   1.4969e-01  3.80983e-02
    2.45000 3.658520e-17 6.230520e-18 2.399620e-23   1.4552e-01  3.71056e-02
    2.48313 3.578140e-17 5.894000e-18 2.335720e-23   1.4143e-01  3.61505e-02
    2.51671 3.499510e-17 5.576080e-18 2.273830e-23   1.3744e-01  3.52041e-02
